source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
1489,702,0707,1,girder,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3727393787660302e-12,0.004110473673790693,2.104618735414683e-20,1.6374624214999645e-17,0.0,2.094592950961371e-18,1.0554293113253131e-22,0.9955847263336182,3.119671881934849e-11,3.0884784791851416e-06,8.992948844064401e-24,3.1339183692580264e-08,0.0,5.602411262789104e-24,1.332564276370184e-16,1.1190233329876592e-17,7.1165885611776305e-31,1.3760106412519235e-05,1.7341181650568755e-15,0.0002891813637688756,5.314546338918265e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,702,0707,1,girder,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3727393787660302e-12,0.004110473673790693,2.104618735414683e-20,1.6374624214999645e-17,0.0,2.094592950961371e-18,1.0554293113253131e-22,0.9955847263336182,3.119671881934849e-11,3.0884784791851416e-06,8.992948844064401e-24,3.1339183692580264e-08,0.0,5.602411262789104e-24,1.332564276370184e-16,1.1190233329876592e-17,7.1165885611776305e-31,1.3760106412519235e-05,1.7341181650568755e-15,0.0002891813637688756,5.314546338918265e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,703,0708,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094777460496914e-11,0.9999770522117615,7.463987415602061e-15,4.228339318448608e-25,2.407289230565139e-39,1.601857259213232e-17,8.77072708820903e-42,7.845150310631377e-13,7.806131713437765e-21,1.0513077540963423e-05,2.3569489845327342e-39,7.975392568582151e-11,0.0,4.447766687692187e-28,6.033050683384744e-22,1.6098767752519336e-16,1.4232306966732722e-05,7.980451854905368e-09,1.0168779013275397e-11,5.828025562149008e-11,2.8449657482378807e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,703,0708,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094777460496914e-11,0.9999770522117615,7.463987415602061e-15,4.228339318448608e-25,2.407289230565139e-39,1.601857259213232e-17,8.77072708820903e-42,7.845150310631377e-13,7.806131713437765e-21,1.0513077540963423e-05,2.3569489845327342e-39,7.975392568582151e-11,0.0,4.447766687692187e-28,6.033050683384744e-22,1.6098767752519336e-16,1.4232306966732722e-05,7.980451854905368e-09,1.0168779013275397e-11,5.828025562149008e-11,2.8449657482378807e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,703,0708,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094777460496914e-11,0.9999770522117615,7.463987415602061e-15,4.228339318448608e-25,2.407289230565139e-39,1.601857259213232e-17,8.77072708820903e-42,7.845150310631377e-13,7.806131713437765e-21,1.0513077540963423e-05,2.3569489845327342e-39,7.975392568582151e-11,0.0,4.447766687692187e-28,6.033050683384744e-22,1.6098767752519336e-16,1.4232306966732722e-05,7.980451854905368e-09,1.0168779013275397e-11,5.828025562149008e-11,2.8449657482378807e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,703,0708,1,girder,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094777460496914e-11,0.9999770522117615,7.463987415602061e-15,4.228339318448608e-25,2.407289230565139e-39,1.601857259213232e-17,8.77072708820903e-42,7.845150310631377e-13,7.806131713437765e-21,1.0513077540963423e-05,2.3569489845327342e-39,7.975392568582151e-11,0.0,4.447766687692187e-28,6.033050683384744e-22,1.6098767752519336e-16,1.4232306966732722e-05,7.980451854905368e-09,1.0168779013275397e-11,5.828025562149008e-11,2.8449657482378807e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,704,0709,1,girder,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.519293993534347e-10,0.29632315039634705,6.497524622729918e-16,8.474841225796597e-19,3.088369890192637e-38,7.13017034303931e-10,1.3508517196091237e-42,0.7028287053108215,1.2410735213499481e-15,0.0008485226426273584,8.895181893169524e-28,4.347171494306634e-13,0.0,1.1901481965611076e-34,1.8735877396282479e-19,1.988161832432514e-14,4.0591454175729366e-26,1.9596953026904574e-18,2.658600770089059e-12,2.956823588057267e-12,1.8950829742812626e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,707,0712,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.131093782984967e-20,1.4293243111751508e-05,1.4523282662919272e-32,2.4634516561564897e-19,9.672753265022038e-09,1.170786106952093e-10,3.7915661611603806e-22,6.728130719755856e-27,2.1249429520984927e-17,3.7590847101753866e-10,1.5890182986047885e-21,2.7251351752966e-07,0.0,0.9999847412109375,1.7305856600588754e-19,6.519126571902234e-08,0.0,2.5293336818700135e-22,1.4597167595961614e-15,2.333549532550543e-20,1.448296241621671e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,707,0712,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.131093782984967e-20,1.4293243111751508e-05,1.4523282662919272e-32,2.4634516561564897e-19,9.672753265022038e-09,1.170786106952093e-10,3.7915661611603806e-22,6.728130719755856e-27,2.1249429520984927e-17,3.7590847101753866e-10,1.5890182986047885e-21,2.7251351752966e-07,0.0,0.9999847412109375,1.7305856600588754e-19,6.519126571902234e-08,0.0,2.5293336818700135e-22,1.4597167595961614e-15,2.333549532550543e-20,1.448296241621671e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,707,0712,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.131093782984967e-20,1.4293243111751508e-05,1.4523282662919272e-32,2.4634516561564897e-19,9.672753265022038e-09,1.170786106952093e-10,3.7915661611603806e-22,6.728130719755856e-27,2.1249429520984927e-17,3.7590847101753866e-10,1.5890182986047885e-21,2.7251351752966e-07,0.0,0.9999847412109375,1.7305856600588754e-19,6.519126571902234e-08,0.0,2.5293336818700135e-22,1.4597167595961614e-15,2.333549532550543e-20,1.448296241621671e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,708,0713,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2372390104527153e-15,2.035308455106133e-08,2.0293284478664797e-33,2.697654687643674e-21,1.1176047158120161e-36,9.201998274477319e-09,1.991741892622956e-17,2.7170240655271218e-25,8.513563618221736e-19,4.592161286648411e-12,9.9216491014488e-31,3.0588168716677577e-12,0.0,1.0,1.3337939391150756e-25,4.689373448742411e-16,0.0,3.2947546783885403e-18,1.1392052888232766e-19,1.806016260117586e-19,1.861913838595127e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,708,0713,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2372390104527153e-15,2.035308455106133e-08,2.0293284478664797e-33,2.697654687643674e-21,1.1176047158120161e-36,9.201998274477319e-09,1.991741892622956e-17,2.7170240655271218e-25,8.513563618221736e-19,4.592161286648411e-12,9.9216491014488e-31,3.0588168716677577e-12,0.0,1.0,1.3337939391150756e-25,4.689373448742411e-16,0.0,3.2947546783885403e-18,1.1392052888232766e-19,1.806016260117586e-19,1.861913838595127e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,708,0713,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2372390104527153e-15,2.035308455106133e-08,2.0293284478664797e-33,2.697654687643674e-21,1.1176047158120161e-36,9.201998274477319e-09,1.991741892622956e-17,2.7170240655271218e-25,8.513563618221736e-19,4.592161286648411e-12,9.9216491014488e-31,3.0588168716677577e-12,0.0,1.0,1.3337939391150756e-25,4.689373448742411e-16,0.0,3.2947546783885403e-18,1.1392052888232766e-19,1.806016260117586e-19,1.861913838595127e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,708,0713,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2372390104527153e-15,2.035308455106133e-08,2.0293284478664797e-33,2.697654687643674e-21,1.1176047158120161e-36,9.201998274477319e-09,1.991741892622956e-17,2.7170240655271218e-25,8.513563618221736e-19,4.592161286648411e-12,9.9216491014488e-31,3.0588168716677577e-12,0.0,1.0,1.3337939391150756e-25,4.689373448742411e-16,0.0,3.2947546783885403e-18,1.1392052888232766e-19,1.806016260117586e-19,1.861913838595127e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,708,0713,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2372390104527153e-15,2.035308455106133e-08,2.0293284478664797e-33,2.697654687643674e-21,1.1176047158120161e-36,9.201998274477319e-09,1.991741892622956e-17,2.7170240655271218e-25,8.513563618221736e-19,4.592161286648411e-12,9.9216491014488e-31,3.0588168716677577e-12,0.0,1.0,1.3337939391150756e-25,4.689373448742411e-16,0.0,3.2947546783885403e-18,1.1392052888232766e-19,1.806016260117586e-19,1.861913838595127e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,708,0713,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2372390104527153e-15,2.035308455106133e-08,2.0293284478664797e-33,2.697654687643674e-21,1.1176047158120161e-36,9.201998274477319e-09,1.991741892622956e-17,2.7170240655271218e-25,8.513563618221736e-19,4.592161286648411e-12,9.9216491014488e-31,3.0588168716677577e-12,0.0,1.0,1.3337939391150756e-25,4.689373448742411e-16,0.0,3.2947546783885403e-18,1.1392052888232766e-19,1.806016260117586e-19,1.861913838595127e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,709,0714,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085707163077856e-14,1.6271903291453782e-07,3.704054895136109e-17,3.970958284416071e-11,0.0,2.4718258480971465e-22,2.281517124747348e-15,3.3921934150527022e-09,1.0425982963965374e-18,2.835738100500501e-13,4.979866691076743e-24,1.5715628239337584e-18,5.179875549970913e-34,2.3360017831150442e-25,2.1679678779509164e-19,4.831725536119541e-21,0.0,1.1078503803219064e-06,9.362388342080403e-18,1.0,1.0902102052447077e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,709,0714,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085707163077856e-14,1.6271903291453782e-07,3.704054895136109e-17,3.970958284416071e-11,0.0,2.4718258480971465e-22,2.281517124747348e-15,3.3921934150527022e-09,1.0425982963965374e-18,2.835738100500501e-13,4.979866691076743e-24,1.5715628239337584e-18,5.179875549970913e-34,2.3360017831150442e-25,2.1679678779509164e-19,4.831725536119541e-21,0.0,1.1078503803219064e-06,9.362388342080403e-18,1.0,1.0902102052447077e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,709,0714,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085707163077856e-14,1.6271903291453782e-07,3.704054895136109e-17,3.970958284416071e-11,0.0,2.4718258480971465e-22,2.281517124747348e-15,3.3921934150527022e-09,1.0425982963965374e-18,2.835738100500501e-13,4.979866691076743e-24,1.5715628239337584e-18,5.179875549970913e-34,2.3360017831150442e-25,2.1679678779509164e-19,4.831725536119541e-21,0.0,1.1078503803219064e-06,9.362388342080403e-18,1.0,1.0902102052447077e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,710,0715,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.770226861698131e-21,4.3566311092035903e-07,1.1778918250368126e-16,1.6579195234567112e-19,2.2273731576141613e-38,7.705607200092323e-19,4.571112449248032e-22,5.409012820978276e-11,4.246780678517219e-19,1.5233251942844972e-13,4.476549241349017e-36,2.0603455990326992e-15,1.57636141981097e-24,5.184408463039236e-24,1.4189116049707724e-18,1.4248891222698103e-18,1.405976839377812e-38,2.1862373614567332e-05,2.805833998232341e-21,0.9999770522117615,2.353385213488651e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,710,0715,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.770226861698131e-21,4.3566311092035903e-07,1.1778918250368126e-16,1.6579195234567112e-19,2.2273731576141613e-38,7.705607200092323e-19,4.571112449248032e-22,5.409012820978276e-11,4.246780678517219e-19,1.5233251942844972e-13,4.476549241349017e-36,2.0603455990326992e-15,1.57636141981097e-24,5.184408463039236e-24,1.4189116049707724e-18,1.4248891222698103e-18,1.405976839377812e-38,2.1862373614567332e-05,2.805833998232341e-21,0.9999770522117615,2.353385213488651e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,710,0715,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.770226861698131e-21,4.3566311092035903e-07,1.1778918250368126e-16,1.6579195234567112e-19,2.2273731576141613e-38,7.705607200092323e-19,4.571112449248032e-22,5.409012820978276e-11,4.246780678517219e-19,1.5233251942844972e-13,4.476549241349017e-36,2.0603455990326992e-15,1.57636141981097e-24,5.184408463039236e-24,1.4189116049707724e-18,1.4248891222698103e-18,1.405976839377812e-38,2.1862373614567332e-05,2.805833998232341e-21,0.9999770522117615,2.353385213488651e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,715,0720,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.231561454486388e-16,6.527792720589787e-06,4.267829017436631e-26,2.520916041248711e-06,4.148156875633699e-31,3.820210521044297e-22,1.1529012666446808e-28,1.9491304403818077e-11,1.6464790414307678e-13,2.0015537671724815e-08,1.9992730485385382e-22,5.279358113868815e-12,5.899973382770814e-23,8.762026443753703e-19,5.550320606221258e-15,2.4877931525680566e-15,0.0,5.059676202423943e-17,1.1296568191713672e-15,0.999992311000824,1.1349800792520444e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,717,0722,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.482350061204624e-18,3.839522833004594e-08,6.698975667257044e-30,2.952944421104331e-13,5.1275127529760866e-30,8.205975910715799e-14,3.068128162555389e-14,1.0516562464136262e-21,1.7056577521500126e-15,5.68643710677913e-13,8.108873051553257e-18,2.7604635244316e-10,0.0,1.0,1.637302265802832e-22,3.088331756525932e-17,0.0,8.130002449036056e-09,2.1891538957977622e-24,1.6554754373911643e-17,3.2576648917501975e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,718,0723,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344864970596494e-12,5.549599890741774e-08,5.965753239763733e-19,1.4462589294478472e-23,6.28003982616813e-36,1.1744512036748452e-15,1.5265464944642232e-15,8.946474117088599e-11,3.0071240636475594e-12,4.992287028215969e-09,2.062662331750752e-18,3.703876872633398e-14,0.0,3.7156386366136995e-13,6.609448485885667e-15,1.8532055438438983e-22,0.0,1.0,2.0844216528586613e-26,2.5775626424917597e-11,1.2939312841393871e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,718,0723,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344864970596494e-12,5.549599890741774e-08,5.965753239763733e-19,1.4462589294478472e-23,6.28003982616813e-36,1.1744512036748452e-15,1.5265464944642232e-15,8.946474117088599e-11,3.0071240636475594e-12,4.992287028215969e-09,2.062662331750752e-18,3.703876872633398e-14,0.0,3.7156386366136995e-13,6.609448485885667e-15,1.8532055438438983e-22,0.0,1.0,2.0844216528586613e-26,2.5775626424917597e-11,1.2939312841393871e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,718,0723,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344864970596494e-12,5.549599890741774e-08,5.965753239763733e-19,1.4462589294478472e-23,6.28003982616813e-36,1.1744512036748452e-15,1.5265464944642232e-15,8.946474117088599e-11,3.0071240636475594e-12,4.992287028215969e-09,2.062662331750752e-18,3.703876872633398e-14,0.0,3.7156386366136995e-13,6.609448485885667e-15,1.8532055438438983e-22,0.0,1.0,2.0844216528586613e-26,2.5775626424917597e-11,1.2939312841393871e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,718,0723,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344864970596494e-12,5.549599890741774e-08,5.965753239763733e-19,1.4462589294478472e-23,6.28003982616813e-36,1.1744512036748452e-15,1.5265464944642232e-15,8.946474117088599e-11,3.0071240636475594e-12,4.992287028215969e-09,2.062662331750752e-18,3.703876872633398e-14,0.0,3.7156386366136995e-13,6.609448485885667e-15,1.8532055438438983e-22,0.0,1.0,2.0844216528586613e-26,2.5775626424917597e-11,1.2939312841393871e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,722,0727,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538322063258552e-16,4.321174884580614e-08,5.443259900447085e-22,8.281542090000145e-37,9.515347664883487e-39,3.8364422803092675e-26,7.981481446955803e-18,1.6915830291819615e-16,1.4930494251296392e-17,3.8371160415717753e-11,1.652933489000573e-31,1.5079024140440822e-10,0.0,5.79588541026741e-16,6.9621047380177495e-25,4.358392635167204e-22,1.2715470975330628e-30,1.0,1.7736458210901864e-28,3.189526551123832e-18,4.1802638956720775e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,722,0727,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538322063258552e-16,4.321174884580614e-08,5.443259900447085e-22,8.281542090000145e-37,9.515347664883487e-39,3.8364422803092675e-26,7.981481446955803e-18,1.6915830291819615e-16,1.4930494251296392e-17,3.8371160415717753e-11,1.652933489000573e-31,1.5079024140440822e-10,0.0,5.79588541026741e-16,6.9621047380177495e-25,4.358392635167204e-22,1.2715470975330628e-30,1.0,1.7736458210901864e-28,3.189526551123832e-18,4.1802638956720775e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,722,0727,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538322063258552e-16,4.321174884580614e-08,5.443259900447085e-22,8.281542090000145e-37,9.515347664883487e-39,3.8364422803092675e-26,7.981481446955803e-18,1.6915830291819615e-16,1.4930494251296392e-17,3.8371160415717753e-11,1.652933489000573e-31,1.5079024140440822e-10,0.0,5.79588541026741e-16,6.9621047380177495e-25,4.358392635167204e-22,1.2715470975330628e-30,1.0,1.7736458210901864e-28,3.189526551123832e-18,4.1802638956720775e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,722,0727,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538322063258552e-16,4.321174884580614e-08,5.443259900447085e-22,8.281542090000145e-37,9.515347664883487e-39,3.8364422803092675e-26,7.981481446955803e-18,1.6915830291819615e-16,1.4930494251296392e-17,3.8371160415717753e-11,1.652933489000573e-31,1.5079024140440822e-10,0.0,5.79588541026741e-16,6.9621047380177495e-25,4.358392635167204e-22,1.2715470975330628e-30,1.0,1.7736458210901864e-28,3.189526551123832e-18,4.1802638956720775e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,723,0728,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.829263337922965e-26,2.130475149897393e-05,1.584195455599743e-35,2.921575944769963e-25,1.5520308077635593e-29,1.7698878116128441e-13,5.255095636906126e-16,1.1801710467684473e-18,3.0111272497765004e-14,1.139863758936599e-08,1.822108159375889e-16,4.006949438917218e-09,0.0,0.9999770522117615,4.07895771837213e-23,1.983732188931553e-12,0.0,9.906930831249383e-10,1.936268084879293e-23,1.596987357433918e-18,2.640294976579688e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,724,0729,1,girder,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.594436982902463e-23,5.61900135795379e-12,2.6552397398731135e-24,1.0038649292076148e-36,0.0,2.1892871109982857e-32,2.0947167722035553e-37,4.0982513628476637e-23,1.1022721874216989e-23,2.3688902673225237e-14,0.0,3.1694000722885705e-21,5.396984447314801e-38,1.2672708523149306e-38,1.2064051502715104e-30,3.95225209229387e-17,1.0,4.895494941336914e-20,5.4936947915665226e-24,3.451565879124935e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,727,0732,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898304499293959e-21,1.3052174381300574e-06,2.461302050642531e-33,3.34367025049085e-23,4.6424792943264096e-21,1.5339143146775314e-06,3.165917745747614e-30,2.1419823062925515e-27,5.4210695082404825e-21,2.5540147774449906e-10,2.34331070315279e-33,1.150024736898403e-12,0.0,0.9999961853027344,2.332516626065471e-28,4.6793784125309656e-11,0.0,5.344655300743117e-24,2.7752492415700908e-15,3.6894575561483246e-18,6.1493022009164915e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,730,0735,1,girder,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196475676921044e-14,2.2870006432640366e-05,7.486311710080777e-16,2.360240336507502e-10,1.5694542800437951e-43,4.7777452431624e-15,1.9147917253878855e-22,1.1588216458529904e-15,1.7722651620452438e-14,6.62403536466627e-08,5.330485550611667e-31,1.8274012132061396e-13,1.7364521936491836e-33,3.1487930564473782e-21,3.345292527165219e-22,2.216381646356208e-14,0.0,2.789082936515353e-19,0.9999770522117615,9.630337123340827e-17,1.1210387714598537e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,731,0736,1,girder,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0451500775943146e-12,1.5517623852545626e-09,2.644931953847354e-29,1.0,7.031715693981932e-41,5.701037349170864e-19,2.78664611412956e-20,2.503496245092006e-19,6.019926175387588e-14,9.052920088917227e-14,1.4704979008279325e-15,4.8991598972092376e-11,0.0,1.2940789065329916e-11,8.43399334729257e-16,5.3892907491022695e-15,0.0,1.486516937104429e-13,1.918458106574991e-26,3.989753839805932e-12,2.6095540522042473e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,732,0737,1,girder,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.471664369568921e-27,3.6910364630167447e-13,1.736972594108374e-29,7.107643256054879e-29,1.2425700241544307e-38,1.0052722753182678e-19,8.559679040769144e-18,2.816699265994231e-20,1.1288570978015248e-20,2.274034910029754e-12,8.590844471539148e-35,3.518092760889371e-23,1.0,3.4280638193369214e-28,1.2391924374323294e-27,1.3201686109316074e-15,2.6106190390371342e-42,2.6329287813212002e-24,1.2213846470668366e-12,3.7553020428062194e-17,1.4558183632867634e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
