beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
1811,123,1293,9,2.1878483e-27,2.5389514e-15,0.0,9.0758374e-38,1.4348143e-09,1.148463e-10,1.8445967e-19,9.81893e-17,4.750861e-13,1.0,5.4882015e-26,1.6776712e-11,9.386276e-18,1.5474603e-11,1.2949295e-13,4.0398969e-19,2.094763e-16
1812,1293,1294,9,1.9019111e-25,6.138424e-14,0.0,4.7376128e-32,9.246042e-11,4.592654e-11,2.9590163e-17,1.1173422e-18,4.048438e-14,1.0,2.2898855e-24,4.0706225e-10,4.3413952e-17,1.5500368e-14,4.758926e-12,1.1227587e-20,2.9511478e-17
1813,1294,135,11,7.6110834e-23,2.7683318e-09,0.0,2.182811e-29,8.564761e-06,6.0621886e-07,1.1474933e-17,3.147003e-14,2.8344537e-11,3.9135525e-06,1.0898466e-22,0.9999886,4.9854877e-11,2.849784e-11,4.79641e-14,1.3594304e-19,5.52504e-13
1814,216,1295,11,1.7758255e-21,4.797427e-10,0.0,2.843021e-25,2.449865e-10,1.8219229e-06,1.8445001e-17,3.4113053e-18,3.1725356e-12,3.574573e-15,1.13180036e-23,1.0,9.922562e-15,3.1082264e-15,8.984507e-18,3.5141336e-17,1.7464743e-13
1815,1295,1296,9,8.462465e-20,1.7483502e-10,0.0,1.2805241e-21,1.9950589e-08,0.0076012965,3.7541764e-14,7.73875e-18,2.6771065e-09,0.9923997,4.721996e-21,1.7862874e-07,2.303588e-17,3.7460208e-07,5.7519034e-15,7.781468e-10,4.9211882e-18
1816,1296,228,9,1.7858041e-29,6.7608423e-16,0.0,8.475299e-33,1.9952184e-12,1.4330454e-12,3.0302546e-22,6.6949e-19,4.7645793e-14,1.0,1.1937308e-27,4.88933e-15,2.764517e-20,3.8176402e-14,3.504575e-17,4.85933e-18,1.366383e-17
1817,527,1297,9,7.186201e-18,1.4067565e-13,0.0,3.499486e-24,1.298136e-07,0.05441322,6.1883465e-19,1.26503075e-14,5.0099965e-07,0.94558626,7.509175e-21,3.591589e-08,1.2049057e-15,5.2716382e-09,3.3195273e-13,7.207778e-11,2.1780366e-14
1818,1297,1298,9,1.0127338e-15,2.8722403e-14,0.0,1.2770245e-24,3.6387156e-13,0.00027407144,3.3267087e-17,2.9214591e-21,1.0264581e-10,0.99972534,3.0448182e-23,7.2415386e-11,7.3064075e-20,1.1477983e-12,1.4967273e-10,9.838179e-14,8.3206946e-19
1819,1298,1299,5,1.5521508e-12,9.259561e-11,0.0,1.8894613e-22,1.2467887e-12,0.9999466,1.7805351e-11,5.5543126e-19,2.0189744e-10,1.7805292e-10,1.6680014e-17,3.4607157e-05,7.460519e-14,1.440323e-09,2.0548381e-05,6.8923352e-12,6.6918094e-12
1820,1299,312,11,1.666303e-25,2.9837567e-12,0.0,1.2764631e-26,5.5271707e-05,1.9296713e-13,7.7758785e-13,1.2780537e-15,3.6950442e-13,7.3781514e-16,2.1279726e-21,0.9995194,1.5200324e-15,5.574478e-19,3.7277166e-15,2.139337e-19,0.0004253671
1821,216,1299,11,1.9382409e-16,1.7975548e-12,0.0,1.2262006e-26,1.9425864e-08,1.2009556e-06,1.8172181e-12,5.751352e-16,1.8971337e-12,9.1528084e-17,8.081368e-23,1.0,5.225433e-15,8.236822e-10,1.5652377e-12,6.3211576e-23,2.7593542e-13
1822,90,1300,11,2.0818048e-21,9.668824e-13,0.0,9.0536485e-21,1.5983304e-08,9.778471e-05,5.6868713e-13,2.996307e-17,3.8624098e-08,3.641376e-16,3.1261018e-13,0.9999008,6.720849e-11,7.985085e-08,3.822265e-15,7.4765385e-12,7.831744e-08
1823,1300,1301,11,1.5207609e-18,0.005812286,0.0,9.901996e-22,1.5945119e-08,4.0941575e-08,9.315708e-13,6.1361296e-14,5.0287698e-11,1.0150988e-19,1.7031754e-21,0.99418813,7.261441e-15,7.845907e-11,7.820895e-11,1.6572115e-19,4.9583285e-11
1824,1301,288,12,1.61402e-25,0.0027872333,0.0,9.6649574e-27,1.311351e-06,3.694241e-13,9.699322e-16,2.2944366e-13,2.112111e-08,3.4115578e-15,7.79637e-21,0.019707765,0.69155765,1.5734152e-12,1.0611736e-08,8.339797e-18,0.28594467
1825,458,1302,1,6.187566e-27,0.9999427,0.0,1.2466438e-23,2.3570832e-09,1.5658305e-10,3.591966e-19,1.0948826e-18,1.5565817e-10,1.9145647e-15,2.2585293e-20,5.7423083e-05,2.3369061e-14,4.323699e-15,1.3435075e-16,3.721802e-17,2.6637373e-12
1826,1302,1303,1,1.1523176e-26,1.0,0.0,6.2569123e-30,3.118149e-11,2.9136443e-15,6.357405e-16,1.2585332e-21,3.421153e-13,2.7724395e-19,2.7543325e-24,1.1527704e-11,3.015216e-16,3.9045766e-13,2.8854391e-15,8.767936e-21,9.497036e-16
1827,1303,1304,1,8.1979434e-27,1.0,0.0,1.5499349e-31,9.1918895e-10,1.6194642e-12,2.4575327e-16,3.3944804e-19,1.9951473e-11,1.3584843e-23,2.052147e-24,4.0041585e-14,9.331565e-14,1.6518056e-08,2.973278e-14,2.3447262e-16,3.8049717e-13
1828,1304,1305,1,2.9429247e-28,1.0,0.0,9.3188514e-32,1.4863435e-10,3.0685873e-12,2.78044e-16,1.4406839e-19,5.9007554e-10,4.413887e-24,9.307414e-24,5.9182336e-15,4.785484e-13,2.9930407e-09,1.7984299e-15,1.8542181e-13,6.3862395e-14
1829,1305,1306,1,2.3237597e-28,1.0,0.0,9.522399e-30,3.332752e-11,5.2567104e-12,4.5235816e-15,9.210862e-21,1.3742767e-09,3.9782954e-19,5.696249e-21,3.4122866e-15,5.0328714e-13,4.463053e-10,5.4739513e-15,1.5275354e-09,3.2536678e-15
1830,1306,420,16,2.2880322e-26,3.2397105e-07,0.0,4.1814887e-31,3.9512905e-08,1.4597127e-13,6.2186324e-13,5.3872363e-15,1.8555541e-07,3.4533035e-13,3.8750993e-17,1.808524e-06,1.6034924e-06,2.470726e-12,9.085567e-09,3.942503e-13,0.9999962
1831,42,1307,11,7.504441e-23,9.687773e-11,0.0,3.5890544e-31,3.6893516e-07,1.1845714e-06,2.9294586e-15,2.807782e-14,1.02461e-13,1.8749718e-07,1.8287307e-23,1.0,4.2928515e-15,1.6999986e-09,2.0044369e-13,2.325008e-22,6.225848e-13
1832,1307,1308,9,3.5368005e-21,7.5777024e-10,0.0,2.5969795e-31,2.5001853e-11,8.003164e-09,1.6884572e-15,2.2516237e-18,6.383156e-11,0.99992746,5.5042797e-27,7.228644e-05,7.395079e-18,5.729384e-10,1.4005507e-13,1.040969e-18,2.0530475e-09
1833,1308,30,9,3.4741068e-32,3.752193e-18,0.0,1.7088883e-37,3.321977e-14,2.5243982e-11,2.315555e-22,4.131632e-19,1.8070736e-12,1.0,1.4258637e-31,3.735117e-12,1.2832694e-18,2.647987e-13,1.6250675e-16,3.751624e-16,7.956012e-13
1834,243,1309,11,4.8737447e-22,2.359278e-09,0.0,3.5437294e-28,8.537441e-10,3.53858e-07,6.490557e-18,9.24217e-17,1.5364037e-13,8.626e-16,4.8907675e-22,1.0,1.8423792e-14,3.1910103e-11,1.187154e-14,1.2504171e-21,1.6902796e-09
1835,1309,1310,11,4.6143726e-13,1.6350008e-05,0.0,4.0493464e-23,3.757624e-09,2.9228653e-05,1.9739982e-08,8.909485e-19,3.701261e-08,0.33069593,7.591142e-21,0.6692535,7.1457895e-13,1.9070949e-06,1.1933702e-06,2.471468e-14,3.5141395e-06
1836,1310,1292,9,7.840731e-26,5.544435e-16,0.0,1.16495024e-32,2.3420758e-12,3.7122142e-11,4.2927277e-19,9.853018e-21,4.1962003e-11,1.0,2.7433038e-30,2.5044425e-11,2.3588985e-18,6.685816e-11,7.3135167e-13,2.0408755e-15,1.5433281e-07
1837,243,1311,11,8.932351e-27,3.3928163e-08,0.0,3.0307412e-29,7.410892e-11,1.7339994e-07,4.3366186e-14,9.774789e-18,2.0046202e-13,8.685144e-14,1.2894299e-22,1.0,3.8755563e-10,1.4757341e-09,3.1938325e-13,2.5542394e-17,1.4447506e-12
1838,300,458,16,5.76299e-24,1.0493212e-11,0.0,1.0336494e-24,2.9493479e-09,8.340167e-13,3.7677384e-19,4.729096e-22,4.357669e-11,1.4170065e-12,6.4983663e-24,1.5926709e-07,4.639921e-17,1.883338e-14,4.136184e-14,3.3409684e-15,1.0
1839,458,1311,1,4.1000296e-25,0.999794,0.0,1.2880564e-25,2.7255063e-09,1.3678571e-12,1.0388562e-15,1.7219147e-17,1.1353699e-12,4.0176647e-16,2.5022881e-23,0.00020759304,8.46882e-14,2.040465e-13,8.9079745e-15,1.3856922e-20,9.595291e-15
1840,1311,1312,1,2.5434589e-23,0.99996185,0.0,6.1753343e-25,2.8339674e-11,8.3216084e-13,1.049153e-11,5.2451434e-23,1.6776671e-12,1.3123028e-12,2.665719e-20,3.722222e-05,7.662065e-15,4.4737654e-14,1.3724155e-11,1.188167e-17,3.1582796e-09
1841,1312,1313,16,5.2728764e-20,7.33874e-09,0.0,6.3333316e-20,0.0006391561,4.1661623e-13,2.0041627e-12,3.349245e-18,6.0931975e-11,8.013466e-15,2.1961009e-20,1.7896659e-12,3.4396023e-14,5.2158083e-10,1.95891e-11,1.7213435e-17,0.99935937
1842,1313,204,9,9.180507e-31,2.2599125e-16,0.0,1.682772e-31,2.925076e-11,1.5836657e-10,3.05988e-19,3.4733348e-19,3.5989073e-11,1.0,2.7293767e-24,3.0752888e-13,6.446395e-16,1.8744676e-11,2.6687617e-12,5.713941e-14,1.1572237e-13
1843,78,1314,5,1.576821e-21,1.1357658e-09,0.0,7.327522e-24,1.2229758e-06,0.99905443,6.012108e-19,5.508349e-14,4.097253e-07,0.00091710774,4.3545815e-17,2.711202e-05,2.1588622e-14,6.7220096e-09,2.297443e-11,5.5496205e-08,8.348267e-17
1844,1314,1315,5,5.1026967e-21,1.2656065e-12,0.0,1.3381397e-27,1.1276845e-08,0.999897,1.5015436e-16,1.13406834e-17,5.878337e-09,0.000100352896,1.8971921e-19,4.331637e-09,1.2694389e-15,6.0149143e-09,7.922975e-08,2.2402257e-06,1.030419e-13
1845,1315,1316,5,9.089438e-19,1.0688749e-11,0.0,1.7269251e-27,1.02445524e-10,1.0,5.4853927e-20,4.563806e-17,3.068838e-09,2.4178689e-12,3.378012e-18,1.2481439e-06,2.3330784e-12,1.8006606e-08,2.7496307e-08,1.8403681e-09,1.848968e-08
1846,1316,300,11,1.1305613e-24,8.949878e-13,0.0,3.609716e-25,2.0459808e-08,2.0258437e-07,1.10604115e-17,4.2373808e-18,3.606077e-13,5.5207583e-15,3.3517594e-20,1.0,1.0104391e-12,2.7173267e-16,7.848615e-15,1.0846034e-16,3.4745565e-10
1847,300,90,16,2.209144e-25,2.0948298e-13,0.0,9.987107e-25,9.2381987e-07,1.6622556e-14,7.664075e-17,2.6765534e-18,2.1089773e-10,1.1923097e-14,8.363888e-24,5.410035e-07,1.1537113e-12,2.5470862e-11,4.9525282e-17,1.7143408e-14,1.0
1848,102,312,4,5.6132735e-26,2.3951543e-07,0.0,1.458024e-24,0.68993187,1.4240204e-17,1.5425841e-10,5.3842035e-12,8.1686583e-13,1.6946047e-17,1.6710184e-19,2.6406391e-05,1.0345247e-17,2.623897e-15,5.189147e-13,1.4401061e-20,0.31004208
1849,420,288,14,1.6873779e-12,9.165938e-11,0.0,2.097387e-37,5.120406e-12,1.1674152e-09,1.7976585e-11,1.084305e-17,5.0925496e-12,2.9226233e-18,1.0434336e-26,2.687055e-14,2.349101e-11,2.0616917e-06,0.9999962,4.71689e-18,1.0438495e-15
1850,1317,54,11,1.7302636e-25,6.776779e-07,0.0,2.6005907e-29,0.0117339315,1.3159012e-06,5.938944e-17,3.6907657e-11,8.497504e-11,0.042127557,1.9357533e-21,0.94613475,1.624762e-11,5.5480065e-10,1.3631138e-09,1.01740635e-17,8.0566247e-07
1851,255,1302,1,2.5566694e-30,1.0,0.0,9.791406e-31,2.0754195e-08,7.8494535e-15,1.5544238e-15,2.2234811e-19,3.1036814e-12,2.9471302e-18,7.718274e-22,3.8099506e-07,3.994054e-09,3.4267545e-14,5.436458e-13,4.9401852e-18,4.9507767e-15
1852,1317,1318,1,5.103526e-24,1.0,0.0,2.4846103e-27,6.349693e-10,1.101328e-13,3.3340262e-17,2.9892047e-18,9.100647e-11,1.1608732e-10,1.1509022e-20,3.2452239e-09,5.429861e-15,8.056407e-15,2.066814e-17,6.006131e-17,2.5965844e-15
1853,1318,1319,1,1.8623926e-27,1.0,0.0,4.6081645e-27,3.2561717e-10,1.3705934e-13,9.9295734e-14,1.2019945e-16,4.1575295e-11,8.5672666e-16,2.6724067e-21,8.720751e-10,7.152603e-14,2.7439552e-13,1.4008699e-15,2.2696735e-10,2.6293464e-16
1854,1319,168,15,7.721331e-31,0.0015860171,0.0,5.79186e-32,7.6750226e-08,5.3614942e-12,8.193144e-16,3.658019e-13,9.12068e-08,2.4884404e-21,1.5463933e-21,1.3455632e-10,1.0970554e-05,9.132547e-09,5.606325e-16,0.99840295,2.1215131e-13
1855,168,1320,15,4.068929e-18,4.5143358e-10,0.0,2.3588513e-27,4.3484462e-14,0.011529648,1.1861201e-17,1.2481857e-15,4.973813e-08,3.1012426e-20,1.6582034e-20,1.6976446e-11,5.268926e-16,3.794959e-11,3.1046807e-09,0.9884703,1.0017973e-17
1856,1320,1321,0,0.9998931,1.2403457e-06,0.0,1.5212916e-22,2.9497165e-11,5.457005e-06,1.6565828e-15,5.519921e-13,0.00010100849,1.4487437e-23,3.952404e-24,1.1235479e-11,6.1509207e-13,3.28349e-09,1.28945885e-08,5.238248e-07,1.0878542e-12
1857,1321,180,5,4.506073e-12,6.1389453e-12,0.0,1.1039554e-23,5.8978324e-09,0.9999886,3.2539512e-16,1.4931714e-14,4.987183e-10,8.785415e-13,3.4192683e-24,8.079312e-06,9.2902665e-12,7.207789e-08,3.735563e-06,1.4809183e-07,6.073778e-17
1858,180,1322,11,4.9163425e-20,3.5892743e-08,0.0,4.937086e-22,0.002496288,5.115716e-06,9.423944e-11,2.1851276e-06,4.5032842e-14,5.7308284e-17,5.053797e-23,0.99748546,4.6818687e-15,9.513947e-06,1.2280925e-10,3.292071e-15,3.880534e-14
1859,1322,192,15,1.4110342e-21,0.0014862863,0.0,1.0645405e-20,0.0049948357,0.026308503,3.7086548e-07,0.0015376955,7.497055e-09,6.958605e-16,1.4777682e-16,0.08796765,1.1556782e-08,0.049094718,2.5606718e-07,0.82860863,1.8441981e-09
1860,539,1323,1,1.24702414e-23,0.9999886,0.0,3.5687443e-21,1.2560852e-09,8.2050306e-08,1.9542953e-13,7.915101e-13,6.1055874e-07,3.3804278e-15,5.7097273e-17,8.310091e-06,4.6696244e-11,2.1534343e-06,1.8396623e-13,9.880586e-10,2.2621696e-11
1861,1323,386,1,1.4260984e-30,0.999958,0.0,2.4897693e-29,6.85106e-09,2.4550575e-10,1.3621877e-18,3.1114783e-14,1.1444446e-05,6.216381e-20,1.9364095e-22,3.3968e-11,2.9599378e-05,1.5497054e-07,4.1775946e-18,6.8288e-10,1.0358616e-13
1862,496,1324,1,6.398095e-20,0.9990697,0.0,8.066706e-16,3.6498065e-07,3.0301128e-09,2.8602448e-15,1.65965e-08,2.860585e-06,9.039117e-14,1.2147046e-13,6.448195e-07,0.00092381076,1.8301075e-06,1.4526373e-11,2.7431285e-13,1.08409874e-16
1863,1324,398,12,2.0192327e-21,0.05993314,0.0,2.363036e-15,7.453966e-09,2.0759205e-06,4.6252434e-14,1.01647615e-08,0.07640897,1.221254e-16,6.1326824e-09,3.1213553e-08,0.8509907,0.008221376,0.004444465,1.2523726e-16,2.337706e-16
1864,168,1338,15,1.6986875e-26,1.3522759e-10,0.0,5.538981e-31,1.389876e-14,4.8707194e-09,3.3911764e-21,1.1666128e-18,4.779972e-10,7.977169e-23,2.4518203e-24,4.3866427e-17,9.942981e-16,3.13217e-14,4.169336e-16,1.0,9.0061855e-20
1865,288,1325,12,1.9674613e-27,1.1495323e-14,0.0,3.1328555e-30,6.9063234e-16,3.2354365e-15,1.3941523e-23,2.8524264e-19,1.0887983e-09,2.89162e-23,2.0194859e-22,6.2662104e-13,1.0,5.3461098e-14,1.3003678e-12,3.2760632e-21,2.4589752e-10
1866,1325,1326,8,1.0324883e-06,6.4570993e-09,0.0,1.6794057e-23,6.246068e-13,1.0541539e-07,6.4260135e-17,2.0611403e-14,0.63527745,1.4947675e-21,1.9346931e-18,1.9155631e-10,0.36274424,4.105015e-06,0.0019729268,6.903271e-15,9.813227e-12
1867,1326,496,12,5.7631015e-16,3.2768472e-08,0.0,1.5908254e-29,2.2910191e-11,1.1044556e-10,1.6893766e-17,2.2579059e-15,3.2130415e-06,7.9516416e-17,1.9607712e-19,4.2458603e-10,0.9999923,3.890638e-09,3.4896134e-06,1.3863997e-14,3.7816764e-12
1868,180,539,15,7.241053e-23,1.2010867e-09,0.0,2.2381333e-28,7.5021326e-13,1.802292e-05,1.7523686e-19,3.893563e-24,2.023239e-09,1.8106408e-16,7.9575347e-23,4.4041563e-13,8.2490994e-14,1.8545013e-13,7.4799106e-18,0.9999809,3.9969584e-20
1869,192,1327,5,8.090445e-21,2.1881091e-10,0.0,1.9710296e-27,3.76612e-09,0.9251275,2.8090158e-13,5.933965e-16,1.3545933e-07,3.2354207e-17,2.8369936e-20,1.984477e-09,2.0182167e-13,1.1708561e-05,4.6190437e-11,0.07486023,5.456987e-20
1870,1327,1328,8,0.17881337,9.387983e-13,0.0,6.592083e-20,2.7558524e-12,9.6964495e-06,4.1351268e-14,5.9436997e-18,0.8211762,1.02196505e-25,8.0483e-22,2.786697e-14,3.2002056e-16,2.7625465e-12,3.3197902e-15,3.8385397e-09,2.9868597e-16
1871,1328,1329,0,0.9403776,1.8454478e-12,0.0,4.4698263e-21,1.4329663e-12,2.4441618e-10,5.739063e-14,1.3068755e-15,0.05962279,1.4814277e-28,1.3889833e-21,1.3009023e-14,2.1654088e-16,3.594801e-13,3.3872176e-15,2.61868e-13,2.5100733e-13
1872,1329,386,8,7.1210494e-14,7.639845e-10,0.0,8.827415e-26,7.545392e-11,2.66914e-11,1.1793969e-18,2.0654505e-17,1.0,1.1133835e-21,2.1493894e-20,2.587303e-13,6.567804e-07,1.3705072e-09,2.7395063e-16,4.9238462e-14,1.6005106e-13
1873,386,1330,8,5.2438683e-21,1.1726027e-07,0.0,2.9095278e-27,5.978308e-11,1.6374512e-08,1.2934316e-20,2.1967386e-19,0.99993515,5.1433338e-18,7.30718e-22,1.2433642e-12,6.605525e-05,6.2371247e-10,3.7432877e-17,1.5015547e-09,8.560835e-15
1874,1330,1331,8,1.4567002e-10,2.2274866e-13,0.0,1.0059876e-23,6.2445607e-15,1.4359293e-08,2.8909167e-14,1.0940023e-17,1.0,2.4314344e-22,2.3110083e-24,1.6566738e-12,2.7052104e-12,1.9982671e-14,1.0093591e-15,1.0421976e-09,1.984433e-15
1875,1331,398,12,1.9015023e-20,5.4160233e-07,0.0,6.973122e-21,1.0157304e-11,9.4316665e-06,1.6263592e-14,2.0550166e-14,0.112709515,1.6578851e-15,4.777328e-14,6.9257124e-09,0.8165468,3.2093544e-06,0.07073012,1.8606447e-13,7.9451574e-16
1876,539,496,14,3.0476903e-07,0.054960832,0.0,8.563154e-30,1.4667733e-06,6.880902e-06,2.0697577e-09,6.2943873e-12,2.495081e-09,2.390333e-16,1.494086e-25,1.2426116e-10,1.923464e-10,0.0013501389,0.94368,1.5582799e-11,1.032785e-11
1877,398,1332,12,8.821891e-27,1.7103176e-06,0.0,5.330408e-22,1.2559916e-13,6.325831e-10,2.2202169e-20,3.697875e-15,0.00013190183,6.4375383e-19,1.8348375e-16,9.9314214e-08,0.9998665,4.9865507e-12,2.4776858e-09,5.5037443e-16,2.312402e-16
1878,1332,1333,1,1.506722e-27,0.87400407,0.0,5.5929494e-25,3.5355423e-08,7.1860035e-12,1.5612518e-15,7.3079075e-14,0.00013052786,1.7398642e-21,2.383395e-16,2.3088009e-05,0.12584068,2.3480575e-07,4.9659593e-10,6.176264e-14,6.871229e-12
1879,1333,482,1,5.545964e-29,0.9987191,0.0,8.531348e-26,4.677958e-08,1.0684847e-09,1.0671714e-12,1.4505885e-11,0.0009184697,2.221817e-21,3.6048594e-17,7.0576573e-07,0.00016513426,0.00019617211,1.169495e-12,2.372741e-12,8.24012e-18
1880,192,66,6,2.634962e-14,7.762871e-12,0.0,1.5596113e-27,2.1670157e-05,4.8977695e-14,0.9999504,3.624094e-17,2.4684802e-15,4.647605e-19,1.23415206e-23,6.6183546e-15,1.3202271e-18,1.1604487e-09,2.725252e-05,5.5869284e-20,4.870154e-16
1881,539,1334,15,1.6555679e-20,9.1456503e-10,0.0,3.1225364e-29,3.1115187e-11,3.1293595e-05,5.6637e-15,6.405501e-18,7.314412e-05,6.106957e-16,9.99694e-25,4.1213247e-10,4.1445094e-13,3.5748526e-11,4.983174e-16,0.999897,1.400056e-10
1882,1334,1335,8,2.6023088e-13,4.599048e-13,0.0,9.366048e-22,1.5436898e-11,0.013006225,8.401971e-10,1.7029549e-13,0.98406845,6.2415744e-18,4.929373e-21,1.7772011e-06,3.2435107e-12,2.870918e-12,1.1276867e-12,0.0029222327,4.5741134e-14
1883,1335,1336,8,6.434489e-13,8.153154e-13,0.0,3.3751269e-18,3.921266e-12,0.0031518743,5.3835872e-12,8.725758e-14,0.9959874,3.9495204e-19,2.855811e-20,2.5038444e-08,1.3636788e-12,9.482752e-13,1.7683975e-12,0.0008612637,1.0250743e-15
1884,1336,1337,8,2.3806986e-14,8.791918e-13,0.0,1.6859122e-18,3.98536e-11,0.0008548613,2.265608e-10,9.34033e-13,0.9971621,1.3738301e-18,3.818246e-21,1.1170074e-07,5.3400418e-12,1.2136962e-11,1.1231365e-11,0.001981223,2.5766331e-15
1885,1337,1338,15,9.4507674e-33,1.2384323e-11,0.0,3.986918e-30,1.2683807e-12,4.126264e-10,3.030794e-17,1.2658972e-18,9.371574e-10,1.9631127e-20,1.7018275e-25,5.547482e-16,9.676489e-15,1.6716931e-13,1.1092651e-17,1.0,4.0718325e-18
1886,1338,420,15,2.4833189e-29,2.8894712e-07,0.0,8.062052e-33,1.3685624e-11,1.6909753e-10,9.905783e-20,1.2307713e-16,4.2552035e-08,2.8323806e-17,2.3171532e-23,3.6881986e-14,2.247395e-09,7.4954675e-13,2.2157298e-15,1.0,1.7568046e-13
1887,409,276,14,3.8499586e-19,3.2353212e-10,0.0,6.778081e-27,7.588646e-15,4.376181e-09,1.3217726e-13,3.2314138e-16,4.3839103e-12,2.131697e-18,1.07214185e-11,2.3912329e-11,1.2197886e-14,1.3675169e-06,1.0,2.080116e-19,1.1817057e-13
1888,102,1339,6,1.0271653e-21,5.4059574e-12,0.0,2.6094573e-27,0.009174932,8.1899e-07,0.9853831,6.057599e-11,1.7420758e-06,4.699035e-12,1.6888234e-16,0.0053873924,5.3602007e-14,5.0226117e-05,2.5080888e-08,5.1609485e-16,7.30358e-16
1889,1339,1340,6,3.4013907e-18,2.7679882e-13,0.0,8.491353e-25,5.514403e-07,9.8789705e-09,0.99953854,9.538243e-09,5.941367e-10,1.0021221e-17,4.4044056e-22,7.3947987e-10,3.9509459e-22,0.00044264598,1.8944647e-05,8.014584e-18,3.0083166e-20
1890,1340,276,7,5.204479e-25,6.523303e-16,0.0,3.383844e-24,4.57172e-08,1.5795614e-12,3.9041564e-07,1.0,8.092123e-11,1.6623945e-22,2.7302803e-26,1.10807385e-07,5.034729e-15,1.0558407e-06,2.7257207e-12,3.1410838e-18,1.2988347e-14
1891,276,1341,7,8.17665e-18,1.0519688e-14,0.0,2.1155291e-24,2.8727845e-09,2.892537e-07,6.5949834e-10,0.97455347,1.242409e-08,3.3258802e-19,2.8561026e-29,2.6244056e-09,1.4515985e-15,0.02544728,2.2184854e-09,1.2329737e-11,9.175488e-19
1892,1341,1342,13,1.555597e-24,4.6411005e-05,0.0,1.1009432e-25,4.5871104e-08,5.265592e-08,1.2521252e-07,0.3601631,2.2544112e-08,4.7501645e-20,4.8851436e-19,2.6266301e-08,7.3062534e-09,0.63703686,0.0027518836,2.159939e-16,2.0421314e-13
1893,1342,470,7,2.0957525e-25,8.1359815e-11,0.0,2.4324617e-24,1.2697132e-10,5.3854772e-12,8.228079e-13,1.0,1.083397e-14,7.043857e-23,4.6081645e-27,1.097036e-10,1.0492617e-10,7.438096e-07,5.606658e-12,5.4350245e-14,3.9647816e-19
1894,504,1343,11,6.7364524e-19,1.3256303e-13,0.0,8.681477e-27,2.5001318e-08,2.4687822e-07,2.7003414e-14,1.3444164e-14,1.120866e-07,3.055352e-13,1.194984e-19,0.9999809,4.088364e-17,7.7885804e-14,2.8487922e-13,8.884579e-18,2.026843e-05
1895,1343,1344,5,2.7191688e-11,4.0875468e-05,0.0,7.136004e-22,2.0532295e-07,0.99971396,5.3416077e-13,2.4813915e-18,9.538154e-05,4.6787622e-15,6.339163e-18,0.00014804685,3.6033983e-19,1.4226757e-07,1.1852282e-11,1.179252e-12,4.0878345e-09
1896,1344,1345,5,1.10557764e-16,6.872771e-06,0.0,3.7666265e-22,1.6900521e-11,0.9999923,1.1211816e-16,2.2061357e-19,1.0602429e-08,4.464621e-17,1.5484068e-20,2.9195736e-08,1.0496348e-16,4.0474003e-08,3.5461165e-09,9.1012865e-08,9.09809e-16
1897,1345,1346,5,4.6323243e-14,1.6033484e-10,0.0,4.8636806e-21,3.3931278e-15,0.99997336,5.2052663e-20,7.9601195e-22,2.9780772e-08,8.3342435e-15,2.1477724e-22,1.9028825e-11,4.219352e-16,5.3329775e-12,1.1652034e-10,2.6825506e-05,5.7927466e-16
1898,1346,1347,5,4.2081125e-10,1.3274908e-08,0.0,7.8973725e-19,2.043808e-12,0.99971396,9.534554e-12,1.0367513e-20,1.857189e-08,3.6794772e-11,1.8511948e-19,1.0716891e-09,3.914044e-14,1.4537863e-09,0.0002839962,2.304295e-06,4.1460928e-12
1899,1347,409,5,1.12542074e-14,2.2864134e-15,0.0,1.8482518e-27,4.7396084e-14,0.9987915,2.8832886e-11,5.4581587e-18,2.0558305e-08,2.2204027e-13,2.9306692e-20,5.695097e-06,2.1658799e-16,5.4150234e-10,0.0012035442,7.714822e-09,2.1769318e-14
1900,409,1348,5,3.215439e-17,1.10380096e-13,0.0,5.355257e-28,3.547648e-15,0.99997705,1.380788e-23,4.2794722e-17,2.6568755e-06,6.1831444e-15,5.341958e-19,2.021006e-05,1.9704939e-14,9.133643e-13,5.470325e-13,4.657032e-10,3.4111154e-15
1901,1348,1349,5,2.3010186e-21,7.256671e-17,0.0,5.8983276e-24,1.3594249e-12,0.999264,6.996111e-15,1.7117863e-21,1.3332407e-08,7.473006e-11,9.226788e-22,0.00073657103,1.9420598e-16,5.344225e-10,2.9186578e-10,7.6158506e-07,6.007741e-15
1902,1349,1350,1,1.3299028e-24,0.99981695,0.0,4.419911e-20,8.922149e-09,2.2258464e-06,3.5626865e-16,1.7195893e-19,7.957604e-06,4.039803e-12,4.5250115e-16,0.00017345842,1.3735677e-11,4.4433113e-11,1.4816724e-11,1.3568268e-08,4.777142e-08
1903,1350,1351,1,2.009248e-32,1.0,0.0,1.3166558e-26,5.5239924e-11,1.5207987e-14,4.688426e-16,6.251511e-18,7.866611e-12,1.14499656e-17,1.7550695e-21,1.4544742e-09,7.867032e-12,1.7080368e-12,3.195037e-14,1.3472284e-16,2.0911862e-16
1904,1351,1352,1,1.178505e-28,1.0,0.0,1.8055395e-28,5.4222345e-11,5.0607622e-15,2.3099217e-11,1.4213774e-17,3.0125303e-13,4.675994e-16,2.1364794e-22,8.837191e-10,4.3593108e-13,6.4836977e-12,1.4072509e-12,4.020543e-18,2.3209821e-17
