source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79
1672,827,0836,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0887049107628912e-20,1.1070524406344357e-35,3.0493964167834496e-39,2.6993532755665703e-21,0.0,4.178417681249855e-28,0.0,3.764011152236955e-30,0.0,3.286103715729133e-27,0.0,1.852888409138225e-21,9.798417884442064e-26,5.696057218181802e-27,5.9082452549021294e-36,2.678113393855354e-20,1.0,1.095489548252158e-16,1.0013044476011551e-17,9.46928525611395e-32,1.024260115806543e-17,8.041340488450233e-13,1.521291623774561e-22,2.9101807322426315e-21,2.5904792688212166e-23,5.941505488737224e-43,4.450175553882386e-21,1.098314756250131e-22,0.0,0.0,3.071173957508444e-13,6.824747273917471e-37,3.1745288944274642e-37,1.6723849229960873e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,827,0836,1,girder,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0887049107628912e-20,1.1070524406344357e-35,3.0493964167834496e-39,2.6993532755665703e-21,0.0,4.178417681249855e-28,0.0,3.764011152236955e-30,0.0,3.286103715729133e-27,0.0,1.852888409138225e-21,9.798417884442064e-26,5.696057218181802e-27,5.9082452549021294e-36,2.678113393855354e-20,1.0,1.095489548252158e-16,1.0013044476011551e-17,9.46928525611395e-32,1.024260115806543e-17,8.041340488450233e-13,1.521291623774561e-22,2.9101807322426315e-21,2.5904792688212166e-23,5.941505488737224e-43,4.450175553882386e-21,1.098314756250131e-22,0.0,0.0,3.071173957508444e-13,6.824747273917471e-37,3.1745288944274642e-37,1.6723849229960873e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,832,0841,1,girder,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.369442470257178e-17,1.6818166312242885e-30,5.802132143211304e-28,4.608223523405162e-17,0.0,2.5890351238937194e-32,3.8115318229635024e-43,1.5014034660182767e-27,7.643256356797925e-40,1.6538193571813478e-20,2.9147008057956195e-43,3.1623342371132e-29,2.0244713024031302e-12,5.335709716685524e-25,2.8983490659366077e-28,5.314738833229772e-20,9.106759096821904e-11,9.460593997112111e-15,3.646759746934146e-14,1.4617325149720932e-32,8.807603951721532e-11,1.0,7.360300736100123e-16,7.815417891406963e-16,1.2551726004046395e-28,2.4655081450971573e-21,6.694884887626946e-16,1.0211988064904733e-22,6.76148097481223e-33,0.0,1.7467704993897094e-32,1.269058076223602e-35,3.221477133478077e-26,3.878954641604089e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,834,0843,1,girder,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.165972448778419e-26,2.8408007407113107e-31,5.764941882232297e-41,3.8633047363392445e-14,1.47609529219539e-38,4.0637655465419695e-44,1.1221703360089032e-23,1.4894016224259848e-34,0.0,8.906766613928551e-34,2.770846836795006e-31,1.841230565291238e-25,1.3835763723974313e-17,1.4624523702873847e-24,7.060100395675296e-39,1.2838780652231627e-23,2.817184686957144e-26,7.366482844972228e-23,6.031363948038039e-32,0.0,4.7413347510661755e-18,2.2544312409177488e-28,3.594591411229227e-15,1.7702813707369126e-26,7.146965015877681e-27,2.9865299637784453e-38,2.1911859313621237e-15,1.768245843309228e-38,8.912930856368712e-40,0.0,5.184804318001823e-44,0.0,1.0,3.9169308986194944e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,835,0844,1,girder,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.678789809608368e-19,5.766540476356542e-28,7.162877230242735e-41,1.8761553599484008e-19,2.9841996134005833e-35,0.0,0.0,1.5648906632994082e-28,0.0,3.73120977629674e-26,0.0,8.500830790160452e-14,1.548607298168872e-13,3.6597185039941894e-15,1.3477227870932338e-22,8.442651082804693e-16,3.17383956843862e-14,3.2877520320204624e-16,2.798164572604925e-25,0.0,1.7429403731915316e-13,8.360077929117049e-20,7.769280668514512e-17,3.59909497577186e-41,0.0005694690626114607,7.342803953062041e-43,5.46127304891595e-14,8.470554108574374e-24,0.0,0.0,1.9052581329880364e-18,0.0,0.9994316697120667,1.7828020833411257e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,835,0844,1,girder,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.678789809608368e-19,5.766540476356542e-28,7.162877230242735e-41,1.8761553599484008e-19,2.9841996134005833e-35,0.0,0.0,1.5648906632994082e-28,0.0,3.73120977629674e-26,0.0,8.500830790160452e-14,1.548607298168872e-13,3.6597185039941894e-15,1.3477227870932338e-22,8.442651082804693e-16,3.17383956843862e-14,3.2877520320204624e-16,2.798164572604925e-25,0.0,1.7429403731915316e-13,8.360077929117049e-20,7.769280668514512e-17,3.59909497577186e-41,0.0005694690626114607,7.342803953062041e-43,5.46127304891595e-14,8.470554108574374e-24,0.0,0.0,1.9052581329880364e-18,0.0,0.9994316697120667,1.7828020833411257e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,835,0844,1,girder,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.678789809608368e-19,5.766540476356542e-28,7.162877230242735e-41,1.8761553599484008e-19,2.9841996134005833e-35,0.0,0.0,1.5648906632994082e-28,0.0,3.73120977629674e-26,0.0,8.500830790160452e-14,1.548607298168872e-13,3.6597185039941894e-15,1.3477227870932338e-22,8.442651082804693e-16,3.17383956843862e-14,3.2877520320204624e-16,2.798164572604925e-25,0.0,1.7429403731915316e-13,8.360077929117049e-20,7.769280668514512e-17,3.59909497577186e-41,0.0005694690626114607,7.342803953062041e-43,5.46127304891595e-14,8.470554108574374e-24,0.0,0.0,1.9052581329880364e-18,0.0,0.9994316697120667,1.7828020833411257e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,835,0844,1,girder,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.678789809608368e-19,5.766540476356542e-28,7.162877230242735e-41,1.8761553599484008e-19,2.9841996134005833e-35,0.0,0.0,1.5648906632994082e-28,0.0,3.73120977629674e-26,0.0,8.500830790160452e-14,1.548607298168872e-13,3.6597185039941894e-15,1.3477227870932338e-22,8.442651082804693e-16,3.17383956843862e-14,3.2877520320204624e-16,2.798164572604925e-25,0.0,1.7429403731915316e-13,8.360077929117049e-20,7.769280668514512e-17,3.59909497577186e-41,0.0005694690626114607,7.342803953062041e-43,5.46127304891595e-14,8.470554108574374e-24,0.0,0.0,1.9052581329880364e-18,0.0,0.9994316697120667,1.7828020833411257e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,839,0848,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.866315504362348e-16,1.0,5.755016275806617e-31,4.325519310733877e-35,0.0,1.401298464324817e-45,6.736041718009396e-42,3.4522770605812744e-20,0.0,6.142898604222025e-29,0.0,2.3922168432228295e-27,6.89241762846714e-26,1.5311004612260175e-16,1.5469183193278556e-21,2.285328039458129e-26,1.752738513983624e-39,7.827564449749708e-15,1.5711290222852544e-36,0.0,7.692130359962303e-18,5.245869180989413e-21,5.250742350778382e-18,0.0,2.2661271316657785e-17,0.0,2.0176367206701247e-23,8.204131603872215e-21,0.0,0.0,9.862370591509298e-23,0.0,3.1087456190929053e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,839,0848,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.866315504362348e-16,1.0,5.755016275806617e-31,4.325519310733877e-35,0.0,1.401298464324817e-45,6.736041718009396e-42,3.4522770605812744e-20,0.0,6.142898604222025e-29,0.0,2.3922168432228295e-27,6.89241762846714e-26,1.5311004612260175e-16,1.5469183193278556e-21,2.285328039458129e-26,1.752738513983624e-39,7.827564449749708e-15,1.5711290222852544e-36,0.0,7.692130359962303e-18,5.245869180989413e-21,5.250742350778382e-18,0.0,2.2661271316657785e-17,0.0,2.0176367206701247e-23,8.204131603872215e-21,0.0,0.0,9.862370591509298e-23,0.0,3.1087456190929053e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,839,0848,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.866315504362348e-16,1.0,5.755016275806617e-31,4.325519310733877e-35,0.0,1.401298464324817e-45,6.736041718009396e-42,3.4522770605812744e-20,0.0,6.142898604222025e-29,0.0,2.3922168432228295e-27,6.89241762846714e-26,1.5311004612260175e-16,1.5469183193278556e-21,2.285328039458129e-26,1.752738513983624e-39,7.827564449749708e-15,1.5711290222852544e-36,0.0,7.692130359962303e-18,5.245869180989413e-21,5.250742350778382e-18,0.0,2.2661271316657785e-17,0.0,2.0176367206701247e-23,8.204131603872215e-21,0.0,0.0,9.862370591509298e-23,0.0,3.1087456190929053e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,839,0848,1,girder,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.866315504362348e-16,1.0,5.755016275806617e-31,4.325519310733877e-35,0.0,1.401298464324817e-45,6.736041718009396e-42,3.4522770605812744e-20,0.0,6.142898604222025e-29,0.0,2.3922168432228295e-27,6.89241762846714e-26,1.5311004612260175e-16,1.5469183193278556e-21,2.285328039458129e-26,1.752738513983624e-39,7.827564449749708e-15,1.5711290222852544e-36,0.0,7.692130359962303e-18,5.245869180989413e-21,5.250742350778382e-18,0.0,2.2661271316657785e-17,0.0,2.0176367206701247e-23,8.204131603872215e-21,0.0,0.0,9.862370591509298e-23,0.0,3.1087456190929053e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,840,0849,1,girder,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4068077779208305e-25,4.983075580023956e-25,0.0,7.50342065592024e-28,1.0,2.755301770361314e-30,2.382207389352189e-44,3.934151793810227e-27,0.0,3.530677592468789e-30,1.401298464324817e-45,1.8747631438340784e-31,3.6318190510627393e-23,5.124750170341245e-17,5.782354287129905e-29,4.235987386554484e-27,0.0,3.0134866969433326e-19,1.4694221053075453e-29,8.239658512044125e-38,3.6835969980519986e-16,3.4014903194467524e-28,3.124445350546049e-20,0.0,2.440458078137638e-29,1.401298464324817e-45,7.940898983826974e-20,2.5663597677579936e-25,3.2966086713929165e-37,0.0,1.2060079634520376e-25,0.0,1.3156514437809043e-19,8.179414561089135e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,841,0850,1,girder,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0618110083830965e-12,4.784054791586497e-15,2.2739290570138104e-39,1.4656885396470737e-28,0.0,1.1292770867827024e-31,2.1794549158474956e-39,3.732148450959763e-19,4.885359616017604e-37,2.4656647583356538e-31,3.712051515007418e-37,2.8408853349271688e-25,1.1820606300356226e-15,1.4950791940039463e-16,1.1942689274029316e-26,8.966483506263062e-36,5.0773191205942524e-36,2.9810784595111226e-15,8.985571416878774e-25,2.4166097333837486e-31,7.663116008416182e-08,1.923999357331497e-18,1.512176984178193e-17,5.072700440855838e-43,4.410343461460313e-28,6.389920997321166e-43,8.028225876854571e-27,1.0,3.2550143411702154e-34,0.0,1.5904737570086674e-41,0.0,8.547920632381384e-44,6.054046571004079e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,844,0853,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.253897437354509e-22,0.0,2.314443375793594e-36,2.686697550250714e-28,9.469149792144962e-30,1.659253072961798e-36,0.0,3.476033158669011e-22,1.8613257821866414e-36,0.0,1.0,8.984044175044023e-37,2.063191150250013e-24,2.0190319557746222e-29,2.6641626533589855e-40,2.359786613922992e-42,0.0,1.623440826067911e-20,0.0,1.3156203191216633e-28,1.649886061105832e-10,5.913350417380309e-18,6.363828429483319e-18,0.0,1.961817850054744e-44,1.4999467933566627e-38,2.8299659741809115e-29,2.0765060687501676e-29,0.0,0.0,0.0,0.0,1.7983265365339639e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,847,0856,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3967314013786895e-23,2.7411314310710906e-35,7.064934263737637e-21,1.9142994134302427e-10,0.0,1.1210387714598537e-43,3.239159401936019e-34,8.711194916687295e-28,8.753911506637132e-42,2.65090716787022e-25,2.3247541523148715e-42,3.823136146991488e-17,1.940074537201669e-17,9.120631676164082e-26,6.708132336755131e-37,3.256387776929066e-22,1.2075760962243032e-20,1.434152140577724e-13,1.4542859549152812e-16,0.0,3.006306615867087e-14,6.4805618118880275e-18,1.2387683934189653e-10,8.895593463231766e-12,3.261455802256882e-32,1.0,1.0588868106994886e-12,9.011018454307463e-30,6.183271512787185e-40,0.0,1.0425660574576639e-42,1.1383926345205042e-27,7.295365265214529e-31,8.505420128488728e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,848,0857,1,girder,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.108719707024314e-33,0.0,0.0,1.3459975306519971e-28,0.0,0.0,1.9057659114817512e-43,0.0,0.0,1.5520921920708106e-40,0.0,5.978854009272533e-34,4.547996931458884e-22,1.5066343820251986e-29,6.490593866322329e-37,3.458876892887794e-30,1.901229428530201e-32,1.6374212752829977e-29,3.5468002210621906e-35,0.0,3.105870906339249e-28,3.7929962876564923e-38,1.5559721556862732e-30,7.373368719346395e-31,4.26565317837127e-31,4.203895392974451e-44,5.43201743347911e-22,2.6759195474746707e-41,0.0,1.0,0.0,0.0,2.990714544537215e-30,8.160456199947796e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,849,0858,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2888801630177986e-25,0.0,9.504666883381158e-27,2.5427607308286843e-30,0.0,9.539634577503595e-37,0.0,4.0399434726484476e-42,1.1341767097976935e-13,9.006315273197959e-29,1.1540555379151968e-33,2.5877944654424573e-37,3.5892368442698884e-21,7.131403363500818e-30,4.249437593065008e-41,1.4764019101487166e-27,2.5270767635026487e-37,1.6260547501250632e-22,9.228670491217175e-26,1.8819438375882293e-42,2.9655240123358656e-14,8.587057230119546e-17,2.366514308472612e-18,1.5065948101833725e-28,3.923635700109488e-44,1.0,9.007078570975567e-20,1.2789705794573757e-30,0.0,0.0,3.867583761536495e-43,1.3296207698904032e-36,3.5520113473705463e-41,1.9821330564469433e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,849,0858,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2888801630177986e-25,0.0,9.504666883381158e-27,2.5427607308286843e-30,0.0,9.539634577503595e-37,0.0,4.0399434726484476e-42,1.1341767097976935e-13,9.006315273197959e-29,1.1540555379151968e-33,2.5877944654424573e-37,3.5892368442698884e-21,7.131403363500818e-30,4.249437593065008e-41,1.4764019101487166e-27,2.5270767635026487e-37,1.6260547501250632e-22,9.228670491217175e-26,1.8819438375882293e-42,2.9655240123358656e-14,8.587057230119546e-17,2.366514308472612e-18,1.5065948101833725e-28,3.923635700109488e-44,1.0,9.007078570975567e-20,1.2789705794573757e-30,0.0,0.0,3.867583761536495e-43,1.3296207698904032e-36,3.5520113473705463e-41,1.9821330564469433e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,849,0858,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2888801630177986e-25,0.0,9.504666883381158e-27,2.5427607308286843e-30,0.0,9.539634577503595e-37,0.0,4.0399434726484476e-42,1.1341767097976935e-13,9.006315273197959e-29,1.1540555379151968e-33,2.5877944654424573e-37,3.5892368442698884e-21,7.131403363500818e-30,4.249437593065008e-41,1.4764019101487166e-27,2.5270767635026487e-37,1.6260547501250632e-22,9.228670491217175e-26,1.8819438375882293e-42,2.9655240123358656e-14,8.587057230119546e-17,2.366514308472612e-18,1.5065948101833725e-28,3.923635700109488e-44,1.0,9.007078570975567e-20,1.2789705794573757e-30,0.0,0.0,3.867583761536495e-43,1.3296207698904032e-36,3.5520113473705463e-41,1.9821330564469433e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,850,0859,1,girder,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5430800881945102e-23,3.1602576224512717e-38,4.862876719041003e-31,2.1739358553711798e-29,0.0,1.8210462722018068e-22,0.0,2.208739537137363e-25,1.0,1.065052868348317e-34,5.897602807849928e-40,4.5070358335797434e-27,6.194252308038421e-26,3.714662802512147e-27,2.1948997472615908e-38,4.3283385681345196e-29,0.0,1.6799704268799158e-22,1.4581933017860047e-28,2.3336764249218475e-33,2.6482474199673867e-11,1.0369475624934332e-23,2.2742543343417723e-21,2.5054389776033778e-39,0.0,1.2317399129688265e-22,4.784503019923657e-26,1.0881043195196394e-25,2.015067191699087e-42,0.0,5.75012757907521e-37,1.3998834802191703e-35,0.0,3.8464207019257743e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,850,0859,1,girder,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5430800881945102e-23,3.1602576224512717e-38,4.862876719041003e-31,2.1739358553711798e-29,0.0,1.8210462722018068e-22,0.0,2.208739537137363e-25,1.0,1.065052868348317e-34,5.897602807849928e-40,4.5070358335797434e-27,6.194252308038421e-26,3.714662802512147e-27,2.1948997472615908e-38,4.3283385681345196e-29,0.0,1.6799704268799158e-22,1.4581933017860047e-28,2.3336764249218475e-33,2.6482474199673867e-11,1.0369475624934332e-23,2.2742543343417723e-21,2.5054389776033778e-39,0.0,1.2317399129688265e-22,4.784503019923657e-26,1.0881043195196394e-25,2.015067191699087e-42,0.0,5.75012757907521e-37,1.3998834802191703e-35,0.0,3.8464207019257743e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,850,0859,1,girder,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5430800881945102e-23,3.1602576224512717e-38,4.862876719041003e-31,2.1739358553711798e-29,0.0,1.8210462722018068e-22,0.0,2.208739537137363e-25,1.0,1.065052868348317e-34,5.897602807849928e-40,4.5070358335797434e-27,6.194252308038421e-26,3.714662802512147e-27,2.1948997472615908e-38,4.3283385681345196e-29,0.0,1.6799704268799158e-22,1.4581933017860047e-28,2.3336764249218475e-33,2.6482474199673867e-11,1.0369475624934332e-23,2.2742543343417723e-21,2.5054389776033778e-39,0.0,1.2317399129688265e-22,4.784503019923657e-26,1.0881043195196394e-25,2.015067191699087e-42,0.0,5.75012757907521e-37,1.3998834802191703e-35,0.0,3.8464207019257743e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,851,0860,1,girder,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.783400535172569e-22,5.843414596234487e-43,3.853570776893247e-43,2.8234743865621113e-29,0.0,1.0,0.0,2.3419976190327897e-25,8.344469806439997e-19,7.707825483016257e-23,0.0,2.622646965497776e-22,1.6501624656063622e-22,2.094772549724594e-22,3.629363022601276e-43,4.070611676219558e-30,3.705573658194363e-21,2.860393332241272e-14,1.4984998229464793e-23,0.0,7.22645650730238e-15,3.3169956801853526e-28,1.9543462209176257e-22,1.0162117071447997e-32,1.0239874455676477e-23,1.1796218971971084e-33,1.5114088068944645e-26,1.2304336066414349e-23,0.0,0.0,4.6951672957464973e-26,2.2242745483660473e-30,0.0,1.058149686855972e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,851,0860,1,girder,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.783400535172569e-22,5.843414596234487e-43,3.853570776893247e-43,2.8234743865621113e-29,0.0,1.0,0.0,2.3419976190327897e-25,8.344469806439997e-19,7.707825483016257e-23,0.0,2.622646965497776e-22,1.6501624656063622e-22,2.094772549724594e-22,3.629363022601276e-43,4.070611676219558e-30,3.705573658194363e-21,2.860393332241272e-14,1.4984998229464793e-23,0.0,7.22645650730238e-15,3.3169956801853526e-28,1.9543462209176257e-22,1.0162117071447997e-32,1.0239874455676477e-23,1.1796218971971084e-33,1.5114088068944645e-26,1.2304336066414349e-23,0.0,0.0,4.6951672957464973e-26,2.2242745483660473e-30,0.0,1.058149686855972e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
