node_id,x,y,z,is_support
41,1.8287999999997737,-6.197599999999966,15.164481538219434,0
42,1.8287999629974365,-6.1975998878479,17.145000457763672,0
43,1.8287999629974365,-6.1975998878479,20.497800827026367,0
44,1.8287999999997737,-6.197599999999966,8.420702664162263,0
45,1.8287999629974365,-6.1975998878479,10.439399719238281,0
46,1.8287999629974365,-6.1975998878479,13.792200088500977,0
47,1.8287999999997737,-9.143999999999892,21.908260412276604,0
48,1.8287999629974365,-9.144000053405762,23.85059928894043,0
49,1.8287999629974365,-9.144000053405762,27.203399658203125,0
50,1.8287999629974365,-9.144000053405762,5.551115123125783e-17,1
51,1.8287999629974365,-9.144000053405762,3.733799934387207,0
52,1.8287999629974365,-9.144000053405762,7.086599826812744,0
53,1.8287999999997737,-9.143999999999949,15.164481538219434,0
54,1.8287999629974365,-9.144000053405762,17.145000457763672,0
55,1.8287999629974365,-9.144000053405762,20.497800827026367,0
56,1.8287999999997737,-9.143999999999949,8.420702664162263,0
57,1.8287999629974365,-9.144000053405762,10.439399719238281,0
58,1.8287999629974365,-9.144000053405762,13.792200088500977,0
59,0.0,-35.12819999999988,21.908260412276604,0
60,0.0,-35.12820053100586,23.85059928894043,0
61,0.0,-35.12820053100586,27.203399658203125,0
62,0.0,-35.12819999999999,0.0,1
63,0.0,-35.12820053100586,3.733799934387207,0
64,0.0,-35.12820053100586,7.086599826812744,0
65,0.0,-35.128199999999936,15.164481538219434,0
66,-1.1368683772161603e-13,-35.12820053100586,17.145000457763672,0
67,0.0,-35.12820053100586,20.497800827026367,0
68,0.0,-35.128199999999936,8.420702664162263,0
69,0.0,-35.12820053100586,10.439399719238281,0
70,0.0,-35.12820053100586,13.792200088500977,0
71,15.84960000000001,5.684341886080802e-14,21.908260412276604,0
72,15.849599838256836,6.383556657314207e-15,23.85059928894043,0
73,15.849599838256836,1.7402632408584397e-14,27.203399658203125,0
74,15.84960000000001,-5.684341886080802e-14,0.0,1
75,15.849599838256836,-1.2655455737455457e-14,3.733799934387207,0
76,15.849599838256836,-3.292459756438007e-14,7.086599826812744,0
77,15.84960000000001,0.0,15.164481538219434,0
78,15.849599838256836,-2.0074799434539534e-14,17.145000457763672,0
79,15.849599838256836,-5.944396755700691e-15,20.497800827026367,0
80,15.84960000000001,0.0,8.420702664162263,0
