source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
1190,490,0491,1,girder,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77768668129071e-33,1.8809018001775257e-05,0.0,4.3581232063798355e-31,8.47806976360397e-28,0.0,8.738169499951942e-32,0.9999809265136719,0.0,0.0,1.1009278540931304e-30,6.945634702823319e-24,0.0,1.2748951079335516e-20,2.0320675236032882e-21,0.0,0.0,3.21208739826803e-20,1.8865425138200033e-24,0.0,0.0,3.1137519248717875e-33,0.0,0.0,9.181195434379055e-40,1.698026936359734e-33,3.894988032848049e-17,1.9489745284317905e-07,0.0,6.572500237779385e-34,5.4731079422423094e-33,0.0,5.3588116463455795e-21,1.130877499527479e-14,1.7038996082130442e-14,0.0,0.0,0.0,1.821688003622262e-43,9.375905000302831e-13,0.0,0.0,3.685414961174269e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,491,0492,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4904000410665037e-14,2.1251693460566656e-10,5.605193857299268e-45,1.7006151797265505e-16,4.92091584138161e-22,0.0,5.633802996436242e-26,2.8688245288924644e-21,0.0,5.899275958216332e-38,0.0,2.0344139897549742e-17,2.1916128615836705e-37,1.6675073935399341e-37,5.12897826874128e-38,0.0,0.0,1.6468933066155972e-36,9.851593141005555e-20,1.0194218366577809e-26,0.0,2.2556057635165435e-24,4.229934419850868e-26,2.1727572697074087e-38,0.0,5.688773230337803e-23,1.1703222835279803e-09,0.0,1.0640725136648583e-37,0.0,6.601419005930796e-35,0.0,1.0,2.6112438877845534e-09,7.25003790455394e-15,0.0,3.721848721246714e-41,0.0,0.0,1.4489253779151074e-24,2.6605705290699027e-26,0.0,1.8096368368290688e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,491,0492,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4904000410665037e-14,2.1251693460566656e-10,5.605193857299268e-45,1.7006151797265505e-16,4.92091584138161e-22,0.0,5.633802996436242e-26,2.8688245288924644e-21,0.0,5.899275958216332e-38,0.0,2.0344139897549742e-17,2.1916128615836705e-37,1.6675073935399341e-37,5.12897826874128e-38,0.0,0.0,1.6468933066155972e-36,9.851593141005555e-20,1.0194218366577809e-26,0.0,2.2556057635165435e-24,4.229934419850868e-26,2.1727572697074087e-38,0.0,5.688773230337803e-23,1.1703222835279803e-09,0.0,1.0640725136648583e-37,0.0,6.601419005930796e-35,0.0,1.0,2.6112438877845534e-09,7.25003790455394e-15,0.0,3.721848721246714e-41,0.0,0.0,1.4489253779151074e-24,2.6605705290699027e-26,0.0,1.8096368368290688e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,492,0493,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6769840530141067e-16,8.77251466135931e-07,5.5837867156997376e-31,4.050371941192302e-20,1.4136924054982925e-18,0.0,7.363238695520274e-19,2.0208078199361813e-18,0.0,9.055848726225815e-38,0.0,2.0106596786681664e-16,1.0383761750493327e-40,1.8216880036222622e-44,4.3880595853352775e-27,0.0,0.0,6.477806988195029e-29,4.596646864483723e-20,2.830014004573585e-18,0.0,1.3015785489337058e-20,4.2882748438006416e-27,1.542837657885397e-32,6.984375069167764e-31,1.203374993234693e-17,5.068301106803119e-06,0.0,2.8575421777474417e-36,2.802596928649634e-45,1.1170636826101447e-28,0.0,0.999992311000824,8.161813586093913e-11,1.7127804166280902e-12,0.0,1.6815581571897805e-44,0.0,0.0,2.4692294610363843e-18,6.821544265328723e-15,0.0,2.0121384960246346e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,494,0495,1,girder,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68635890630028e-21,0.9999961853027344,1.793662034335766e-43,3.1544243146495317e-18,1.6343389508331364e-21,0.0,3.0824345441058426e-25,3.5814957755064825e-06,0.0,0.0,1.1085979077124718e-30,2.4984773364794544e-12,7.006492321624085e-44,4.514521723706559e-19,3.9669654228191575e-09,0.0,0.0,7.983522101526971e-18,6.445972935894159e-44,7.917336323435216e-43,0.0,9.494035665828706e-30,5.465495661231575e-32,2.7464245905125867e-37,5.905212686106874e-33,1.1053598773571553e-21,2.492979334078882e-08,1.7807429632132196e-29,0.0,6.862961291095252e-24,5.342749221743852e-28,0.0,3.378508817110035e-14,6.37976271204016e-14,1.153693162054062e-13,0.0,0.0,0.0,0.0,5.368646226837077e-16,1.0209575816213788e-29,0.0,7.468468345666493e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,494,0495,1,girder,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68635890630028e-21,0.9999961853027344,1.793662034335766e-43,3.1544243146495317e-18,1.6343389508331364e-21,0.0,3.0824345441058426e-25,3.5814957755064825e-06,0.0,0.0,1.1085979077124718e-30,2.4984773364794544e-12,7.006492321624085e-44,4.514521723706559e-19,3.9669654228191575e-09,0.0,0.0,7.983522101526971e-18,6.445972935894159e-44,7.917336323435216e-43,0.0,9.494035665828706e-30,5.465495661231575e-32,2.7464245905125867e-37,5.905212686106874e-33,1.1053598773571553e-21,2.492979334078882e-08,1.7807429632132196e-29,0.0,6.862961291095252e-24,5.342749221743852e-28,0.0,3.378508817110035e-14,6.37976271204016e-14,1.153693162054062e-13,0.0,0.0,0.0,0.0,5.368646226837077e-16,1.0209575816213788e-29,0.0,7.468468345666493e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,497,0498,1,girder,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.252589499156923e-30,1.0250203104078537e-06,0.0,6.656999320223315e-21,7.805214744874195e-27,0.0,6.818983306357215e-26,0.999998152256012,0.0,0.0,2.4786000397580458e-26,8.100327707138913e-21,0.0,1.84430599183558e-14,8.563674563042464e-23,0.0,0.0,5.069678821942695e-19,1.0687167051606126e-32,6.751989041600333e-35,0.0,5.636021687969487e-32,0.0,0.0,0.0,8.92530820060285e-33,4.0460743716758726e-15,1.3428554495738186e-18,0.0,2.6961165398294033e-25,2.9971142670337263e-35,0.0,1.1458829628120523e-18,5.884420893804455e-15,9.506311647528097e-17,0.0,0.0,0.0,0.0,2.8018440432348024e-14,1.4569403829671483e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,499,0500,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1708709049134134e-13,9.058048742387443e-18,0.0,7.959447856364932e-08,4.729271219467447e-24,0.0,2.596863149847879e-29,2.6825747179159976e-10,0.0,1.401298464324817e-45,1.5274193743949128e-31,8.440867367075396e-19,0.0,6.136321759481288e-20,7.782731135434692e-36,0.0,0.0,6.9680983167456e-28,2.6154003402854767e-17,1.9870412224125906e-41,0.0,1.1769123327290611e-24,2.433467253366066e-29,0.0,0.0,9.511933954403309e-32,1.9424396715660847e-14,0.0,0.0,3.021276257819375e-36,3.2453607572812705e-31,0.0,0.9999961853027344,2.1312871467671357e-06,1.0761927983428572e-14,0.0,0.0,0.0,0.0,1.5747479992046674e-20,1.2791463393727106e-30,0.0,5.906203407439427e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,502,0503,1,girder,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3879448839424022e-14,2.3036545466662804e-20,0.0,6.957397272344679e-05,4.5627167815460654e-14,6.099781160998031e-25,1.6316570933485993e-25,2.903167707278182e-17,0.0,4.745084661924765e-31,0.0,1.228520716267667e-07,3.3825227020929575e-27,3.48927891455067e-37,1.0741456729226396e-30,1.5334409095106473e-41,0.0,1.6576263519472013e-22,2.316866304692112e-34,1.6379777749492787e-41,0.0,4.490080716721336e-27,1.5808233170218377e-32,2.102264389940163e-38,8.129551177203653e-13,2.6260380813140947e-24,8.369395800400525e-05,0.0,7.173899218871895e-34,1.971751754925588e-12,3.082118802528528e-24,0.0,2.635171014730986e-08,3.406851894777879e-14,6.259592453747298e-13,2.103224707202428e-25,0.0,0.0,1.975830834697992e-43,1.125841041623105e-15,5.8842680330503035e-21,0.0,0.999847412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,504,0505,1,girder,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2739131511611687e-16,2.639330795864217e-27,0.0,8.06088973348551e-09,9.34090346304268e-20,5.567876634760228e-31,4.92748706073734e-31,2.3573478176573134e-21,0.0,1.517613536877698e-26,0.0,8.46131154950495e-18,2.2113399727668873e-29,7.006492321624085e-45,1.2442653621201992e-35,0.0,0.0,9.62635349283636e-28,5.550021815966718e-31,3.433181237595802e-43,0.0,5.153683882795661e-33,3.7040802567190755e-40,0.0,1.6815581571897805e-43,1.2073903085770475e-30,9.27187500110449e-08,0.0,5.445831168884974e-31,1.0,2.864342811477385e-35,0.0,4.656719382247127e-22,1.7799177295145606e-18,2.9798755456116258e-21,3.718260863956822e-21,3.2325799578387217e-19,0.0,0.0,4.5046691133918937e-17,6.675324908997596e-31,0.0,8.257535442428211e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,507,0508,1,girder,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.418004537994467e-15,2.2644782398897452e-23,0.0,9.72932753029454e-07,1.9072431596630105e-18,3.752341596638376e-30,7.027434671121481e-37,5.804560340739971e-23,0.0,2.0841402744937863e-29,0.0,9.678013813105277e-20,1.0215128727244406e-25,3.0155942952270063e-42,4.277183302658639e-41,5.310921179791057e-42,0.0,2.3533206943575103e-30,3.163071988652522e-28,2.7951128752462978e-33,0.0,1.7866352556001062e-29,1.0661817705341355e-36,0.0,0.0,4.3944063911705085e-28,5.74277052578509e-08,0.0,8.46030017097208e-28,0.999998152256012,3.589437592820631e-31,0.0,6.70308600687773e-24,7.118757379789739e-17,2.5184470176760192e-20,2.1630702707909607e-18,9.98874919409809e-13,0.0,1.309209333144783e-39,1.2580413746848524e-17,1.2022978789701892e-30,0.0,1.7178067131001603e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,509,0510,1,girder,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1118659465347847e-10,1.9211072954358687e-28,0.0,6.01554450783276e-13,8.545261165338047e-10,3.473304560472876e-36,1.0089348943138683e-43,5.2811217845001554e-23,0.0,3.28282793322605e-23,0.0,5.33338184813964e-13,4.606284537828076e-12,0.0,4.203895392974451e-45,1.600282846258941e-42,0.0,4.657369703400173e-25,5.092962918045111e-25,6.2843599400989566e-34,5.194333147559232e-41,9.756942289754905e-26,2.1236678226842603e-41,0.0,4.031053376088398e-30,2.1848774812785363e-36,1.6130995397398672e-14,0.0,0.0,0.0006617028848268092,2.6446083482281495e-22,0.0,1.6871162538741752e-17,2.7212476618695177e-16,1.0767307489676584e-14,9.773541161496938e-14,0.9993364810943604,0.0,0.0,1.1405538517156794e-18,3.7005391754997266e-39,0.0,1.7961887709039283e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,510,0511,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.514702934306115e-05,1.3206840784823366e-20,0.0,0.9998512864112854,4.458361146930656e-08,2.111371148400117e-37,6.316385922222597e-30,1.8722221807591965e-20,0.0,6.381284202873886e-25,0.0,4.537392190489056e-14,8.356485413325095e-25,2.626593841530437e-41,3.77046557542636e-29,0.0,0.0,3.1749084170529857e-27,9.045130042375742e-19,1.019024243257007e-41,0.0,1.2166393461749848e-19,4.7861020232599845e-29,0.0,7.940557968962744e-37,1.5854588572262354e-20,3.943391493521631e-05,0.0,1.3571513019078429e-18,2.6013413645387118e-09,1.9478048654114957e-43,0.0,5.5162181524792686e-05,4.5324019537495985e-10,7.64357485800544e-18,1.8935423971067721e-25,1.6828023829026192e-18,0.0,8.190155009350738e-36,1.766273650775918e-12,2.449048922526525e-35,0.0,8.190606700403615e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,510,0511,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.514702934306115e-05,1.3206840784823366e-20,0.0,0.9998512864112854,4.458361146930656e-08,2.111371148400117e-37,6.316385922222597e-30,1.8722221807591965e-20,0.0,6.381284202873886e-25,0.0,4.537392190489056e-14,8.356485413325095e-25,2.626593841530437e-41,3.77046557542636e-29,0.0,0.0,3.1749084170529857e-27,9.045130042375742e-19,1.019024243257007e-41,0.0,1.2166393461749848e-19,4.7861020232599845e-29,0.0,7.940557968962744e-37,1.5854588572262354e-20,3.943391493521631e-05,0.0,1.3571513019078429e-18,2.6013413645387118e-09,1.9478048654114957e-43,0.0,5.5162181524792686e-05,4.5324019537495985e-10,7.64357485800544e-18,1.8935423971067721e-25,1.6828023829026192e-18,0.0,8.190155009350738e-36,1.766273650775918e-12,2.449048922526525e-35,0.0,8.190606700403615e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,511,0512,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.047191393714456e-07,3.3605310984217796e-19,0.0,0.9935321807861328,3.818428496689326e-17,1.213664599951724e-41,1.3767322791357407e-24,2.4851163636358657e-24,0.0,1.412539692694913e-32,0.0,3.672062526892763e-17,5.466716035956712e-28,1.7558658163995358e-29,1.4143193296553233e-39,1.3832642564727997e-18,0.0,1.0496703905994299e-32,1.0144538400138901e-16,2.0667913609426268e-16,0.0,2.019550738049648e-19,3.943193432199478e-36,0.0,0.0,3.0013390326601085e-18,7.325860497076064e-05,0.0,6.49655630543408e-24,1.7393510551956738e-16,2.620827135034025e-29,0.0,0.006388711743056774,4.6058939915383235e-06,1.578360346880716e-15,3.365326169916021e-28,8.507862031831433e-16,0.0,0.0,9.237642118256617e-13,5.998271706580178e-34,0.0,3.2816197731734066e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,511,0512,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.047191393714456e-07,3.3605310984217796e-19,0.0,0.9935321807861328,3.818428496689326e-17,1.213664599951724e-41,1.3767322791357407e-24,2.4851163636358657e-24,0.0,1.412539692694913e-32,0.0,3.672062526892763e-17,5.466716035956712e-28,1.7558658163995358e-29,1.4143193296553233e-39,1.3832642564727997e-18,0.0,1.0496703905994299e-32,1.0144538400138901e-16,2.0667913609426268e-16,0.0,2.019550738049648e-19,3.943193432199478e-36,0.0,0.0,3.0013390326601085e-18,7.325860497076064e-05,0.0,6.49655630543408e-24,1.7393510551956738e-16,2.620827135034025e-29,0.0,0.006388711743056774,4.6058939915383235e-06,1.578360346880716e-15,3.365326169916021e-28,8.507862031831433e-16,0.0,0.0,9.237642118256617e-13,5.998271706580178e-34,0.0,3.2816197731734066e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,511,0512,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.047191393714456e-07,3.3605310984217796e-19,0.0,0.9935321807861328,3.818428496689326e-17,1.213664599951724e-41,1.3767322791357407e-24,2.4851163636358657e-24,0.0,1.412539692694913e-32,0.0,3.672062526892763e-17,5.466716035956712e-28,1.7558658163995358e-29,1.4143193296553233e-39,1.3832642564727997e-18,0.0,1.0496703905994299e-32,1.0144538400138901e-16,2.0667913609426268e-16,0.0,2.019550738049648e-19,3.943193432199478e-36,0.0,0.0,3.0013390326601085e-18,7.325860497076064e-05,0.0,6.49655630543408e-24,1.7393510551956738e-16,2.620827135034025e-29,0.0,0.006388711743056774,4.6058939915383235e-06,1.578360346880716e-15,3.365326169916021e-28,8.507862031831433e-16,0.0,0.0,9.237642118256617e-13,5.998271706580178e-34,0.0,3.2816197731734066e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,511,0512,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.047191393714456e-07,3.3605310984217796e-19,0.0,0.9935321807861328,3.818428496689326e-17,1.213664599951724e-41,1.3767322791357407e-24,2.4851163636358657e-24,0.0,1.412539692694913e-32,0.0,3.672062526892763e-17,5.466716035956712e-28,1.7558658163995358e-29,1.4143193296553233e-39,1.3832642564727997e-18,0.0,1.0496703905994299e-32,1.0144538400138901e-16,2.0667913609426268e-16,0.0,2.019550738049648e-19,3.943193432199478e-36,0.0,0.0,3.0013390326601085e-18,7.325860497076064e-05,0.0,6.49655630543408e-24,1.7393510551956738e-16,2.620827135034025e-29,0.0,0.006388711743056774,4.6058939915383235e-06,1.578360346880716e-15,3.365326169916021e-28,8.507862031831433e-16,0.0,0.0,9.237642118256617e-13,5.998271706580178e-34,0.0,3.2816197731734066e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,511,0512,1,girder,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.047191393714456e-07,3.3605310984217796e-19,0.0,0.9935321807861328,3.818428496689326e-17,1.213664599951724e-41,1.3767322791357407e-24,2.4851163636358657e-24,0.0,1.412539692694913e-32,0.0,3.672062526892763e-17,5.466716035956712e-28,1.7558658163995358e-29,1.4143193296553233e-39,1.3832642564727997e-18,0.0,1.0496703905994299e-32,1.0144538400138901e-16,2.0667913609426268e-16,0.0,2.019550738049648e-19,3.943193432199478e-36,0.0,0.0,3.0013390326601085e-18,7.325860497076064e-05,0.0,6.49655630543408e-24,1.7393510551956738e-16,2.620827135034025e-29,0.0,0.006388711743056774,4.6058939915383235e-06,1.578360346880716e-15,3.365326169916021e-28,8.507862031831433e-16,0.0,0.0,9.237642118256617e-13,5.998271706580178e-34,0.0,3.2816197731734066e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,512,0513,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5060084024298703e-06,1.559236262456024e-20,0.0,0.005812440533190966,4.318281030066956e-13,3.994408671413783e-37,9.498502695484199e-20,1.832194138970028e-23,0.0,3.717730263490196e-24,0.0,4.708145223512872e-14,4.40597797531467e-25,7.363217855429304e-32,1.2192686010237705e-35,7.551597424246439e-42,0.0,1.099893722488651e-25,1.696233728098949e-18,1.4794106827720154e-22,0.0,2.858755325534929e-19,3.3564986347510917e-32,0.0,2.8586488672226268e-42,6.544839353767951e-16,0.00021626811940222979,0.0,4.5192115626881595e-25,1.1798501976260047e-20,9.09015273684024e-37,0.0,0.9939605593681335,1.077047909348039e-05,1.4648926602994772e-16,2.637945092842733e-32,1.0825509778111808e-20,0.0,0.0,4.55765850407297e-12,2.5678791643147953e-31,0.0,1.0339700219663373e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,512,0513,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5060084024298703e-06,1.559236262456024e-20,0.0,0.005812440533190966,4.318281030066956e-13,3.994408671413783e-37,9.498502695484199e-20,1.832194138970028e-23,0.0,3.717730263490196e-24,0.0,4.708145223512872e-14,4.40597797531467e-25,7.363217855429304e-32,1.2192686010237705e-35,7.551597424246439e-42,0.0,1.099893722488651e-25,1.696233728098949e-18,1.4794106827720154e-22,0.0,2.858755325534929e-19,3.3564986347510917e-32,0.0,2.8586488672226268e-42,6.544839353767951e-16,0.00021626811940222979,0.0,4.5192115626881595e-25,1.1798501976260047e-20,9.09015273684024e-37,0.0,0.9939605593681335,1.077047909348039e-05,1.4648926602994772e-16,2.637945092842733e-32,1.0825509778111808e-20,0.0,0.0,4.55765850407297e-12,2.5678791643147953e-31,0.0,1.0339700219663373e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
