source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149
1097,424,0424,1,girder,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101697079367445e-39,4.227124282223545e-20,8.671878965405257e-34,0.0,4.727018254148107e-31,0.0,2.274265368801897e-19,8.137410235038585e-26,1.0844764955026483e-36,0.0,8.038842913276821e-40,4.742815270898166e-34,0.0,0.0,0.0,0.0,0.0,0.0,2.423740171855844e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0522016010036946e-41,0.0,1.401298464324817e-45,1.0602588763696524e-31,0.0,2.1584812831945913e-31,1.9068468374406195e-29,1.398274742498497e-38,0.0,0.0,0.0,0.0,1.0399399209999522e-35,1.0264383610601598e-33,0.0,0.0,0.0,4.3272354865683296e-35,0.0,1.263351700769907e-38,0.0,1.1889344830318492e-30,9.07853630888262e-40,0.0,0.0,1.023735619449356e-34,0.0,1.1492855287763538e-31,0.0,1.0,0.0,0.0,0.0,0.0,1.9742894063872348e-41,3.005776352066282e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,425,0425,1,girder,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4865540430941497e-24,9.423719662632574e-28,2.248221079812072e-29,2.7256014634885356e-38,4.8458685405556786e-27,0.0,1.2828999235820707e-14,3.861602115850116e-22,2.4193560041013762e-33,0.0,1.1975090299565232e-39,1.7456861992022164e-38,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.544444519040538e-28,4.264464118919459e-24,3.126709147127259e-36,1.8809097708554085e-23,0.0,2.9365411820829595e-30,2.604449121898712e-39,5.130258553312303e-35,0.0,0.0,0.0,0.0,2.6591432061768324e-16,8.089417697710834e-23,0.0,0.0,0.0,0.0,0.0,1.6332133601705743e-41,0.0,1.1885393993805378e-31,2.9633721838297274e-35,1.0703044159929095e-31,0.0,9.709456929460225e-41,0.0,1.915575000732025e-42,0.0,1.0,0.0,0.0,0.0,0.0,8.407790785948902e-45,1.8065770161945934e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,425,0425,1,girder,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4865540430941497e-24,9.423719662632574e-28,2.248221079812072e-29,2.7256014634885356e-38,4.8458685405556786e-27,0.0,1.2828999235820707e-14,3.861602115850116e-22,2.4193560041013762e-33,0.0,1.1975090299565232e-39,1.7456861992022164e-38,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.544444519040538e-28,4.264464118919459e-24,3.126709147127259e-36,1.8809097708554085e-23,0.0,2.9365411820829595e-30,2.604449121898712e-39,5.130258553312303e-35,0.0,0.0,0.0,0.0,2.6591432061768324e-16,8.089417697710834e-23,0.0,0.0,0.0,0.0,0.0,1.6332133601705743e-41,0.0,1.1885393993805378e-31,2.9633721838297274e-35,1.0703044159929095e-31,0.0,9.709456929460225e-41,0.0,1.915575000732025e-42,0.0,1.0,0.0,0.0,0.0,0.0,8.407790785948902e-45,1.8065770161945934e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,426,0426,1,girder,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.734149573413447e-09,1.0509738482436128e-43,0.0,0.0,6.503180607113492e-23,0.0,2.6388240414178345e-22,7.880221475353721e-11,5.041903075508525e-28,4.0297198087083097e-13,0.0,2.382207389352189e-44,0.0,0.0,0.0,0.0,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100533353337596e-07,8.191987563932544e-16,2.802596928649634e-45,3.0919325514083365e-36,0.0,3.4720778678329454e-33,3.0904659369818977e-24,3.7268438605126136e-33,0.0,0.0,0.0,0.0,1.0,6.604790410301224e-21,0.0,0.0,0.0,2.788583944006386e-43,0.0,0.0,0.0,3.2536585850692617e-28,4.701953329164845e-29,0.0,0.0,1.6833767913775325e-22,0.0,1.305589779211432e-41,0.0,0.0,0.0,0.0,0.0,0.0,5.757602554396258e-33,1.5699965776387284e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,427,0427,1,girder,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1877051414236643e-13,5.4273679876838756e-33,1.500484214389606e-31,3.4169571739406347e-26,4.304154507415265e-20,0.0,2.0437498804426468e-08,2.3247486158339825e-09,1.8117914395700763e-27,6.806593235112684e-24,1.1245066344824891e-29,1.7512412328762478e-24,1.1496439443507592e-33,0.0,0.0,0.0,0.0,0.0,1.8888372431059126e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964396357536316,1.179755685778672e-20,6.04062562773941e-15,7.020660796787817e-28,0.0,2.3717682139374152e-23,4.120337156129398e-31,5.470363867642003e-29,0.0,0.0,0.0,0.0,0.0031669395975768566,2.232420249093786e-13,0.0,0.0,0.0,0.0,0.0,3.04937996254472e-27,0.0,2.857747710092811e-22,6.060927419485084e-26,1.917379567750541e-29,5.500656991860637e-41,1.576452840780424e-30,0.0,1.692768544904379e-42,0.0,8.407790785948902e-45,0.0,0.0,5.606668583803124e-38,0.0,3.724602977468662e-23,0.0003949640959035605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,427,0427,1,girder,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1877051414236643e-13,5.4273679876838756e-33,1.500484214389606e-31,3.4169571739406347e-26,4.304154507415265e-20,0.0,2.0437498804426468e-08,2.3247486158339825e-09,1.8117914395700763e-27,6.806593235112684e-24,1.1245066344824891e-29,1.7512412328762478e-24,1.1496439443507592e-33,0.0,0.0,0.0,0.0,0.0,1.8888372431059126e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964396357536316,1.179755685778672e-20,6.04062562773941e-15,7.020660796787817e-28,0.0,2.3717682139374152e-23,4.120337156129398e-31,5.470363867642003e-29,0.0,0.0,0.0,0.0,0.0031669395975768566,2.232420249093786e-13,0.0,0.0,0.0,0.0,0.0,3.04937996254472e-27,0.0,2.857747710092811e-22,6.060927419485084e-26,1.917379567750541e-29,5.500656991860637e-41,1.576452840780424e-30,0.0,1.692768544904379e-42,0.0,8.407790785948902e-45,0.0,0.0,5.606668583803124e-38,0.0,3.724602977468662e-23,0.0003949640959035605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,428,0428,1,girder,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.943616278024294e-18,0.0,0.0,3.424751774665909e-31,3.636637987861176e-26,0.0,1.186156032253118e-25,2.3245914348990482e-07,1.6881179379817532e-35,2.658492037621585e-10,0.0,1.3060522077046593e-40,1.093265618837097e-36,0.0,0.0,0.0,0.0,0.0,0.0,6.96725596462299e-42,0.0,0.0,0.0,0.0,0.0,0.0,2.3613389021903686e-10,1.0019038019934958e-18,6.850316276138359e-20,0.0,0.0,2.743345206062038e-30,1.2045184818384406e-32,2.5818833954551343e-18,0.0,0.0,0.0,0.0,1.0,2.5608145686323557e-25,2.816731559452051e-35,0.0,0.0,1.3093592720804658e-39,0.0,1.164016291334981e-34,0.0,3.513131693590675e-30,2.994315867274237e-34,0.0,0.0,1.8116270777651844e-33,0.0,1.2271197276763245e-38,0.0,0.0,0.0,0.0,0.0,0.0,2.8676701208878167e-25,2.2991694506003957e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,429,0429,1,girder,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245934346904196e-43,0.0,8.947290694713957e-42,5.000030223534724e-37,5.454105238521542e-31,8.487524668568985e-41,2.5932114663026994e-28,2.5054432270174565e-13,7.779939056951176e-29,0.0,8.153094507890255e-35,5.727052863872872e-30,0.0,0.0,0.0,0.0,2.3280114605058456e-34,0.0,2.824491953599334e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.568663006366794e-35,1.0255471474785926e-38,1.9576683205580302e-35,3.180947514017335e-42,0.0,1.1246513989627816e-31,1.1084975073293748e-28,4.419671582775331e-29,0.0,2.293856081695895e-38,5.170791333358575e-43,7.341462742275867e-37,1.2825315750239827e-31,3.078113506472551e-38,2.294245844455956e-34,0.0,0.0,1.0945003297834615e-22,0.0,1.403926012631141e-28,0.0,7.665351401196861e-27,2.616519184782016e-16,0.0,0.0,5.605193857299268e-45,0.0,1.8465469971251577e-34,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.0,3.6216197296502995e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,430,0430,1,girder,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875355177080444e-33,0.0,0.0,0.0,4.121846490875854e-31,0.0,5.216469739659864e-38,2.6344524783894485e-08,1.4771717136237457e-37,3.9713003463208457e-29,8.251087364078268e-28,6.572119416459807e-28,0.0,0.0,0.0,0.0,8.020772328800274e-38,0.0,1.76727255350179e-33,2.382207389352189e-44,0.0,0.0,0.0,0.0,0.0,0.0,2.332582564128977e-25,0.0,0.0,3.410760462166605e-42,0.0,1.9620699895950808e-22,1.5250956277748485e-32,1.0,0.0,0.0,0.0,0.0,2.5545100244318e-19,0.0,0.0,0.0,0.0,9.028500985396052e-37,0.0,1.6165449969974687e-34,0.0,2.3160307891147567e-38,1.8823180131129714e-29,0.0,0.0,1.990529222446111e-37,0.0,4.2682120777861545e-37,0.0,0.0,0.0,0.0,0.0,4.1189682982455813e-39,5.138180030701927e-24,1.7655490003294676e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,432,0432,1,girder,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.802596928649634e-45,0.0,2.141502016674612e-33,1.2532534316149913e-14,5.901757938056344e-36,0.0,4.505741618568773e-14,1.401298464324817e-45,0.0,0.0,3.97091674874269e-24,3.786762480993872e-32,0.0,0.0,0.0,9.136207483368027e-16,0.0,1.3591116918354527e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792620760110308e-42,0.0,1.1249333082220477e-33,0.0,0.0,8.734369714462909e-32,2.2729601861559484e-15,2.2939031858435312e-20,0.0,0.0,0.0,4.248274326561608e-25,5.3769212802763525e-33,0.0,1.9010014967030468e-41,0.0,0.0,6.741818856443028e-21,0.0,8.06063157409883e-27,1.053465363215675e-24,6.634817102834361e-28,2.478982299566003e-23,0.0,2.802596928649634e-45,1.8092557842794203e-28,0.0,1.4091584061536466e-34,0.0,0.0,0.0,0.0,0.0,1.2417818369356579e-18,1.0,1.685097837110665e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,433,0433,1,girder,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983084384387285e-20,0.0,4.578090523489e-23,3.007660174516799e-14,1.7205142544980104e-41,0.0,3.886970915633124e-18,5.6620164568279e-22,0.0,0.0,1.2421688027133837e-13,9.58619288770277e-20,0.0,0.0,3.17954621555301e-42,1.9602818628039982e-22,0.0,0.9999961853027344,6.890268626992985e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775380852742067e-28,0.0,1.8216880036222622e-44,2.605723217524264e-30,7.136371354965476e-11,3.999305955680599e-28,0.0,0.0,0.0,2.1674044904055854e-20,5.149708737426714e-35,0.0,7.532173927327401e-23,5.906977494576261e-40,0.0,9.913523361829705e-22,1.3592595103950726e-43,1.953085932761288e-30,0.0,5.3204861803289555e-25,2.9477269302970724e-25,0.0,7.970967715092873e-37,1.527587528861798e-32,7.280306041553155e-41,1.0233873752769906e-13,0.0,0.0,9.888215597083165e-30,0.0,0.0,1.4574688323924517e-30,3.9513247429567855e-06,4.763786212809059e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,433,0433,1,girder,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983084384387285e-20,0.0,4.578090523489e-23,3.007660174516799e-14,1.7205142544980104e-41,0.0,3.886970915633124e-18,5.6620164568279e-22,0.0,0.0,1.2421688027133837e-13,9.58619288770277e-20,0.0,0.0,3.17954621555301e-42,1.9602818628039982e-22,0.0,0.9999961853027344,6.890268626992985e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775380852742067e-28,0.0,1.8216880036222622e-44,2.605723217524264e-30,7.136371354965476e-11,3.999305955680599e-28,0.0,0.0,0.0,2.1674044904055854e-20,5.149708737426714e-35,0.0,7.532173927327401e-23,5.906977494576261e-40,0.0,9.913523361829705e-22,1.3592595103950726e-43,1.953085932761288e-30,0.0,5.3204861803289555e-25,2.9477269302970724e-25,0.0,7.970967715092873e-37,1.527587528861798e-32,7.280306041553155e-41,1.0233873752769906e-13,0.0,0.0,9.888215597083165e-30,0.0,0.0,1.4574688323924517e-30,3.9513247429567855e-06,4.763786212809059e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,433,0433,1,girder,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983084384387285e-20,0.0,4.578090523489e-23,3.007660174516799e-14,1.7205142544980104e-41,0.0,3.886970915633124e-18,5.6620164568279e-22,0.0,0.0,1.2421688027133837e-13,9.58619288770277e-20,0.0,0.0,3.17954621555301e-42,1.9602818628039982e-22,0.0,0.9999961853027344,6.890268626992985e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775380852742067e-28,0.0,1.8216880036222622e-44,2.605723217524264e-30,7.136371354965476e-11,3.999305955680599e-28,0.0,0.0,0.0,2.1674044904055854e-20,5.149708737426714e-35,0.0,7.532173927327401e-23,5.906977494576261e-40,0.0,9.913523361829705e-22,1.3592595103950726e-43,1.953085932761288e-30,0.0,5.3204861803289555e-25,2.9477269302970724e-25,0.0,7.970967715092873e-37,1.527587528861798e-32,7.280306041553155e-41,1.0233873752769906e-13,0.0,0.0,9.888215597083165e-30,0.0,0.0,1.4574688323924517e-30,3.9513247429567855e-06,4.763786212809059e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,434,0434,1,girder,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961208507856999e-31,1.5423259336344586e-09,1.6264871275418152e-41,2.6946981751439952e-17,2.101512728760096e-21,0.0,1.5893853239996395e-32,3.5170560908071025e-10,7.804179734714642e-25,1.5414283107572988e-44,1.8216880036222622e-44,2.881894722861489e-09,1.1605652419990897e-14,0.0,0.0,0.0,1.237178248053248e-38,0.0,9.190299169858918e-05,1.9282739937225496e-27,0.0,0.0,4.575641248428947e-25,7.879358332455085e-39,0.0,0.0,4.607186420459604e-32,0.0,1.1772700726614355e-19,0.0,6.666238837605984e-39,2.352131769955518e-26,1.3033561927747357e-14,6.18921737471464e-20,0.0,0.0,0.0,1.2616036378392311e-30,7.897994951423468e-29,7.006492321624085e-45,3.267550498314059e-29,0.0,0.0,7.633886761471677e-29,0.0,1.6218323108943948e-34,0.0,3.187487784966559e-30,3.0642952041128475e-34,0.0,0.0,2.4335717591396733e-27,5.363628496283666e-32,0.9999083876609802,0.0,0.0,0.0,5.7009420093351255e-22,0.0,3.2229864679470793e-44,2.3705216527789355e-14,1.2324045039214505e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,434,0434,1,girder,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961208507856999e-31,1.5423259336344586e-09,1.6264871275418152e-41,2.6946981751439952e-17,2.101512728760096e-21,0.0,1.5893853239996395e-32,3.5170560908071025e-10,7.804179734714642e-25,1.5414283107572988e-44,1.8216880036222622e-44,2.881894722861489e-09,1.1605652419990897e-14,0.0,0.0,0.0,1.237178248053248e-38,0.0,9.190299169858918e-05,1.9282739937225496e-27,0.0,0.0,4.575641248428947e-25,7.879358332455085e-39,0.0,0.0,4.607186420459604e-32,0.0,1.1772700726614355e-19,0.0,6.666238837605984e-39,2.352131769955518e-26,1.3033561927747357e-14,6.18921737471464e-20,0.0,0.0,0.0,1.2616036378392311e-30,7.897994951423468e-29,7.006492321624085e-45,3.267550498314059e-29,0.0,0.0,7.633886761471677e-29,0.0,1.6218323108943948e-34,0.0,3.187487784966559e-30,3.0642952041128475e-34,0.0,0.0,2.4335717591396733e-27,5.363628496283666e-32,0.9999083876609802,0.0,0.0,0.0,5.7009420093351255e-22,0.0,3.2229864679470793e-44,2.3705216527789355e-14,1.2324045039214505e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,435,0435,1,girder,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4677738213948435e-38,7.08751680012981e-39,4.488146715679922e-34,6.044867145222786e-15,1.497765981391612e-26,0.0,8.740372148291643e-24,1.0676458828129398e-08,6.032238515835051e-32,0.0,5.907757132487198e-26,1.676537242367715e-09,5.180936314187236e-14,0.0,0.0,0.0,7.622964086681468e-24,0.0,9.804181252911802e-25,1.447541313647536e-41,1.950416988072153e-26,0.0,0.0,0.0,0.0,0.0,1.53207137648997e-22,0.0,1.6197582351448227e-15,7.521049117724158e-41,0.0,2.8596944857229063e-18,1.4817126311554853e-25,1.0,0.0,0.0,0.0,1.7217466132652237e-29,3.183982204874373e-26,0.0,2.5867969651436123e-42,0.0,0.0,2.845161276577829e-23,0.0,3.9273103008317183e-29,0.0,7.784530688679784e-24,2.3371847432129253e-27,0.0,0.0,8.547920632381384e-44,0.0,3.276488053768293e-21,0.0,0.0,0.0,0.0,0.0,1.6535321879032841e-43,6.923687290811761e-14,5.769197307923558e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
