beam_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
502,-0.12498357,-1.6221812,0.78495985,1.1004862,0.9880332,2.5629053,-0.8059391,-0.22871503,0.10689767,-1.2142906,-0.3367036,-0.47391132,-0.3764025,0.16257043,0.538013,-0.5833087,-2.1832287,-0.27200317,-0.69112396,-0.1404129,-0.47489998,0.84103316,-0.90931165,-1.6022818,0.45242354,-1.786607,-0.31921667,-1.3159331,-0.522861,0.278081,-1.7373011,0.35771498
503,0.16790213,0.49725437,0.6474141,-0.4958771,0.81224704,1.6269069,-0.2740348,0.59709096,-0.09283747,1.3534976,-0.2516692,1.8931888,1.1995432,-0.6017981,1.4904299,-0.9431296,-0.116034105,1.2028385,-1.5940142,-1.1359267,0.46145245,0.9507075,-1.4376913,1.5723742,-0.4338923,-0.41709793,1.6305822,-0.15795425,1.4824938,-0.8812418,0.040087342,0.97253233
504,1.6847242,-0.0523298,0.641638,0.5275658,1.2354698,0.46105614,0.29548392,-0.842461,-1.1639357,0.5397879,-0.3699743,2.8552127,0.6206836,-0.22339495,-1.1666702,-1.2119904,-0.17713271,0.5464881,-1.188711,0.3035883,0.39957672,0.9235077,-0.5578076,0.85701364,-1.4414368,-1.2949755,0.5867241,0.9579603,0.2759144,1.8678486,-0.24306427,0.13538662
505,-0.96014047,0.06792051,1.4267037,-0.110928275,-0.61864424,1.9755487,-0.97056085,-0.59896106,-0.5482649,1.6170347,1.820635,1.1983805,2.1137102,-0.6821215,-1.2595437,0.29269144,0.39413923,0.4404808,-0.9648694,0.5388313,0.66321266,1.739425,-0.7778418,0.76816976,0.13436122,-0.9812861,0.4870211,-0.9130893,1.210363,-0.32369125,0.25029466,0.43305027
506,-1.0657696,0.38395107,1.2720256,0.2585315,-0.09099563,2.1983347,-0.80234474,-0.45719448,-0.6731192,1.9067346,2.193266,0.81414485,1.7975432,-0.63895345,-1.2889812,0.61264795,0.12539516,0.24428889,-0.77323276,0.75021803,0.7429639,1.8269222,-0.74668264,0.36815673,-0.21483096,-0.99342114,-0.008212271,-1.1803406,0.33280885,-0.07405199,0.5387301,0.6104374
507,1.4301461,-0.4109711,0.8992189,-1.0357229,0.9108273,1.7697657,-1.0002133,-0.3840186,-0.7028563,0.021529663,-0.14009807,2.4018962,1.838131,-0.30859512,-1.0041767,-0.49078265,0.18160374,0.34454086,-0.9678701,-0.120584086,-0.0069093104,1.9815735,-0.041658007,0.95315427,-0.5275628,-1.3170242,1.5856036,0.3764196,0.4800484,1.2002077,-0.26337782,0.42000294
508,0.7532526,-0.5225522,0.94595283,-1.1296154,0.4213779,0.00037605045,-0.8683261,-0.64238286,-0.61506873,1.3631551,0.16690733,0.47832027,2.105561,-0.70248914,-0.4631917,0.62903064,-0.6003483,0.33883053,-0.42374706,1.073993,-0.084155045,-0.04663091,-0.61002386,-0.5035825,-0.21499394,-1.6826774,-0.9774503,1.7548392,2.7683156,-0.1666403,-0.7241101,-0.83862346
509,-0.085210785,-0.6933779,0.5961118,0.9678362,-0.52593434,3.1935291,0.5899357,-0.38651735,-0.82796437,1.302261,-1.614174,1.0186098,0.76176566,-0.6550466,0.0417212,-1.2355361,-0.564494,-0.10773382,-0.48620003,0.2708069,0.50007194,0.1569231,0.06746113,1.3740772,-1.3005669,-1.6155772,0.92328364,-0.7719905,0.3550476,0.30820522,0.23101468,-1.6718823
510,1.2866328,0.2840847,1.714274,-0.25698438,1.0870949,1.5736624,0.060407348,-0.57910293,-1.1080525,0.5114657,-1.0581198,1.3645939,-0.04584985,-0.6966351,-0.80019563,-0.2260097,-0.14291443,-1.666201,-1.0463933,-0.1686657,-1.1934341,1.0763913,0.073159985,0.5025196,-0.15820302,-2.1327784,0.41833922,1.392066,1.3462777,1.4907607,-0.031996846,0.39756224
511,1.6473553,0.29644763,1.6948543,-0.22185495,0.03459654,2.0742583,-0.5624058,-0.66468793,-0.9775438,1.2661515,-0.96819645,0.7109888,-1.0948803,0.10422783,-0.8368347,-1.4531838,-0.4447668,-1.1328508,-0.3205831,0.13560767,0.19193853,1.4364723,0.019888107,0.8626697,0.086355545,-1.7157665,0.5018699,1.2580236,-0.13119742,0.39684042,0.18198009,2.1281986
512,1.6914159,0.235151,-0.0043793307,-1.0649824,-0.56585455,1.3256861,-0.64851516,-0.8248829,-0.39888775,2.1170015,-1.6108757,0.5626314,-0.019878633,0.16689266,0.4387446,-2.7341518,-0.8269257,0.17872475,-2.143549,-0.30954906,-0.018556803,0.023625487,-0.057620626,0.93869966,0.04030766,-0.8054833,0.7925864,-0.2521043,0.537378,-0.77682525,-0.36719644,0.28979707
513,-0.33725864,-1.4006956,-0.45974535,0.25249216,-0.19279239,0.9845837,-1.5883332,-0.005296865,-0.2827154,-2.0793297,-0.3107099,-0.36887693,0.8265373,1.6431259,0.48383847,-1.4699298,-1.2460397,0.26617897,-1.4622437,0.29954147,-2.0632539,0.11111654,-0.14012124,-0.12393514,-1.0506353,-0.41327146,-0.6848983,0.68073297,-0.23680237,-0.4737072,-1.5068631,-2.0088034
514,0.85239595,-1.0113358,-1.3765473,-0.60009974,-1.263279,0.53517526,-1.205702,-0.8195215,-0.18142304,0.11433685,0.39451632,-1.0234673,0.5573837,1.6161989,-0.6552634,-1.5857906,-1.5071937,-0.89341515,-1.5993998,0.93653554,-1.7637558,0.70447415,-0.6907241,-1.6623573,-0.048816506,0.08429053,-1.3409466,-0.14840767,-0.7427666,-0.17556012,-1.0828891,-0.388692
515,0.34983924,-1.295535,-0.8781106,-0.53492993,-1.0278338,-0.5580408,-1.0652647,-0.6265354,0.20715982,0.3398478,0.38214532,-0.8661182,0.859107,1.9059371,-0.5614444,-2.377299,-0.77168965,-1.1921257,-1.753342,0.914598,-1.5268888,0.1844589,-0.38411054,-0.100398175,-0.995335,0.28618068,-1.1180928,0.7282873,-0.920353,-0.44014552,-0.9518451,-0.64743227
516,1.0307777,-0.49592838,0.41876972,0.10958008,-1.75212,0.14522892,-0.29964188,-0.8534661,1.0138628,1.6864337,-0.14501473,-0.59360063,0.85988885,1.8034898,-0.949281,-1.5059217,-1.4937031,-2.1989229,0.5215868,0.22957511,0.8746803,0.053767014,-1.692179,0.18050666,-1.6130272,-0.74236363,-0.5593314,-0.4181515,0.038275138,0.5218686,-0.22216147,0.8504711
517,1.7612973,-0.9525315,-0.07565434,-0.33105946,-1.7397556,-0.7057365,-1.2574518,-0.060191717,0.7915897,0.97518873,-0.2819351,-0.9405449,-0.62302464,1.2006052,-0.30148298,-0.5242104,-0.6190817,-1.3527652,-0.53333753,0.55779725,-0.6720032,-0.48413995,-0.9646986,1.1821802,-0.6963458,-1.4621905,-1.6798589,0.24136278,0.83696103,1.9947023,-0.19487004,1.0439013
518,0.84723526,-1.1396829,0.5591203,-1.5207225,-0.6614907,-0.63447523,-1.0226799,-0.39310828,-0.18783087,0.57280564,0.49508053,-1.3679523,0.72630006,1.1819503,-0.87420416,0.30593634,-1.5620213,-1.3299143,-1.2421796,1.7960962,-1.2549398,0.05953898,0.43904576,0.68257046,-0.6360756,-0.905403,-2.223815,0.67727447,-0.011493125,1.1115988,-0.5080484,0.2781769
519,0.85949785,-1.4388506,0.41585597,-2.435653,-0.007946948,-0.39198136,-1.4391736,-0.7323735,-0.37213996,0.45029286,0.5701608,-0.96569586,0.81998056,1.1050781,-0.4050016,0.07300305,-1.093527,-0.89301074,-0.93676,1.7514143,-1.3934534,0.5674219,0.5158802,0.55675447,-0.762581,-0.3225268,-2.2671568,0.41671118,-0.36508828,0.8536736,-0.5774926,-0.18585025
520,1.2903528,-1.0742472,-0.20140311,-1.4316778,-0.4591715,2.2268913,-1.4496704,0.28990003,0.4124888,-0.20924754,-0.73528975,-0.7393223,-0.28442052,1.6096652,1.3015655,-0.82307214,-1.4242793,-0.709151,-0.6114273,-0.4908151,-0.4960508,2.1794386,-0.23845117,0.5262198,0.5268737,-0.8422859,-1.7176799,-0.3451694,-0.26098636,0.05215595,0.060223356,0.89612013
521,2.4316535,-0.31433177,0.15920922,-1.5629631,-0.33108604,1.7734609,-1.4746414,0.90226126,-0.19468315,0.30498284,-1.1469524,-0.21144071,-1.0999156,0.79400724,1.0179735,-1.0250161,0.21244116,0.1839259,-0.6173688,-0.62479407,-0.3994106,2.3339043,0.3903492,0.43947536,1.0643232,-0.00503705,-0.43661365,-0.8582186,0.187104,0.35541868,0.6676178,1.5358329
522,2.4973025,0.05586798,0.6988032,-2.0760808,-0.15815417,0.17400461,-1.3379147,0.6440561,-0.68690777,1.579954,-1.9349316,0.64280456,-1.241044,-0.06472638,0.26179358,-1.7111007,-0.21788001,-0.77863175,0.06452664,-0.21484248,-0.45464194,0.26684922,0.8869888,0.29222327,0.82942533,0.48423642,0.07928561,0.2624002,0.728579,0.61224836,0.8316136,1.674772
523,1.6468891,-0.6869509,0.8323997,-0.39324704,0.3482131,0.15556368,-0.34652203,-0.9955535,-0.91493213,0.12244387,-0.30005115,0.35611168,0.57599753,-0.45577997,-0.23777205,0.2825464,-2.2528317,-0.24039368,0.2903147,-0.2458856,-0.42991278,-0.2050643,-0.9712431,-0.39591578,0.025644379,-1.5960032,-2.5765257,0.71382207,1.9581959,0.95015234,-1.8111291,-0.28329992
524,1.9868233,-0.35995632,0.9359548,-0.6257039,0.2711958,1.6920626,-0.16913186,-0.1301726,-1.0044208,0.86564076,-1.4031959,2.2640154,-0.051419232,-0.07321908,-1.0099465,-1.8992137,0.47073793,-0.37084275,-0.85042584,0.21030235,0.5195282,0.9217814,0.19860166,0.78370476,-0.66378224,-0.6985842,1.7138605,0.15637031,0.5230921,1.4777772,0.55874676,0.37069196
525,0.092223205,-0.45820758,0.49576885,0.3820639,-0.08565549,1.7429888,0.8865414,-0.34128398,-1.3858858,1.9949702,-1.0144281,0.9741592,1.0292242,0.2765372,0.18493725,-1.3036083,0.5690311,1.0561582,-0.98218185,-0.19635071,0.1655077,1.267481,-1.5905907,1.6296022,-1.668508,-1.363077,0.5816193,-0.91738397,0.9654367,0.64067304,-0.2970093,0.8082476
526,0.09473652,-0.13346244,-0.37397775,-0.5960702,-0.8486724,2.2825823,0.14053784,-1.2104487,-0.9275548,1.6205167,-1.743364,0.17326485,0.86465865,-0.31114885,1.207117,-0.71422553,-0.32251835,0.26732412,-0.044935912,-2.0748913,0.1317277,1.411021,-0.27308068,1.7413614,0.97078216,-0.04224733,0.18930817,0.72108614,0.9126564,0.65632814,0.6464125,1.2393347
527,2.3031495,0.50230616,-0.5085287,-1.207435,0.7373424,-0.32208937,-1.7745303,0.666678,-1.5596253,0.45964015,-1.3710616,0.23980217,-2.0505319,1.2242936,-0.5789003,-1.0593216,0.21180126,-0.36945793,-0.2267242,0.9478399,-1.5246692,1.2684833,-0.021483438,0.21350639,0.56250244,0.29526192,0.13307339,-0.51547855,-0.60571826,0.6385709,1.0888066,0.48179525
528,0.5539186,1.5430605,-1.3011147,-0.75101393,1.6471992,0.83770496,-1.2214527,-1.126088,-0.88029826,0.8103254,-1.0145661,0.12263361,-0.7333755,-1.462087,1.2766191,-0.925526,-0.30524644,-0.6784673,-0.7267978,0.17060828,-0.27511117,1.5691391,0.9315099,0.73359853,1.975487,-0.18022509,-1.2776738,-0.5174237,-0.9330346,-0.8975665,0.02433789,-0.18945739
529,0.7310112,1.3921819,-1.3882431,-0.36426982,1.3340299,0.5497708,-1.4617603,-0.857419,-0.59647584,0.35250056,-0.73152447,-0.32837105,-1.0993929,-1.1307051,0.9874366,-1.1588901,-0.2675221,-0.34902832,-1.2496425,0.7600577,-0.70931363,1.1959867,1.0587771,0.58695734,2.1329238,0.0036648433,-1.3815888,-0.20276451,-1.3446546,-1.0571985,-0.15741684,-0.4161475
530,1.7267195,-1.7238299,-0.86792314,-0.42970002,-0.5382864,1.0948756,-0.77770156,-0.23185362,-0.40923503,-0.43575904,-0.114820845,0.24583647,-0.7416811,2.0541663,-0.7126882,-0.27154863,0.60710025,0.121872894,-0.5873902,0.19455113,-1.2449257,1.9887519,-1.4371699,0.029473558,-0.3621759,-1.6139338,0.09547496,-2.0319989,-0.707169,0.89120936,0.36132485,-0.2797577
531,-0.93078196,-1.5084045,-0.097129196,0.055476375,1.0513371,2.3385952,0.76925397,-1.0707866,-1.3955728,1.2204653,-0.21370047,-0.023746748,0.9490419,0.57394236,0.42664936,0.7037208,0.14603163,1.3058188,0.12601534,-0.78650546,0.47184932,1.6261157,-0.84347916,2.289558,-0.9735402,-0.798299,-0.09199142,-0.8630632,0.5144613,1.1610237,0.052562762,0.8504673
532,-0.9398322,-1.519085,-0.09388217,0.054460734,1.0605515,2.3325653,0.7711306,-1.0769385,-1.3990537,1.2170111,-0.20360748,-0.041747965,0.9554534,0.58193547,0.41757676,0.690888,0.14681773,1.3007067,0.113579586,-0.76926875,0.46206018,1.6282059,-0.8295332,2.2910073,-0.99140894,-0.8045584,-0.09583068,-0.85378325,0.5014884,1.1623025,0.047870666,0.84516746
533,0.8988031,-1.5993469,-1.0862615,-1.3488255,0.100967176,-0.3897666,-0.9555078,-0.4660631,-0.6709585,-0.20840323,0.35580245,-0.70966035,0.25680855,1.7521,-0.74375814,-0.15481131,0.65702903,0.3397141,-1.3006516,1.4909388,-1.7340157,2.2430189,-0.30583203,0.10733712,-0.49763864,-0.88452476,-0.4680791,-0.8930975,-1.6975338,0.4326067,0.11605196,-0.8343272
534,0.03760877,-0.5499121,-0.9944934,-0.6565916,-0.38377115,-1.2081435,-1.0945512,-1.7199425,-1.0856433,0.018070305,0.9363853,-1.0505941,0.5115014,0.41617122,-0.6094841,-0.6222229,0.27382845,-0.38470525,-1.1405237,1.0768799,-1.8816185,1.2003522,1.0778307,0.2991401,0.022078928,-0.5404624,-1.0263091,0.2704477,-1.9865851,-1.8821152,-0.6401113,-0.7531177
535,-0.057290815,-0.7287862,-1.2411096,-1.112543,-0.3393578,-1.3001726,-0.78461033,-2.2115426,-1.2452575,0.40537727,0.7983097,-0.69738877,0.98188454,0.096862,-0.37546864,-0.4918481,0.60402894,-0.22011359,-1.0953058,0.6786148,-1.5284551,1.4214187,0.87753624,0.4284858,-0.21276197,-0.5543775,-1.0789081,0.33597055,-1.7146597,-1.7337383,-0.7455128,-0.9626583
536,0.5431319,-1.2832845,-1.472975,-0.81799376,-0.1959533,-1.3021861,-1.1445863,-0.23377387,-0.4539336,-0.13518219,0.9660988,-1.4463398,0.04222302,1.1347417,-0.08871465,0.25062016,0.64387745,-0.026812172,-1.4799756,1.9581338,-1.5387423,1.5043081,0.5044367,0.1662642,-0.40632835,0.35372996,-1.2219296,-0.109453715,-2.0187998,0.20003556,-0.31180245,-0.9862697
537,0.22862105,-1.5722646,-0.64839685,-0.62517387,-1.8903494,-1.3351402,-1.0342182,-0.501018,-1.2635304,0.32883662,0.5868407,-1.2753465,0.66495204,1.0518444,-0.5540549,-0.085537106,0.6045962,0.059104145,-1.5198185,1.7466893,-1.5048565,0.47607967,0.7181382,0.44731545,-1.67313,-0.592831,-0.37924916,0.44434184,-1.1074905,-0.60013384,-0.7229567,-1.1790005
538,0.25441772,-1.8960425,-0.9599073,-0.43710434,-2.2396092,-1.5826784,-1.0946217,-0.51908463,-1.3989848,0.3191469,0.30837402,-1.0985188,0.7227839,1.0078189,-0.43574217,-0.0024819726,0.64842004,0.15861037,-1.0518106,1.5467339,-1.3791784,0.46422264,0.5445665,0.13375352,-1.7493439,-0.25580508,-0.3969709,0.22553898,-1.0696218,-0.29952353,-0.8410495,-1.144395
539,1.5674561,-0.92789567,-0.8190037,-1.019715,-1.6465428,-1.0625452,-0.79532677,-0.323073,-0.8132572,0.6523095,0.002523165,-0.56234044,0.05853297,1.0080093,-1.0239711,-0.09379868,1.0068094,0.9652611,-1.7085605,1.4000849,-1.8634394,0.52451795,-0.8301026,1.0408496,-0.7070471,-0.9413408,-0.7351832,-0.16602933,0.8359466,1.6826159,-0.762003,-0.46085817
540,-0.29667202,-0.6466384,1.0040543,-0.5324045,-0.30509144,1.4054532,-0.45664847,-0.948299,0.14493965,0.96900326,0.82284313,-0.88278717,2.340479,-0.17963849,0.20385219,-0.47172633,-1.5674137,0.68992996,0.5552837,-0.105415076,0.057232175,1.8802929,-0.874508,-0.9155786,-0.70318353,-1.0527072,-2.0180123,-1.008295,1.1175898,1.1400453,-1.1221634,0.6567246
541,-0.19774972,-1.6265504,-0.2824869,-0.88245213,0.25183636,1.06867,0.3126876,-1.7262844,-0.155094,0.10791552,0.3541484,-0.1680779,1.4603158,-0.574388,0.10858526,0.777782,-0.6730843,1.0270151,0.825814,-1.441619,0.09331925,0.5770975,-0.3204708,-1.0489163,-0.5755793,-0.5968049,-2.1849656,0.9203158,1.4719862,2.0021675,-0.5269936,0.9279058
542,0.50238144,-1.5465006,-0.16718438,1.8840135,-1.6406395,0.57131165,-0.02798443,-0.83218694,0.35989293,-0.2346735,1.1749138,-0.57916844,0.39433047,0.005033846,-0.028216574,-0.7414882,-1.8291221,0.032759786,0.552759,0.41440037,-1.015301,1.1801193,1.058836,-1.8493135,-0.79842585,-0.5737031,-1.2261139,-0.6904108,-0.9474619,1.9904313,-0.31655356,0.7476305
543,0.42243138,-0.86985886,-1.2036424,-1.3490766,-2.265601,-0.7192588,-0.26498112,-0.4571267,-0.20432894,2.2332394,0.4481784,-1.362253,0.44595402,0.9508158,0.13644724,-1.4456712,-1.4638062,-0.080977894,-0.5435278,0.34947512,-1.7470713,1.2317684,-0.36285496,-0.89220464,0.38229433,0.33643982,-1.1244621,-0.16457827,0.10624723,1.1628975,0.39260486,1.2402978
544,0.16484606,-1.6256394,-0.75729805,-0.4396539,-1.811905,-1.8649174,-0.2967166,-0.6273799,-0.83072436,1.9969814,0.833868,-0.8929121,0.48360446,0.8096589,-0.16602622,-1.7143055,0.49755713,0.094534874,-1.7016941,1.2650406,-1.2643267,0.7562483,0.7750046,0.5343926,-0.9941834,0.41028836,-0.29960266,0.77462554,-1.1291137,-0.40772757,-0.2766258,0.038816527
545,0.23417635,-1.4434,-0.4233855,-0.91793483,-0.14319704,-1.5814415,-0.49179855,-0.5422514,-1.2213887,1.0784634,1.2019311,-1.0371604,1.1723214,1.0735171,-0.06001961,-0.7825804,0.5173867,-1.1245872,-1.3098645,1.0969783,-1.4754145,1.5782099,1.0277294,0.5397997,-1.1194679,0.63731515,-0.25401178,0.72942156,-1.8282539,-0.7134433,-0.6375235,-0.3047766
546,0.6400422,-0.76474655,-0.08654842,-0.94669443,1.0590218,1.1861452,-0.44955674,0.6950016,-1.4012896,0.6277401,0.92044836,-0.5878289,0.5846534,1.7549475,-0.208758,0.44390175,0.34037676,-0.97268534,-0.74817234,0.25059384,-0.9754197,3.0330832,0.21644378,0.8001713,0.090304025,0.18142058,1.4607989,0.15679976,-1.7657554,0.027017623,0.3178386,0.71376705
547,-0.342238,-1.040176,-0.9281964,-1.3173469,0.6562425,-0.98497975,-0.6290206,-0.29595196,-1.1392505,1.4819372,0.49798846,-0.8934973,0.72361946,1.0376619,0.18193191,-0.40881482,0.4946747,-1.2999043,-1.4565727,1.5934123,-0.6585228,1.7703981,1.3051116,0.015662253,-0.96217275,0.81597567,-0.1444465,0.18513153,-2.2887902,-0.08484077,-0.040267892,-0.4417406
548,-0.48352563,-0.080265336,-0.25830662,-0.78513366,-1.2324207,-0.14407125,0.40968794,0.24384254,-0.5201674,2.3866222,0.2241716,-1.2593257,0.7980931,0.99142534,0.09964426,-1.4648025,0.19494249,-0.6314573,-1.2278504,-0.16777831,-1.1378837,2.6980836,0.39610776,0.8708002,0.3207005,-0.31013823,0.83223987,0.069393426,-1.0759875,0.6635703,1.1604888,1.7932882
549,1.5659462,0.30156288,1.0474594,-0.7507595,-0.17692386,1.9323933,-0.27710205,0.48578215,0.19476077,1.1330155,-0.42702883,-0.8790017,-0.2019112,1.0482291,0.8522772,-0.4439216,-2.042993,-0.6193148,0.88468856,0.38488945,0.54683447,1.5088519,1.2024251,0.9348765,0.33335185,0.8611587,0.64506847,-0.5682911,-1.7665899,0.07486551,0.48240384,2.2398655
550,0.15303612,0.07948088,0.118229955,-1.5042578,-0.0059248735,-0.6494774,0.29207277,0.2157034,-0.16579694,1.3703125,-0.72662926,-1.7968196,1.2163512,0.8571515,-1.6915585,0.6768376,-0.3731899,1.002986,0.77729887,1.3062565,0.730384,0.6120256,-0.010884124,1.8148541,0.3724431,2.294129,0.63871545,0.5956303,-1.1662698,-0.5214804,1.4486501,0.9341322
551,1.7226177,-1.3967328,-1.4405831,0.52630323,-1.5987827,0.53887933,-0.526935,-0.2550334,-1.7571346,2.559252,-0.12453819,-1.2683654,-0.52699375,0.9765376,-0.26811782,-0.19994622,0.30483335,1.8672392,-0.2563325,-0.43570954,0.22576983,0.48023534,0.22998199,1.0071205,0.8434981,0.5226209,-0.28417516,0.89689803,0.56988615,0.21835896,0.12815745,1.7239608
552,-0.3134507,0.19527376,-0.7526913,-1.8201325,1.0105215,-1.2186196,-1.1589705,0.42790446,-0.6585955,0.71497643,0.742052,-0.7726907,0.46679282,0.964417,-0.44271132,0.5059362,1.1995502,0.22971222,-0.27160054,2.0335014,-1.2172472,2.0480804,1.2611784,0.14698416,-1.107978,1.2865437,-1.1902473,-0.1676165,-0.91615796,0.7243102,0.6350279,-0.13100858
553,0.07105632,-0.8015924,-2.1832132,0.75267625,-0.72919357,0.43638864,-0.67961764,-1.113366,-0.44730785,2.2706199,0.68834996,0.5743595,0.41468206,0.580212,0.07952943,1.2283603,-0.3625197,2.0102062,-0.7083148,1.5519583,-1.038672,0.34190786,1.2553812,-0.66105753,-2.0222561,0.7436673,0.16503055,0.47060573,-0.7749365,-0.094485745,-0.35563257,-0.007929845
554,-0.06752015,-0.2686568,-0.05303587,0.5108554,-0.620398,-0.97809327,1.4424715,-1.2657502,-0.2131697,1.96074,0.5125309,-0.039127164,1.1707116,1.1618233,-0.13514957,-0.6263679,0.4707581,0.45739254,-0.06538923,0.07858479,0.57832205,1.1224121,0.1812858,0.9712377,-1.9001869,0.59086096,1.6238803,2.3329604,-1.5806942,0.38666782,0.35627005,0.581541
555,-0.4433926,-0.94652134,-0.7541335,-1.3895777,-0.08835132,0.2317786,-1.4125222,1.2569892,-2.1817245,1.2002053,0.39540923,0.13551429,1.5441971,1.1382896,-0.18825932,-0.15054105,1.2223195,1.6715107,-1.24683,0.8465552,-0.91150564,1.5714608,-0.34616143,1.6504347,-0.07185937,0.7930077,0.62779003,0.20280294,-0.5879697,-0.13021041,0.8423454,-0.42252868
556,1.0996609,-0.5312466,-0.9315481,-1.033911,1.0942378,0.17975077,-1.0177909,1.3732044,-1.4483957,-0.082474425,0.51958275,0.61375165,-1.0868801,1.3596468,-0.07857057,1.5618657,1.2984343,0.5201892,1.7951112,0.2594657,-0.5443043,1.8433366,0.102176555,0.6622461,-0.84161985,1.4691864,-0.22288708,-1.1853689,-0.5754717,0.9645279,0.36098063,0.19942084
557,-0.052960586,-1.0700103,-0.0792454,-1.5416332,-0.073430434,0.8721758,-0.8073141,1.3910726,-1.7546136,0.869862,0.7034565,1.0632614,1.768189,0.2917068,0.4379842,0.0021695313,1.0344263,1.8799626,-1.2963337,-0.1508793,-0.13263036,1.1592982,-1.3157305,1.5811349,-0.55276173,0.8963442,1.4407539,-0.1576298,0.83260244,0.5811824,0.997104,0.68317616
558,0.41790617,-0.8355578,0.33927706,0.77559984,-0.43142343,0.23351824,1.6875453,-0.84048694,0.3790098,1.9674544,-0.09348698,0.6803341,1.1511863,1.034673,0.56452155,0.35476768,-0.085282564,0.91190594,0.6964384,-0.31825817,1.3824326,1.5022132,-0.2621511,0.7381078,-1.6726232,0.5733438,2.2005963,1.8457066,-0.61674887,0.61052686,0.51709497,0.6777238
559,0.9553462,-2.4321582,-0.4130204,-0.44811916,0.3255534,0.098074146,-1.0332829,2.0387888,-1.3945602,0.4385018,0.22097838,0.20411658,0.14143848,0.0873701,0.2981446,-0.5083802,0.7366598,2.3937993,-0.76694435,-0.03692152,-0.023580756,-0.5492021,-1.6889669,0.44074413,-1.4698566,1.5324452,0.79128486,0.805885,-0.33346048,1.1587833,-0.39307708,0.5106612
560,0.28601947,-0.6208227,-1.1260283,-2.0055783,0.6201077,-0.76588666,-1.4586785,1.0923946,-1.042517,0.3586579,0.55537957,-0.25569707,-0.43118498,0.8730767,0.5535531,0.8403525,1.3558725,0.61086255,1.7437519,1.2287999,-0.7221847,2.025292,1.0320978,0.9290123,-0.91342145,1.1805758,-0.58250767,-1.1395221,-0.75970453,0.3412997,-0.265648,0.3031451
561,0.9065661,-2.190907,-1.3337991,0.70374215,-0.08511091,-0.5087354,-0.9078088,1.6123362,-1.1142976,0.67065716,0.3958964,-0.82726127,0.23423593,1.238261,-0.44516793,-0.51765066,0.3526359,1.8888223,-0.18621789,1.3134259,-1.1865296,-0.112131454,-0.68756205,-0.03826371,-1.7454062,1.2990826,0.17246334,1.0488172,-1.276321,0.6915266,-0.24394785,-0.11680736
562,-0.18428443,-1.4819667,-0.4166026,1.455156,-0.89273417,0.11047517,1.599813,-0.096509166,0.26424587,2.6395533,-0.06768708,0.38738856,0.7364509,1.4723444,-0.26493615,-0.79922235,-1.1711085,1.3175428,0.4532356,0.1575961,-0.26941842,1.4588435,0.37773952,-0.56853026,-0.7331316,0.929074,0.9190902,1.5055933,-0.5959689,0.6807041,0.6349816,1.5758643
563,-0.117984995,-1.359757,-1.4685264,-1.2856061,-1.0476944,-1.2013913,-0.7682343,0.5800747,-1.9777795,1.2518114,0.93912536,-0.82175606,0.95363927,1.4619018,-0.04703797,0.12091602,0.5407122,0.73332155,-0.32452267,1.4550174,-0.89039314,0.93137944,0.8832613,0.15712963,-0.31823733,1.7068748,-0.75954217,0.7564461,-1.3552237,0.31121197,0.46892047,0.37019965
