source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84
507,1544,1557,0,column,2,2.4371968918152683e-18,0.0,0.9999504089355469,3.2332508144790993e-31,0.0,0.0,1.1638779497695967e-35,1.5057264866123523e-29,3.4513905925453735e-30,6.446565401009319e-24,0.0,0.0,3.7807741764147283e-16,8.061095954327021e-26,1.5936947030287936e-26,1.1988017405697049e-33,1.4722566054589394e-20,4.539690534005586e-31,0.0,0.0,2.5148161268045524e-29,0.0,0.0,4.907236507278867e-05,0.0,2.1780626889740529e-13,0.0,1.481740241287168e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1545,1558,0,column,23,4.393138035295654e-18,0.0,1.1499975016704411e-06,8.718866918806072e-30,0.0,0.0,8.744151068783785e-29,5.138440007701852e-22,1.2530321916417922e-31,4.1511201265179793e-22,2.802596928649634e-45,0.0,2.5100415967926892e-08,4.674347838973276e-26,3.625145208918479e-24,5.274377339304878e-23,3.636577990157561e-21,2.0463330822649132e-22,0.0,0.0,1.7424142489809293e-29,0.0,2.201187653730709e-40,1.0,0.0,1.5100141623203278e-11,0.0,9.541953205761781e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,1546,1559,0,column,23,5.732410710700191e-29,0.0,1.1643496057168759e-26,2.33633568495988e-29,0.0,0.0,1.4608231966233353e-33,2.763539063914204e-26,1.988662035046218e-07,1.3909147108700107e-34,1.346724895631687e-39,0.0,1.4586430552299134e-07,2.416150695979289e-22,3.0628350483965937e-26,1.4019254769413901e-19,2.6142794547055944e-27,5.188205842108148e-17,0.0,0.0,1.6095410122153686e-36,0.0,1.401298464324817e-45,1.0,0.0,9.745048042241209e-24,1.9702256408406928e-42,5.922530209237214e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,1547,1560,0,column,23,7.276801113834185e-38,0.0,1.6638143349095245e-31,3.345822427714939e-33,0.0,0.0,5.293142131429551e-23,3.0308917483321204e-21,2.0438506647063262e-16,0.0,2.2420775429197073e-44,0.0,1.2679652466873748e-11,6.374264781413017e-29,1.0385496798273692e-25,5.214130406288596e-20,4.2746394138687755e-26,2.81159841312607e-21,0.0,0.0,1.2260219538224888e-35,0.0,0.0,1.0,0.0,7.774446545491027e-30,1.401298464324817e-45,3.2478979442880853e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,1548,1561,0,column,23,3.29305139116332e-43,0.0,8.909419099171813e-26,2.0492567218341713e-35,0.0,0.0,9.814070216004426e-23,3.1023775101613735e-28,3.92208357127442e-15,0.0,0.0,0.0,1.1222371122665553e-11,5.395112443268463e-30,6.298527365357051e-32,5.164558090688014e-29,3.5941638801572816e-24,1.1567923336522982e-26,0.0,0.0,1.1322560181380715e-34,0.0,0.0,1.0,0.0,1.8557528187956876e-29,5.605193857299268e-45,3.095847279811482e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1549,1562,0,column,27,3.9946787296538274e-39,0.0,3.8217158055155727e-35,2.4873990813389916e-34,0.0,0.0,1.1329624200927935e-38,3.1558717829463907e-31,5.928829914683799e-23,6.44475324571081e-37,0.0,0.0,2.0975297895517913e-16,7.13647441747759e-35,9.482537292696991e-35,3.660744775937873e-26,1.1377124930189207e-32,4.490443099699672e-26,0.0,7.42688186092153e-44,1.1549586020873002e-39,0.0,0.0,3.1727781599723763e-19,0.0,9.281377378081421e-34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,1550,1563,0,column,27,1.1327844551878243e-39,0.0,6.436798713320938e-35,1.5932633900655976e-33,0.0,0.0,6.811025198835417e-40,2.7121771570209775e-33,5.892760628604334e-28,3.678209641416139e-36,0.0,0.0,8.56121743127237e-17,7.554865917713859e-34,4.915348569034478e-35,7.708309653792407e-27,2.296539895149983e-34,3.0197030923275033e-25,0.0,1.7796490496925177e-43,1.0755063804585474e-39,0.0,0.0,4.5168151853524386e-18,0.0,2.4304166482997706e-35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,1551,1564,0,column,27,1.0521125433757231e-38,0.0,5.365909297411485e-36,9.350186519477338e-32,0.0,0.0,1.9849417410014006e-36,2.1366570550772247e-31,3.7887123128686284e-25,1.7060598608385e-39,0.0,4.203895392974451e-45,2.7559401461555837e-17,4.161969762612036e-35,2.025956064776566e-33,5.592352300171404e-25,1.3843508835764884e-34,2.47070377234556e-22,0.0,4.0189239956835754e-42,5.848010855197473e-38,0.0,0.0,4.174490045724002e-17,0.0,1.1210362836362627e-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,1552,1565,0,column,27,4.47667215203992e-40,0.0,8.80808570526793e-40,4.124551538475966e-31,0.0,0.0,1.563036471189164e-34,9.022409427148852e-29,3.295197035561644e-24,6.6001157669698884e-43,1.401298464324817e-45,5.687764873810471e-34,8.493010897288105e-16,1.2665414664290692e-30,4.848518937166472e-32,1.890217761027252e-15,2.0068186494031945e-33,1.3661796887806448e-17,0.0,1.2251552473591876e-41,3.472324503537315e-36,0.0,0.0,2.5574830881530675e-12,3.797518838320254e-43,1.4632898098880626e-31,3.69124436278586e-40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,1553,1566,0,column,27,0.0,0.0,1.1713811785393252e-31,8.180164030911235e-28,3.783505853677006e-44,0.0,3.073768660542957e-25,8.825559333086931e-27,2.248299684697717e-20,3.7138279238066454e-34,0.0,4.52120299832478e-29,1.0445816434057065e-09,1.409642668633043e-26,3.936109050160718e-24,2.3775393207469374e-15,5.834201795564538e-21,3.849948048494537e-17,0.0,0.0,3.2320607476717466e-35,0.0,0.0,0.006280624307692051,2.136980158095346e-42,3.396378209243275e-30,0.0,0.9937179684638977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,1554,1567,0,column,23,9.62150689013131e-28,0.0,2.6140144606119423e-24,6.876472777420361e-27,0.0,0.0,5.459512248049096e-33,3.17522652675376e-25,1.6407754799274699e-07,4.156611207328965e-33,4.2598072017010114e-41,0.0,1.9961382804467576e-06,7.985423616079613e-22,1.6590044603941862e-23,8.165416481589179e-21,6.694624191770264e-25,9.151699715973308e-15,0.0,0.0,8.449078016120057e-35,0.0,3.193559200196258e-42,0.999998152256012,0.0,7.701870282428144e-20,2.802596928649634e-45,2.15492000550934e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,1555,1568,0,column,27,0.0,0.0,9.85037548812887e-23,2.0169561402353348e-34,3.2229864679470793e-44,0.0,1.3086726358329467e-41,3.6934829175765444e-34,3.023153540344656e-22,3.194796725216695e-27,0.0,0.0,2.5670436262781315e-11,5.0316210772032384e-29,2.1730907899523057e-36,4.506797953936633e-33,1.2076446173136194e-21,4.4186027433779474e-32,0.0,1.807675018979014e-43,3.86898506000082e-41,0.0,0.0,1.000904192189523e-23,0.0,8.597579847360127e-39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,1556,1569,0,column,27,3.5032461608120427e-43,0.0,6.57943054839565e-32,3.140024576605354e-36,0.0,0.0,6.182482301492077e-38,8.664159223639707e-30,7.244600316164856e-20,1.7069318203459912e-32,0.0,0.0,2.7910831198324493e-12,1.0314274529586373e-32,4.896858065854917e-35,1.220409420463704e-26,2.144417789151975e-28,2.870301868527118e-29,0.0,1.9337918807682476e-43,7.729576342200334e-40,0.0,0.0,2.952958014113706e-19,0.0,1.5442491097682729e-34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,1557,1570,0,column,7,6.575145188855006e-38,0.0,1.0478553425891658e-37,6.771929448179133e-27,0.0,0.0,5.3386686720425635e-15,1.0,2.802596928649634e-45,0.0,1.3814325953281563e-28,0.0,1.8750926091364524e-38,2.631865083411975e-31,3.840542199974879e-26,1.725991212281827e-33,1.2541621255707113e-42,2.1724836477055865e-23,0.0,0.0,1.6502671624814073e-40,0.0,3.2229864679470793e-44,9.313184765334357e-28,0.0,0.0,9.157905853901977e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,1558,1571,0,column,7,4.00941310274651e-38,0.0,2.5643761897144152e-43,2.0231287012669442e-26,0.0,0.0,5.568875286447337e-16,1.0,1.7095841264762768e-43,0.0,2.6285681697042464e-28,0.0,4.407363481578906e-37,7.832793195009345e-30,9.821203484576911e-27,2.3043395487553565e-28,6.726512888451987e-41,1.4604135237791002e-22,0.0,0.0,5.849840390472495e-38,0.0,5.605193857299268e-44,7.46416237956323e-29,0.0,0.0,1.689825818129297e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,1559,1572,0,column,7,8.96831017167883e-44,0.0,0.0,1.2611336982857676e-20,0.0,0.0,1.0575422544340197e-20,1.0,2.2667063444377924e-32,0.0,4.704137233013054e-16,0.0,1.4854766192379403e-32,6.0387926295970435e-27,2.4937042990454128e-14,1.1175376804183622e-19,5.50433579269306e-37,1.3038491998313556e-13,0.0,0.0,3.014052866916249e-41,0.0,0.0,1.5100472803499297e-28,4.203895392974451e-45,0.0,1.2562758838142298e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,1560,1573,0,column,14,1.03216195670074e-35,0.0,8.20039861322883e-40,2.0711624417858516e-25,2.3661431628715172e-19,0.0,2.4614094511790906e-37,4.409446261449042e-23,6.113858473616548e-38,1.6594172008072228e-29,4.487097778343585e-21,1.0772856147238945e-36,4.1971682192155275e-30,4.364808211046456e-14,1.0,4.87028637715175e-30,3.100033713604365e-29,1.3870401194804283e-21,1.2103287024587155e-36,2.4915647215080977e-40,1.4563694939727824e-41,0.0,4.0637655465419695e-44,8.607732034144868e-29,2.8681211051984068e-12,0.0,5.674745537477958e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1561,1574,0,column,14,1.9757294686862344e-32,1.401298464324817e-45,2.802596928649634e-45,3.613346517465675e-36,6.6265972338317165e-28,0.0,4.385259735914278e-37,1.0096896105578297e-16,8.918160460265881e-33,1.203702488909146e-37,4.330054731967747e-22,4.768456310805554e-31,2.483024176789953e-30,2.6994592096149397e-19,1.0,2.0658719513568338e-36,2.171203093187778e-27,2.792496706186304e-29,0.0,0.0,1.6025249238018608e-41,0.0,0.0,7.822785600343733e-31,1.5280074568916474e-13,0.0,2.6433467479935187e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,1562,1575,0,column,7,4.413208994846668e-26,9.815020818874787e-35,1.0076487955873607e-34,1.8974909156842045e-32,1.544651151795128e-32,0.0,7.15814637122114e-21,1.0,6.822359712446946e-35,0.0,7.106032694990713e-17,6.46979500978768e-42,5.1665970555814286e-33,8.998410128111246e-23,5.501775035554601e-07,8.879734095748858e-40,2.274098837509831e-28,2.941563646266057e-30,0.0,4.291595852424966e-35,9.854121388485234e-33,0.0,1.401298464324817e-45,4.311221528716038e-27,4.471691072982509e-11,2.802596928649634e-45,2.7619009016072823e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,1563,1576,0,column,7,4.154714301031736e-38,0.0,8.41188538006166e-39,1.1409668902620705e-26,0.0,0.0,1.1787509546733448e-15,1.0,0.0,0.0,8.761034781982097e-24,0.0,9.772824767055765e-38,1.2556788641924426e-30,7.102586197355155e-26,2.0633405224966126e-39,3.923635700109488e-44,7.332543773458947e-27,0.0,1.707622308626222e-41,2.900382001775517e-37,0.0,1.9954490131985395e-42,2.5132627439337825e-29,1.505728481316063e-34,0.0,4.021726592612225e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,1564,1577,0,column,7,4.050458816324741e-38,0.0,3.8956097308229915e-43,3.635930786385597e-26,0.0,0.0,1.535850330826644e-16,1.0,0.0,0.0,2.779663812225229e-25,0.0,3.520764633693646e-38,1.3441842553842153e-31,3.0394012259833015e-29,5.524759325447024e-38,3.0828566215145976e-44,1.898655232663615e-26,0.0,0.0,7.650439412726054e-38,0.0,3.783505853677006e-44,1.3320966469747097e-31,1.6114932339735396e-43,0.0,3.213429612420384e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,1565,1578,0,column,7,1.777016962761007e-37,0.0,6.9149174669804586e-40,7.359470392604419e-28,0.0,0.0,6.580558309637191e-14,1.0,0.0,0.0,2.659440224859666e-29,0.0,4.223463528304241e-36,3.623043154294396e-32,1.164184688335738e-27,5.51903530147995e-36,1.310214064143704e-42,4.106446996564186e-25,0.0,3.0828566215145976e-44,4.5150982782689424e-38,0.0,1.401298464324817e-45,4.332586447368109e-28,6.354888535713045e-42,0.0,5.465064010866787e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,1566,1579,0,column,7,4.54626687572217e-35,1.807675018979014e-43,4.112418629223327e-40,1.2391859261340213e-30,4.90454462513686e-44,0.0,3.710657368067446e-18,1.0,0.0,0.0,4.135524046023527e-20,0.0,1.0335872095215333e-37,6.361099244683808e-29,1.9996146337337663e-16,1.893370025266334e-39,1.0778775231952253e-36,3.804389025837418e-29,0.0,1.4590410369848933e-33,5.551540598749019e-33,0.0,2.942726775082116e-44,2.1241835553822312e-30,5.576681144415691e-22,0.0,2.7525255230683725e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,1567,1580,0,column,7,2.147232819966711e-36,0.0,9.80908925027372e-45,2.543883504257872e-32,0.0,0.0,4.331277529479712e-22,1.0,2.6624670822171524e-43,0.0,1.2184163678240057e-22,0.0,1.1198531608551577e-37,5.627366052866642e-31,3.325664401626904e-19,1.033049839586434e-39,2.3054180551951927e-38,2.5203623765766967e-33,0.0,2.6624670822171524e-43,5.908805236189249e-37,0.0,1.401298464324817e-45,3.7270995305339175e-33,9.040363307202295e-28,0.0,2.3323314022451175e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,1568,1581,0,column,7,4.2531009953088657e-35,0.0,1.767679158210255e-38,2.624529133499002e-29,0.0,0.0,1.6188185314991828e-16,1.0,0.0,0.0,6.603747908526869e-24,0.0,5.164525246788104e-34,1.148485350023444e-28,9.08182932893911e-23,1.0475098384398019e-39,5.88251082338915e-41,2.076071350250533e-28,0.0,4.020238413643112e-39,1.8196792815100096e-36,0.0,1.2222125205841054e-41,1.77306406987636e-28,1.0169904656587887e-26,0.0,1.9781275628810204e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,1569,1582,0,column,6,4.5625434977259906e-36,0.0,4.941120622608628e-36,1.7092831226474325e-18,0.0,0.0,0.999555766582489,0.0004439904587343335,5.390795192257571e-42,0.0,0.0,2.802596928649634e-45,1.5670754051264002e-30,7.565288110242893e-40,1.660217555903093e-26,1.6815581571897805e-44,3.33144696908582e-41,1.2118757642866373e-22,0.0,1.3091165740700892e-29,3.521251725985336e-21,0.0,0.0,3.7561557526519806e-20,1.5313987972585868e-38,7.174648137343064e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1570,1583,0,column,7,4.686641144480071e-37,0.0,1.7851624585004037e-38,9.937922621116476e-19,0.0,0.0,0.0005977462278679013,0.9994012713432312,1.7895183947767574e-39,0.0,0.0,8.982323156322077e-43,1.2988690729950034e-22,1.900635757803858e-39,8.399073895075038e-28,8.343147766750827e-38,2.060738171118515e-38,1.7458621026973386e-20,0.0,5.7505642555220866e-30,2.8986542128093986e-16,0.0,0.0,1.3358265443571952e-16,0.0,1.883530107449845e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,1571,1584,0,column,7,1.095423035531996e-39,0.0,1.2945731224220353e-33,2.424478795219016e-22,0.0,0.0,5.426647131656637e-09,1.0,8.697209813992201e-37,0.0,0.0,3.3432893984597677e-37,7.934574929550064e-19,7.182106184081832e-36,1.898489417799123e-25,4.248269013281328e-35,2.0688056649801934e-36,1.1400841165253259e-18,0.0,3.785647649881603e-26,1.6522067298030844e-18,0.0,0.0,2.042389478026929e-12,2.802596928649634e-45,3.3027764025057343e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
