source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118
1490,702,0707,1,girder,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5543923446406958e-31,5.852151356362997e-19,6.964677903682967e-26,2.073439045054513e-25,1.4108133487608574e-29,2.8547021104225983e-26,4.2357048681146246e-41,8.433121869760732e-24,4.1193250708198686e-19,2.382207389352189e-44,1.6306096893298427e-35,0.0011621533194556832,1.7384321790272798e-20,1.3141290117933346e-38,4.371987670009525e-34,0.0,6.198021019903282e-38,7.275914761092558e-15,3.250298366947041e-27,0.0,4.2600453180014636e-30,0.0,0.0,6.298087969242134e-34,0.0,5.993091832805393e-15,0.0,1.4093550336636676e-37,5.2558553195806946e-17,2.2667185836849732e-29,0.9988371729850769,0.0,3.691432954125929e-23,3.308294295955802e-25,0.0,5.788828095532649e-19,1.7915580043798007e-12,0.0,7.130549466771965e-33,0.0,6.950893820813373e-36,0.0,0.0,2.86396102146258e-12,3.2613720379111744e-15,2.7516407982654856e-34,4.235572395483163e-32,0.0,1.6847010118063436e-36,5.457544748695316e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,703,0708,1,girder,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.156965582632415e-39,1.8862392707576557e-25,0.0,1.0161665050038874e-22,8.892080619337591e-31,1.0,7.824561866723532e-27,1.4223112150570606e-38,9.668959403841238e-44,8.19759601630018e-43,2.1860256043467146e-43,1.3622534090346194e-13,9.949352220060312e-39,6.332317469341991e-35,0.0,0.0,0.0,3.111751375778522e-14,6.670180690186129e-43,2.802596928649634e-45,6.043926460757052e-36,4.28797330083394e-43,0.0,7.795950245261543e-37,0.0,1.7685520546405803e-20,5.605193857299268e-45,0.0,2.3338296053087116e-24,1.2070038359872182e-37,3.6217444684866725e-17,0.0,0.0,8.892219665065992e-41,0.0,1.2577774756086693e-39,1.5672822098475404e-33,0.0,0.0,0.0,7.565257281676678e-39,0.0,0.0,3.455912131632533e-21,4.755263664237878e-33,3.893080308622171e-35,1.9199100027178048e-31,0.0,5.605193857299268e-44,1.3605531566232223e-16,1.4152806204018501e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,703,0708,1,girder,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.156965582632415e-39,1.8862392707576557e-25,0.0,1.0161665050038874e-22,8.892080619337591e-31,1.0,7.824561866723532e-27,1.4223112150570606e-38,9.668959403841238e-44,8.19759601630018e-43,2.1860256043467146e-43,1.3622534090346194e-13,9.949352220060312e-39,6.332317469341991e-35,0.0,0.0,0.0,3.111751375778522e-14,6.670180690186129e-43,2.802596928649634e-45,6.043926460757052e-36,4.28797330083394e-43,0.0,7.795950245261543e-37,0.0,1.7685520546405803e-20,5.605193857299268e-45,0.0,2.3338296053087116e-24,1.2070038359872182e-37,3.6217444684866725e-17,0.0,0.0,8.892219665065992e-41,0.0,1.2577774756086693e-39,1.5672822098475404e-33,0.0,0.0,0.0,7.565257281676678e-39,0.0,0.0,3.455912131632533e-21,4.755263664237878e-33,3.893080308622171e-35,1.9199100027178048e-31,0.0,5.605193857299268e-44,1.3605531566232223e-16,1.4152806204018501e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,703,0708,1,girder,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.156965582632415e-39,1.8862392707576557e-25,0.0,1.0161665050038874e-22,8.892080619337591e-31,1.0,7.824561866723532e-27,1.4223112150570606e-38,9.668959403841238e-44,8.19759601630018e-43,2.1860256043467146e-43,1.3622534090346194e-13,9.949352220060312e-39,6.332317469341991e-35,0.0,0.0,0.0,3.111751375778522e-14,6.670180690186129e-43,2.802596928649634e-45,6.043926460757052e-36,4.28797330083394e-43,0.0,7.795950245261543e-37,0.0,1.7685520546405803e-20,5.605193857299268e-45,0.0,2.3338296053087116e-24,1.2070038359872182e-37,3.6217444684866725e-17,0.0,0.0,8.892219665065992e-41,0.0,1.2577774756086693e-39,1.5672822098475404e-33,0.0,0.0,0.0,7.565257281676678e-39,0.0,0.0,3.455912131632533e-21,4.755263664237878e-33,3.893080308622171e-35,1.9199100027178048e-31,0.0,5.605193857299268e-44,1.3605531566232223e-16,1.4152806204018501e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,703,0708,1,girder,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.156965582632415e-39,1.8862392707576557e-25,0.0,1.0161665050038874e-22,8.892080619337591e-31,1.0,7.824561866723532e-27,1.4223112150570606e-38,9.668959403841238e-44,8.19759601630018e-43,2.1860256043467146e-43,1.3622534090346194e-13,9.949352220060312e-39,6.332317469341991e-35,0.0,0.0,0.0,3.111751375778522e-14,6.670180690186129e-43,2.802596928649634e-45,6.043926460757052e-36,4.28797330083394e-43,0.0,7.795950245261543e-37,0.0,1.7685520546405803e-20,5.605193857299268e-45,0.0,2.3338296053087116e-24,1.2070038359872182e-37,3.6217444684866725e-17,0.0,0.0,8.892219665065992e-41,0.0,1.2577774756086693e-39,1.5672822098475404e-33,0.0,0.0,0.0,7.565257281676678e-39,0.0,0.0,3.455912131632533e-21,4.755263664237878e-33,3.893080308622171e-35,1.9199100027178048e-31,0.0,5.605193857299268e-44,1.3605531566232223e-16,1.4152806204018501e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,704,0709,1,girder,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023652358331327e-28,4.994717502981546e-27,0.0,2.1083213781885064e-29,4.372051208693429e-43,4.377483826380021e-24,0.0,1.8981921347986685e-33,2.0625553017946087e-30,3.468242714657632e-31,0.0,3.201607002515511e-14,3.7129740402332276e-36,0.0,0.0,0.0,0.0,1.1977056215069423e-24,1.83850358519416e-42,0.0,1.1810642319582858e-38,7.801460889474968e-20,0.0,4.4405562064591837e-38,0.0,2.7562861658180373e-25,0.0,0.0,9.25084561778197e-25,4.364032642568931e-37,5.379445644385174e-25,0.0,0.0,6.08433396285331e-23,0.0,0.0,3.423098290457805e-28,0.0,1.6815581571897805e-44,0.0,0.0,0.0,1.401298464324817e-45,2.0724677754573527e-31,7.11119238383052e-30,2.2604326246156755e-36,0.0,0.0,1.0,5.894067853554087e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,707,0712,1,girder,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4009942657732975e-28,1.2342952417001164e-20,0.0,2.6270509205506e-12,1.299416136188549e-34,0.0,2.9079847611672154e-35,8.382843099445733e-36,4.203895392974451e-45,5.605193857299268e-45,4.689124089019003e-12,5.127139164617933e-12,1.2778440696178007e-41,1.0,6.303769167734476e-39,0.0,0.0,4.425932457247977e-21,1.790432324697954e-14,0.0,6.399698132542042e-11,0.0,0.0,1.2444398162364158e-22,0.0,6.015132691158881e-20,0.0,0.0,4.493500021989065e-23,1.6127259723672505e-27,0.0,0.0,0.0,6.158336738285612e-29,0.0,3.2696168481116182e-31,3.311708615228972e-37,0.0,8.147409201911854e-34,0.0,1.9016460939966363e-40,2.6929387862360434e-26,8.815848898760289e-41,9.177780707452215e-15,1.9344835168486874e-36,0.0,0.0,0.0,0.0,1.2968093612841791e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,707,0712,1,girder,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4009942657732975e-28,1.2342952417001164e-20,0.0,2.6270509205506e-12,1.299416136188549e-34,0.0,2.9079847611672154e-35,8.382843099445733e-36,4.203895392974451e-45,5.605193857299268e-45,4.689124089019003e-12,5.127139164617933e-12,1.2778440696178007e-41,1.0,6.303769167734476e-39,0.0,0.0,4.425932457247977e-21,1.790432324697954e-14,0.0,6.399698132542042e-11,0.0,0.0,1.2444398162364158e-22,0.0,6.015132691158881e-20,0.0,0.0,4.493500021989065e-23,1.6127259723672505e-27,0.0,0.0,0.0,6.158336738285612e-29,0.0,3.2696168481116182e-31,3.311708615228972e-37,0.0,8.147409201911854e-34,0.0,1.9016460939966363e-40,2.6929387862360434e-26,8.815848898760289e-41,9.177780707452215e-15,1.9344835168486874e-36,0.0,0.0,0.0,0.0,1.2968093612841791e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,707,0712,1,girder,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4009942657732975e-28,1.2342952417001164e-20,0.0,2.6270509205506e-12,1.299416136188549e-34,0.0,2.9079847611672154e-35,8.382843099445733e-36,4.203895392974451e-45,5.605193857299268e-45,4.689124089019003e-12,5.127139164617933e-12,1.2778440696178007e-41,1.0,6.303769167734476e-39,0.0,0.0,4.425932457247977e-21,1.790432324697954e-14,0.0,6.399698132542042e-11,0.0,0.0,1.2444398162364158e-22,0.0,6.015132691158881e-20,0.0,0.0,4.493500021989065e-23,1.6127259723672505e-27,0.0,0.0,0.0,6.158336738285612e-29,0.0,3.2696168481116182e-31,3.311708615228972e-37,0.0,8.147409201911854e-34,0.0,1.9016460939966363e-40,2.6929387862360434e-26,8.815848898760289e-41,9.177780707452215e-15,1.9344835168486874e-36,0.0,0.0,0.0,0.0,1.2968093612841791e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,708,0713,1,girder,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2550460282248107e-32,2.145621350922471e-27,0.0,4.3945237531393955e-13,4.456129116552918e-43,0.0,3.402573311325922e-32,2.0208857902994848e-32,0.0,0.0,2.8992693429930817e-34,1.5666527591277207e-13,2.9287558293927974e-40,1.6650682328968367e-35,1.2074089793992238e-37,0.0,0.0,6.355119871994361e-18,2.3861272810153015e-21,0.0,1.5176041823516023e-16,0.0,0.0,4.9546123922187225e-30,0.0,5.8344243426922315e-21,0.0,0.0,1.9481288846906077e-24,9.851448975547036e-34,0.0,0.0,0.0,1.0059082747579708e-28,0.0,0.0,3.868190243511855e-38,0.0,1.256292099236485e-40,0.0,0.0,1.0,7.105984512591147e-42,5.818626096144528e-27,1.4846914195744441e-29,0.0,0.0,0.0,0.0,2.1073906508739526e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,708,0713,1,girder,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2550460282248107e-32,2.145621350922471e-27,0.0,4.3945237531393955e-13,4.456129116552918e-43,0.0,3.402573311325922e-32,2.0208857902994848e-32,0.0,0.0,2.8992693429930817e-34,1.5666527591277207e-13,2.9287558293927974e-40,1.6650682328968367e-35,1.2074089793992238e-37,0.0,0.0,6.355119871994361e-18,2.3861272810153015e-21,0.0,1.5176041823516023e-16,0.0,0.0,4.9546123922187225e-30,0.0,5.8344243426922315e-21,0.0,0.0,1.9481288846906077e-24,9.851448975547036e-34,0.0,0.0,0.0,1.0059082747579708e-28,0.0,0.0,3.868190243511855e-38,0.0,1.256292099236485e-40,0.0,0.0,1.0,7.105984512591147e-42,5.818626096144528e-27,1.4846914195744441e-29,0.0,0.0,0.0,0.0,2.1073906508739526e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,708,0713,1,girder,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2550460282248107e-32,2.145621350922471e-27,0.0,4.3945237531393955e-13,4.456129116552918e-43,0.0,3.402573311325922e-32,2.0208857902994848e-32,0.0,0.0,2.8992693429930817e-34,1.5666527591277207e-13,2.9287558293927974e-40,1.6650682328968367e-35,1.2074089793992238e-37,0.0,0.0,6.355119871994361e-18,2.3861272810153015e-21,0.0,1.5176041823516023e-16,0.0,0.0,4.9546123922187225e-30,0.0,5.8344243426922315e-21,0.0,0.0,1.9481288846906077e-24,9.851448975547036e-34,0.0,0.0,0.0,1.0059082747579708e-28,0.0,0.0,3.868190243511855e-38,0.0,1.256292099236485e-40,0.0,0.0,1.0,7.105984512591147e-42,5.818626096144528e-27,1.4846914195744441e-29,0.0,0.0,0.0,0.0,2.1073906508739526e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,708,0713,1,girder,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2550460282248107e-32,2.145621350922471e-27,0.0,4.3945237531393955e-13,4.456129116552918e-43,0.0,3.402573311325922e-32,2.0208857902994848e-32,0.0,0.0,2.8992693429930817e-34,1.5666527591277207e-13,2.9287558293927974e-40,1.6650682328968367e-35,1.2074089793992238e-37,0.0,0.0,6.355119871994361e-18,2.3861272810153015e-21,0.0,1.5176041823516023e-16,0.0,0.0,4.9546123922187225e-30,0.0,5.8344243426922315e-21,0.0,0.0,1.9481288846906077e-24,9.851448975547036e-34,0.0,0.0,0.0,1.0059082747579708e-28,0.0,0.0,3.868190243511855e-38,0.0,1.256292099236485e-40,0.0,0.0,1.0,7.105984512591147e-42,5.818626096144528e-27,1.4846914195744441e-29,0.0,0.0,0.0,0.0,2.1073906508739526e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,708,0713,1,girder,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2550460282248107e-32,2.145621350922471e-27,0.0,4.3945237531393955e-13,4.456129116552918e-43,0.0,3.402573311325922e-32,2.0208857902994848e-32,0.0,0.0,2.8992693429930817e-34,1.5666527591277207e-13,2.9287558293927974e-40,1.6650682328968367e-35,1.2074089793992238e-37,0.0,0.0,6.355119871994361e-18,2.3861272810153015e-21,0.0,1.5176041823516023e-16,0.0,0.0,4.9546123922187225e-30,0.0,5.8344243426922315e-21,0.0,0.0,1.9481288846906077e-24,9.851448975547036e-34,0.0,0.0,0.0,1.0059082747579708e-28,0.0,0.0,3.868190243511855e-38,0.0,1.256292099236485e-40,0.0,0.0,1.0,7.105984512591147e-42,5.818626096144528e-27,1.4846914195744441e-29,0.0,0.0,0.0,0.0,2.1073906508739526e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,708,0713,1,girder,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2550460282248107e-32,2.145621350922471e-27,0.0,4.3945237531393955e-13,4.456129116552918e-43,0.0,3.402573311325922e-32,2.0208857902994848e-32,0.0,0.0,2.8992693429930817e-34,1.5666527591277207e-13,2.9287558293927974e-40,1.6650682328968367e-35,1.2074089793992238e-37,0.0,0.0,6.355119871994361e-18,2.3861272810153015e-21,0.0,1.5176041823516023e-16,0.0,0.0,4.9546123922187225e-30,0.0,5.8344243426922315e-21,0.0,0.0,1.9481288846906077e-24,9.851448975547036e-34,0.0,0.0,0.0,1.0059082747579708e-28,0.0,0.0,3.868190243511855e-38,0.0,1.256292099236485e-40,0.0,0.0,1.0,7.105984512591147e-42,5.818626096144528e-27,1.4846914195744441e-29,0.0,0.0,0.0,0.0,2.1073906508739526e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,709,0714,1,girder,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.081595452896705e-41,3.7921699395200186e-24,0.0,1.5062602174713545e-30,4.8664151315743794e-26,6.129504811749813e-38,5.05868745621259e-43,6.805826381532772e-41,2.189725032292532e-40,5.0974009135272306e-30,0.0,2.5532872223574168e-15,2.5282087828799106e-19,0.0,7.681503706342154e-21,0.0,0.0,1.321069464802441e-24,1.0114712445342962e-40,0.0,1.0840304790170352e-40,0.0,0.0,3.2409712929576097e-37,0.0,4.009002479930217e-22,0.0,4.888218871142595e-34,2.411130282626545e-24,2.1628286754820198e-35,1.3247723285877418e-26,0.0,1.0,3.551829178570184e-39,0.0,4.203895392974451e-45,5.898638183005441e-18,0.0,1.401298464324817e-45,0.0,0.0,0.0,2.802596928649634e-45,2.5911632999921543e-29,1.8304142011117354e-29,2.1475977965595352e-39,0.0,0.0,0.0,1.2295653277185865e-31,2.8375335190220193e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,709,0714,1,girder,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.081595452896705e-41,3.7921699395200186e-24,0.0,1.5062602174713545e-30,4.8664151315743794e-26,6.129504811749813e-38,5.05868745621259e-43,6.805826381532772e-41,2.189725032292532e-40,5.0974009135272306e-30,0.0,2.5532872223574168e-15,2.5282087828799106e-19,0.0,7.681503706342154e-21,0.0,0.0,1.321069464802441e-24,1.0114712445342962e-40,0.0,1.0840304790170352e-40,0.0,0.0,3.2409712929576097e-37,0.0,4.009002479930217e-22,0.0,4.888218871142595e-34,2.411130282626545e-24,2.1628286754820198e-35,1.3247723285877418e-26,0.0,1.0,3.551829178570184e-39,0.0,4.203895392974451e-45,5.898638183005441e-18,0.0,1.401298464324817e-45,0.0,0.0,0.0,2.802596928649634e-45,2.5911632999921543e-29,1.8304142011117354e-29,2.1475977965595352e-39,0.0,0.0,0.0,1.2295653277185865e-31,2.8375335190220193e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,709,0714,1,girder,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.081595452896705e-41,3.7921699395200186e-24,0.0,1.5062602174713545e-30,4.8664151315743794e-26,6.129504811749813e-38,5.05868745621259e-43,6.805826381532772e-41,2.189725032292532e-40,5.0974009135272306e-30,0.0,2.5532872223574168e-15,2.5282087828799106e-19,0.0,7.681503706342154e-21,0.0,0.0,1.321069464802441e-24,1.0114712445342962e-40,0.0,1.0840304790170352e-40,0.0,0.0,3.2409712929576097e-37,0.0,4.009002479930217e-22,0.0,4.888218871142595e-34,2.411130282626545e-24,2.1628286754820198e-35,1.3247723285877418e-26,0.0,1.0,3.551829178570184e-39,0.0,4.203895392974451e-45,5.898638183005441e-18,0.0,1.401298464324817e-45,0.0,0.0,0.0,2.802596928649634e-45,2.5911632999921543e-29,1.8304142011117354e-29,2.1475977965595352e-39,0.0,0.0,0.0,1.2295653277185865e-31,2.8375335190220193e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,710,0715,1,girder,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4647772847587313e-41,2.2800344365865713e-18,0.0,8.32522892618237e-28,6.799060870714891e-26,2.327981174522396e-37,0.0,5.983544442666969e-43,0.0,4.6117830947279577e-29,0.0,2.105226063259442e-15,8.819279538058185e-24,0.0,7.815729108806654e-20,0.0,0.0,8.822816632585015e-23,3.464661799960429e-37,0.0,3.679431416731602e-40,0.0,0.0,1.1630777253895982e-43,0.0,7.146359855285826e-21,0.0,4.599159650806552e-40,1.5209875504361106e-25,1.7610762398463566e-39,1.281114906848191e-29,0.0,1.0,3.111737382864332e-38,0.0,0.0,8.423131609039268e-22,0.0,0.0,0.0,0.0,0.0,0.0,8.85768377384157e-31,1.2420128678850151e-40,2.258444708983021e-40,0.0,0.0,0.0,1.89035287317563e-32,2.651718842736088e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
