beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
78,78,79,2,0.0,7.534843e-13,0.9999295,1.1611265e-16,0.0,3.7885503e-34,4.2139012e-15,7.86871e-20,2.3701204e-17,1.4025213e-16,3.6509487e-22,7.111107e-05,0.0,1.9688773e-15,1.942287e-26,2.6789042e-17,1.4228004e-22,2.7648259e-33,4.637996e-38,7.0482555e-18,2.404535e-32
79,79,71,2,0.0,8.1088933e-13,0.999958,3.5008488e-16,0.0,1.2465375e-33,3.8707617e-14,4.5844237e-20,3.4654636e-17,4.0368197e-17,7.709472e-23,4.2558277e-05,0.0,3.89517e-15,3.892345e-24,4.1655842e-16,4.0347312e-22,9.2137974e-32,3.3424331e-38,2.3836928e-18,1.10351185e-33
80,80,81,11,0.0,3.692909e-17,3.0118562e-07,6.2086574e-19,0.0,2.7097997e-17,5.3388437e-18,1.2394002e-20,3.7351696e-18,5.311843e-19,8.298182e-28,1.0,0.0,1.1587359e-18,3.0441855e-34,1.14324e-28,4.9465015e-26,5.7e-44,3.5454e-41,5.613484e-27,3.4979832e-36
81,81,82,11,0.0,4.0966427e-15,3.4005894e-05,1.1869089e-15,1e-45,6.671343e-19,4.5102403e-17,1.0930292e-19,3.8346732e-18,1.6825914e-17,5.3167736e-25,0.99996567,0.0,2.9896964e-17,1.2641309e-33,2.2235783e-23,8.0361694e-25,5.247766e-38,2.8302658e-38,2.175104e-23,2.930882e-35
82,82,77,11,0.0,1.6107477e-14,0.00030530532,3.744414e-18,0.0,7.210739e-21,6.013815e-16,1.20059e-20,5.746064e-17,1.3163945e-19,8.4090485e-27,0.9996948,0.0,4.4914567e-17,1.2995024e-31,1.7536413e-24,1.3601681e-25,1.0769e-41,2.021534e-39,4.4822007e-23,3.787246e-36
83,83,84,2,0.0,4.062817e-11,1.0,1.7437423e-16,0.0,3.52e-43,2.3411557e-12,6.047649e-18,1.9018862e-13,1.8717759e-16,1.1301734e-16,1.3571871e-11,0.0,3.069805e-12,3.7706804e-22,4.808263e-14,2.197849e-23,6.533119e-30,2.147289e-37,6.9969157e-14,4.1152857e-28
84,84,85,2,3.43139e-40,1.5922561e-09,1.0,1.697594e-17,0.0,0.0,6.992147e-12,1.974524e-17,2.5096821e-12,3.791433e-16,9.292499e-12,3.089995e-16,0.0,1.945138e-07,1.4304666e-17,6.6698665e-12,2.437144e-23,7.647064e-28,1.5977222e-36,5.345547e-11,3.979526e-26
85,85,561,13,6.370958e-29,2.6301135e-05,0.059221115,7.4558455e-16,1.4e-44,2.99529e-40,7.8337986e-10,6.2512677e-12,4.682671e-08,8.705087e-12,2.7516064e-06,4.3493496e-18,0.0,0.9407507,2.3199182e-11,1.7467301e-10,3.58229e-20,1.8098406e-30,1.15446826e-35,2.3814234e-08,7.037605e-21
86,86,87,11,0.0,1.3537285e-14,8.547087e-06,1.9758124e-17,3.056e-42,9.7593e-16,8.4060125e-17,3.2186262e-19,2.8817103e-15,2.1596002e-17,2.6916421e-28,0.9999923,0.0,2.5030785e-17,4.948589e-29,5.2662697e-25,1.7435043e-22,3e-45,7.3e-44,4.552012e-27,3.476785e-39
87,87,88,11,6.02599e-37,4.5703033e-10,0.0010009716,1.1250742e-12,4.727287e-39,3.0414464e-19,5.690867e-12,5.309003e-13,1.9184518e-10,3.9329065e-12,2.902178e-20,0.9989973,0.0,6.347379e-14,5.7595744e-27,6.087294e-19,4.9643165e-23,0.0,3e-45,2.1115253e-21,1.290515e-26
88,88,92,2,1.0975076e-35,6.2027237e-09,0.85760623,1.7263941e-09,5.32706e-35,4.419065e-14,6.831162e-05,1.9272044e-08,4.3022394e-10,3.2585465e-09,1.557791e-13,0.1423239,0.0,4.6585222e-11,1.6326333e-19,3.7340615e-09,6.2310797e-19,2.2466093e-29,5.4984524e-32,9.77033e-15,1.0015798e-24
89,89,90,2,0.0,7.8037896e-11,0.9395816,8.377474e-13,1.0467402e-38,1.7727154e-17,1.6178728e-10,9.590053e-16,1.2718886e-12,9.931499e-15,1.6712743e-18,0.060418643,0.0,2.0922095e-14,3.0723065e-23,1.7295925e-15,5.5308046e-18,6.454635e-32,1.921399e-37,1.4373203e-17,2.4489445e-29
90,90,91,2,0.0,2.9742465e-11,1.0,2.0496941e-13,4.355e-42,1.0684778e-29,9.724239e-12,5.401535e-16,1.0657429e-13,1.5985206e-14,9.567399e-16,1.3164225e-07,0.0,3.09786e-13,6.348582e-24,1.5448547e-13,1.3033032e-19,8.4405436e-27,1.2087456e-37,6.7553554e-15,3.0315071e-27
91,91,83,2,0.0,1.628759e-10,1.0,3.570241e-14,3e-45,6.3985244e-38,8.1003025e-12,1.8439742e-15,3.0272776e-12,8.964626e-16,3.9391892e-16,6.142114e-10,0.0,5.133193e-13,4.3314737e-23,1.4266665e-12,1.6597087e-21,4.4649854e-29,3.3573258e-35,5.819664e-14,1.2061268e-26
92,92,93,11,8.7842e-41,5.582007e-13,6.877491e-06,1.4202695e-05,9.337087e-21,2.9310132e-07,5.727925e-08,1.518626e-05,2.776118e-07,9.933145e-12,6.5827545e-14,0.99996185,0.0,1.0097369e-14,3.1834417e-22,1.2155526e-06,1.4592625e-12,8.840949e-29,4.0403068e-22,1.6538626e-21,6.067183e-23
93,93,94,11,2.68e-43,7.10666e-16,1.5112924e-05,1.7438856e-12,8.2596547e-35,5.4611593e-10,2.2486916e-15,1.2314877e-12,7.595336e-15,7.8313624e-14,8.278617e-19,0.99998474,0.0,2.02636e-16,2.136813e-30,9.727139e-18,1.7954867e-18,1.1829243e-34,1.1377597e-33,1.4526214e-25,5.1160576e-32
94,94,89,11,0.0,7.682531e-13,0.2890726,3.414139e-13,1.5003015e-38,1.4592102e-15,4.5925117e-12,4.7722438e-15,3.238564e-13,8.930732e-16,1.7691545e-18,0.71092623,0.0,3.6213195e-15,1.5667268e-25,1.1982589e-16,2.511561e-18,4.06375e-32,1.3387426e-34,4.6187235e-20,8.43329e-30
95,95,96,11,1.11e-43,1.1887362e-13,0.028252587,9.514614e-18,0.0,3.5274343e-22,7.825893e-15,7.919818e-19,8.348654e-16,2.5380856e-18,2.1907567e-25,0.971747,0.0,4.713413e-13,4.3581326e-27,4.367561e-23,2.3264808e-22,5.259527e-39,1.5515324e-38,5.0012263e-24,7.049982e-39
96,96,97,2,2.66e-43,1.1619087e-12,0.99996567,8.584797e-17,0.0,4.443823e-32,1.4607433e-13,8.631916e-18,5.670204e-16,8.3250877e-16,3.1850367e-20,3.304254e-05,0.0,9.93421e-11,1.8430165e-24,2.4837225e-17,1.5519076e-20,1.1156852e-33,1.2732475e-35,1.9347133e-20,2.775174e-39
97,97,584,2,3.9435e-41,1.0325779e-08,0.9999886,4.24472e-13,1.0179111e-32,2.417e-42,8.140119e-09,1.5040346e-12,4.8444687e-10,3.7689595e-12,5.8633542e-09,1.533614e-16,0.0,1.0885181e-05,1.4698426e-14,1.3086468e-07,6.5924474e-16,2.6241567e-23,6.5297023e-31,1.8683851e-11,5.9941985e-27
98,98,99,11,0.0,4.5711413e-17,5.192853e-08,2.2495482e-16,1.4002406e-36,0.0023733354,3.429172e-15,4.491922e-16,1.5309897e-12,3.3394853e-18,3.50969e-22,0.9976263,0.0,1.0590503e-16,2.449796e-28,9.95821e-22,5.4913897e-24,3.034e-42,1.5852853e-33,1.2667471e-26,9.628582e-38
99,99,100,11,4.845197e-37,1.10457345e-10,5.723778e-07,2.5752649e-17,3.6785e-41,0.0003139417,2.1118099e-11,1.2416436e-12,8.572284e-05,3.3139428e-16,1.6237495e-14,0.99959964,0.0,7.901808e-10,1.3390258e-23,1.1836968e-18,2.7633295e-25,4.342426e-38,4.580276e-37,8.647386e-15,2.7712825e-22
100,100,104,11,0.0,1.731162e-17,1.1664631e-08,1.4173645e-18,0.0,1.8473482e-06,2.897846e-17,4.4221415e-18,5.9993133e-15,1.6675607e-19,3.2815724e-25,0.99999815,0.0,1.2248564e-15,3.0810058e-29,4.0950507e-29,7.5066426e-24,1e-45,8.8785e-41,1.1815709e-27,8.714612e-37
101,101,102,11,0.0,5.0523854e-17,2.1300046e-08,9.264333e-18,0.0,1.7063541e-15,3.8155706e-19,2.936959e-20,3.2613935e-17,3.212749e-20,6.868781e-30,1.0,0.0,1.7586979e-18,1.2528314e-31,1.5352605e-29,7.759834e-24,0.0,3.04e-43,3.408761e-30,1.2594348e-38
102,102,103,11,0.0,1.0904498e-14,5.137443e-06,1.3323957e-17,0.0,6.392195e-19,2.6695696e-17,9.216138e-20,8.851942e-16,1.6866319e-19,1.4767335e-28,0.9999943,0.0,1.5539909e-15,1.36257945e-30,3.036436e-28,1.1393209e-22,0.0,8.5e-44,2.2046293e-27,2.802492e-39
103,103,95,11,0.0,2.855809e-14,0.0004552013,8.8326e-19,0.0,1.420367e-20,1.2513371e-15,4.198505e-19,8.097232e-15,4.2792043e-20,2.5032091e-27,0.9995442,0.0,2.1576931e-14,9.851168e-30,3.3158844e-27,4.424189e-23,7e-45,3.0677e-41,1.5913324e-25,1.6402459e-38
104,104,105,11,0.0,5.073686e-18,1.07224264e-10,9.825365e-19,0.0,7.900298e-07,3.134271e-19,2.5319052e-19,3.2811243e-16,2.926938e-20,4.7538793e-28,1.0,0.0,1.1065813e-17,2.3185763e-31,3.5014384e-30,9.916911e-25,0.0,2.0186e-41,6.3312464e-30,4.5701536e-37
105,105,106,11,3.85e-43,1.1119953e-14,7.409811e-09,1.8209657e-19,0.0,8.0039005e-12,1.583944e-17,1.7581957e-17,7.5806256e-13,2.9909026e-19,2.1562565e-26,1.0,0.0,3.3967234e-14,3.520242e-30,8.04461e-31,4.8265417e-24,0.0,2.72153e-40,6.385738e-26,1.3707109e-32
106,106,101,11,0.0,1.0858821e-17,3.775131e-09,1.1336482e-18,0.0,2.2504474e-14,1.4381415e-19,6.972355e-20,3.1225692e-16,2.3721959e-21,2.2969575e-29,1.0,0.0,1.904132e-18,7.7469324e-33,6.716807e-31,1.711098e-24,0.0,4.745e-42,4.2150425e-30,4.450513e-37
107,107,108,9,1.24372534e-26,0.0006852044,3.0929357e-06,8.4049327e-07,3.0411414e-36,7.3671516e-32,7.890667e-09,1.3502495e-07,8.919485e-11,0.9927744,7.75517e-06,1.6126585e-19,0.0,0.0065285005,5.59475e-07,7.8818864e-08,3.707277e-10,1.04421775e-19,3.3247953e-23,6.217391e-08,7.001818e-17
108,108,109,19,2.2227952e-18,0.0013233533,2.1898533e-11,2.4498776e-15,9.121612e-32,4.2423633e-25,9.917782e-10,1.1540332e-11,1.2820569e-09,6.249311e-05,0.07466515,6.3480707e-25,0.0,0.40082958,0.00050838746,1.9428726e-11,9.808565e-16,2.1758624e-20,1.25829955e-26,0.5226128,8.252405e-14
109,109,113,14,3.9990496e-19,9.728493e-07,3.0808264e-16,8.05827e-18,1.6196029e-31,5.1236853e-28,2.6418315e-10,7.7919006e-16,1.515687e-11,5.6208955e-13,5.0931597e-09,5.7280576e-30,0.0,8.127938e-06,0.9999809,1.464195e-15,9.251509e-19,1.9910606e-37,4.5183055e-22,1.0056707e-05,6.628594e-13
110,110,111,14,2.5100834e-20,2.8340603e-14,1.0122923e-17,3.4305783e-19,7e-45,1.5517841e-34,1.850707e-12,6.0421056e-21,4.0623047e-19,1.0495177e-18,4.0889657e-20,2.046081e-39,0.0,1.83347e-12,1.0,2.2030421e-18,6.0816345e-18,7.02895e-33,5.3660967e-35,1.3402294e-19,9.505132e-21
111,111,112,14,2.6777713e-16,1.5018267e-13,1.1659723e-18,5.2235267e-20,1.8e-44,5.6257294e-33,5.516135e-12,1.9702621e-20,3.9847398e-17,4.7052065e-19,3.177275e-17,2.4271798e-38,0.0,8.832025e-12,1.0,1.4191653e-19,9.796173e-19,1.3494867e-38,2.6275202e-32,1.2128923e-16,3.4670504e-17
112,112,0,14,2.1026567e-16,1.1554687e-12,8.23022e-19,4.1386356e-19,6e-45,1.2461095e-33,2.385484e-11,4.8493625e-20,3.3626739e-18,5.0025394e-18,6.1740337e-19,9.432555e-38,0.0,2.5680512e-12,1.0,1.961856e-19,4.7903113e-18,3.557963e-37,2.0179298e-30,9.266201e-19,1.5937873e-17
113,113,114,14,3.6629747e-14,1.2188075e-06,4.952701e-16,3.0132815e-18,4.6638426e-32,3.734241e-27,1.855074e-06,1.5570764e-15,2.8166625e-08,2.212116e-14,5.9126753e-10,1.128372e-25,0.0,2.7018257e-06,0.9999923,1.3567955e-16,8.330699e-19,0.0,2.5326465e-21,3.4990073e-08,5.6529625e-11
114,114,115,14,4.396404e-12,4.7525764e-12,1.1200348e-18,3.9009386e-23,0.0,2.483988e-32,1.1892642e-10,4.4461583e-19,1.2783909e-14,1.0953922e-18,2.055941e-15,2.2274626e-34,0.0,1.1170618e-09,1.0,7.136685e-22,2.5250944e-20,0.0,1.1696626e-30,6.1559555e-17,2.1467643e-15
115,115,110,14,9.10707e-19,8.397784e-15,1.1567089e-18,2.0063114e-20,0.0,2.5303095e-36,1.1814352e-13,3.491211e-21,3.363325e-20,1.8039231e-19,3.103053e-20,1.9164e-40,0.0,1.1936398e-12,1.0,3.709762e-20,2.0344975e-19,8.737818e-36,1.3307284e-34,1.6096709e-20,2.5849357e-20
116,116,117,2,1.0171749e-37,4.90264e-10,1.0,2.1690084e-13,6.597428e-39,6.6e-44,7.766589e-08,1.7025079e-19,1.2424275e-16,4.8766285e-14,1.7096092e-18,5.2303483e-19,0.0,5.322026e-11,2.1920062e-14,5.2434147e-11,4.832275e-15,7.658307e-12,4.8369915e-32,1.7084279e-12,6.2162466e-25
117,117,118,2,2.363997e-33,3.889058e-05,0.99680835,4.146669e-09,1.3199898e-34,4.4033e-41,0.0031472363,9.6967375e-15,1.0732958e-11,1.2625705e-09,2.834955e-16,2.7438813e-21,0.0,6.4695846e-06,3.863442e-08,3.4481392e-08,2.1986866e-09,4.8266524e-09,3.3996855e-29,6.6013006e-10,8.2441485e-17
118,118,552,1,1.3320631e-28,0.92256194,3.512407e-08,1.6134483e-09,2.213549e-31,2.475154e-39,0.07269997,1.8228585e-09,1.0283997e-07,2.398868e-06,5.8108344e-14,1.3629492e-29,0.0,0.004731903,4.6545906e-06,3.9026635e-09,3.7173496e-08,9.0012624e-15,1.7003942e-24,7.6963076e-08,8.318883e-12
119,119,120,11,2.119e-42,5.2560083e-12,0.09655756,5.142405e-13,3.2341045e-37,4.5697796e-18,1.4910798e-10,1.0009786e-12,5.1119547e-12,1.0771668e-13,2.3812716e-21,0.90344197,0.0,1.7386695e-14,1.2386126e-25,4.7824315e-15,6.138944e-20,6.216137e-37,6.159761e-32,8.0761524e-25,2.1696522e-37
120,120,121,2,1.8161817e-31,1.1808558e-10,0.9990163,1.6678448e-14,4.99e-43,5.2432947e-26,3.2493767e-07,1.2543546e-12,1.9338608e-09,4.2464854e-13,2.7083012e-17,0.0009843297,0.0,1.4159598e-10,1.8872776e-23,1.9148506e-14,2.35146e-25,5.322238e-38,1.6084555e-35,4.2610446e-19,1.6582949e-24
121,121,125,2,1.1161806e-38,2.440869e-13,1.0,6.46664e-16,1e-45,2.1372326e-34,4.129386e-08,9.634532e-16,5.2522155e-14,1.7851154e-15,1.5253435e-20,2.2629165e-07,0.0,1.4634428e-13,1.1275874e-20,1.9856274e-17,5.1804975e-23,4.7463942e-36,1.6965879e-35,1.775561e-21,3.4091936e-28
122,122,123,2,1.6631293e-38,2.3269275e-12,1.0,9.601098e-18,3.2e-43,1.45e-42,1.6820216e-08,9.279846e-21,1.8206004e-16,1.1995395e-16,2.9905543e-23,1.1616112e-13,0.0,2.3884567e-15,5.4120014e-20,4.604679e-15,9.1843763e-20,1.9239522e-21,1.0842743e-35,7.987024e-18,2.1145417e-27
123,123,124,2,4.7676624e-36,1.0660786e-09,1.0,2.6575801e-17,2.655e-41,5.2e-43,4.475676e-07,7.3993815e-22,8.874391e-16,1.5356521e-15,1.5072901e-21,7.558769e-16,0.0,9.23363e-12,2.6345687e-15,2.1477073e-14,3.5304012e-19,1.3835995e-14,1.9831596e-32,5.29218e-13,1.7476928e-22
124,124,116,2,8.3575546e-36,1.3927537e-09,1.0,1.513859e-14,2.897504e-39,1.01e-43,6.8491296e-08,1.7933626e-20,3.1182347e-17,4.2942948e-14,2.624853e-19,3.5359965e-18,0.0,7.481735e-11,2.5192633e-13,1.0790756e-12,7.571377e-17,1.6909073e-14,3.4324948e-31,2.1760623e-12,1.9770872e-24
125,125,126,2,3.4566616e-37,5.781714e-14,1.0,4.7275053e-16,2e-44,6.187807e-33,6.0720254e-07,6.7296794e-17,9.2164835e-14,1.7977431e-16,2.1519152e-21,7.867463e-09,0.0,1.5403699e-14,9.9056326e-20,9.546763e-16,1.2341768e-21,6.9492405e-31,1.8459473e-35,1.4718965e-21,1.9300498e-25
126,126,127,2,4.7509374e-30,6.737149e-11,0.9932253,1.094868e-14,1.3602012e-37,4.44544e-40,0.0067762504,7.588849e-15,1.6032254e-11,9.790115e-13,4.4418336e-20,5.4594577e-15,0.0,1.497571e-12,4.540052e-17,8.2335146e-12,1.1181394e-18,6.761387e-23,2.0175101e-34,1.2609426e-18,2.4734898e-19
127,127,122,2,4.179293e-36,5.022e-12,1.0,1.099958e-15,2.273722e-39,1.924e-42,9.753836e-07,3.646252e-18,9.583178e-16,9.5756185e-15,2.520982e-22,9.33854e-15,0.0,4.808022e-15,4.821015e-19,7.230266e-14,5.9034976e-19,1.0564198e-23,2.7971152e-35,3.3317597e-19,6.8419644e-26
128,128,129,20,5.887858e-07,8.734579e-15,3.8231286e-21,1.1477123e-17,7.03e-43,2.7929966e-37,9.097019e-15,2.3059464e-15,7.354604e-16,8.7045334e-17,3.53358e-12,5.8915e-41,0.0,1.4514749e-10,2.1271295e-05,2.711521e-21,5.628563e-18,0.0,4.09698e-33,3.5718376e-20,0.9999791
129,129,130,20,3.5169578e-05,7.234208e-15,3.4692414e-20,1.3082608e-17,1.0099e-41,2.925919e-37,7.0184045e-15,6.3781323e-14,5.976859e-15,1.9994098e-15,2.733275e-08,6.930922e-38,0.0,7.769668e-09,1.8275043e-07,3.55387e-20,7.9051785e-19,5.76e-43,2.7930357e-32,3.9073848e-17,0.9999638
130,130,666,20,0.0016373304,2.7855095e-12,1.4656186e-17,1.313613e-15,5.667933e-39,1.37371275e-36,8.541495e-14,9.914179e-12,1.7148855e-12,6.9022246e-13,0.0009408246,1.9323088e-35,0.0,7.909545e-06,3.488492e-08,1.1746298e-16,6.661124e-18,2.62245e-40,2.6524985e-30,2.9346083e-12,0.99741316
131,131,132,2,4.094e-41,1.4932071e-12,1.0,4.1776804e-15,0.0,1.6168077e-37,1.0688259e-11,3.1707109e-18,2.555274e-16,1.3776738e-15,3.6736545e-20,1.8561309e-11,0.0,8.058664e-12,4.4565654e-20,5.398695e-15,2.152505e-22,2.2539853e-27,1.77682e-40,6.2220066e-19,1.2228191e-33
132,132,133,13,1.9447746e-22,7.3176576e-10,3.3837462e-06,1.15842445e-14,3.4368898e-35,3.7354811e-34,2.255195e-07,4.4112307e-15,1.1681329e-08,3.8793857e-11,1.1155377e-08,1.302942e-24,0.0,0.9999923,5.5252895e-07,1.2785112e-09,5.3508765e-17,1.3502776e-11,3.1662805e-37,2.6464666e-06,5.2718234e-15
133,133,137,14,1.2749879e-12,2.5407963e-12,1.0489485e-12,6.4270705e-16,0.0,4.3e-44,3.3547892e-06,3.330115e-15,9.033955e-12,3.602669e-12,4.6751834e-12,1.2405875e-35,0.0,0.027443891,0.9725517,9.463729e-16,6.8790866e-15,2.7647555e-23,1.6794284e-34,8.009566e-12,6.411769e-15
134,134,135,14,7.944087e-11,1.1855861e-10,1.2780719e-17,4.046817e-14,1.8279566e-38,2.1497667e-35,5.5944854e-10,2.7256868e-14,5.877338e-13,9.43824e-16,4.135282e-15,3.10871e-39,0.0,2.4282711e-09,0.63824093,1.2826534e-17,6.612579e-14,1.1e-44,1.5932357e-30,4.9317264e-20,0.36175758
135,135,136,20,8.151496e-08,8.4936344e-14,4.9629034e-20,7.243834e-18,2.58e-43,2.8944453e-38,6.284523e-13,2.6190656e-16,7.165708e-15,1.502178e-18,1.628595e-13,3.70711e-40,0.0,1.07040564e-10,0.0006151888,1.5851626e-20,1.7196107e-17,0.0,1.2148035e-33,1.3378484e-20,0.99938416
136,136,128,20,2.5947262e-05,7.29056e-14,3.0064125e-20,3.7336617e-17,4.4207e-41,3.6950542e-38,1.4950304e-13,6.192802e-14,3.3121119e-15,5.167824e-16,5.4695345e-12,1.9805e-41,0.0,2.9367293e-09,0.0013524328,2.5613974e-20,8.5567454e-17,1e-45,1.3140327e-32,3.9925847e-20,0.99862194
137,137,138,14,1.2857075e-21,1.8066134e-14,3.5936593e-15,1.153868e-15,0.0,3.425574e-39,6.2436445e-11,8.292026e-17,1.7717893e-17,1.6516302e-14,6.3219516e-16,1.4498406e-35,0.0,7.865007e-08,1.0,2.0156352e-17,6.0116353e-16,3.7868424e-28,3.5744002e-35,3.267134e-17,6.4818473e-18
138,138,139,14,3.9924345e-19,1.3321691e-14,1.7891641e-16,5.841193e-14,1e-44,5.4518535e-33,4.996452e-12,1.992694e-15,5.559724e-17,5.0665187e-15,6.6363517e-16,4.298449e-33,0.0,2.2791131e-10,1.0,2.2235512e-17,5.4571055e-15,3.0256848e-34,1.3080841e-35,3.889397e-21,1.803029e-11
139,139,134,14,3.3508077e-12,3.2086391e-13,1.4129054e-18,7.1528137e-16,1.4321e-41,3.9659123e-36,8.634923e-12,4.6607704e-15,6.602868e-16,2.6159803e-16,9.238892e-17,5.88156e-40,0.0,4.752173e-10,0.9999943,1.6396172e-19,1.8346075e-15,9.36e-43,1.2098221e-34,2.1763748e-22,6.4514834e-06
140,140,141,14,3.5174387e-06,7.820354e-12,1.9988271e-18,1.5115626e-21,0.0,8.25412e-40,3.0714846e-09,1.0409433e-14,8.080014e-15,9.219664e-18,4.1890883e-16,1.99836e-40,0.0,5.145729e-10,0.9999962,8.715552e-20,5.2314595e-14,2.6791e-41,7.4103146e-29,3.694256e-20,6.86002e-12
141,141,142,14,0.010024051,1.5857538e-07,1.4976601e-15,5.072266e-21,0.0,2.15642e-40,0.00035971627,1.1781297e-09,1.3391369e-10,2.6881664e-11,7.948369e-09,1.8885696e-35,0.0,8.440506e-06,0.9896059,3.3967166e-14,3.4783626e-10,1.5571696e-25,5.130094e-23,2.92598e-11,2.9013374e-12
142,142,665,6,0.000115933224,0.00512207,4.563223e-13,2.5250474e-19,5.06e-43,5.319279e-36,0.8355058,4.7768896e-07,3.4126408e-06,2.3829436e-06,8.140189e-07,1.7571524e-29,0.0,0.0007158317,0.15829422,6.79496e-12,7.2258524e-07,3.8971858e-18,1.7717123e-20,0.00023957521,2.8020728e-11
143,143,144,2,3.41567e-40,8.445379e-11,1.0,6.1850145e-13,2.8e-44,4.812042e-37,3.2589906e-11,1.06653836e-16,3.2496256e-14,1.0703462e-14,7.192108e-15,1.529285e-16,0.0,1.3843805e-07,1.2974432e-14,8.103177e-12,2.715176e-20,1.0844988e-18,2.873411e-38,3.641257e-13,2.8175368e-28
144,144,145,13,6.5955304e-27,6.528701e-10,3.3918623e-06,9.597565e-14,2.7725359e-33,3.9558833e-34,5.3410476e-09,1.1283272e-13,2.7275553e-09,1.3500304e-11,9.765823e-07,1.912947e-27,0.0,0.9999886,1.4926761e-06,7.300291e-09,1.718496e-17,1.1726903e-10,8.341601e-35,6.76849e-06,5.279305e-17
145,145,149,13,3.4816717e-23,2.3422848e-09,1.3377443e-08,5.771905e-15,1.2917488e-37,0.0,1.1279913e-06,1.9509147e-12,1.14538073e-10,1.688062e-10,1.3424774e-09,3.9131256e-33,0.0,0.9849246,0.015073048,9.77273e-12,4.364096e-16,1.6925714e-15,1.4816137e-29,2.433001e-08,3.7244134e-18
146,146,147,14,1.9270141e-22,4.1105073e-17,6.218145e-17,1.3461481e-18,4.319e-42,4.622841e-38,2.9202904e-13,1.8855061e-17,5.2181944e-18,1.3425648e-16,9.28114e-17,6.4237635e-38,0.0,1.1027596e-09,1.0,4.813775e-19,2.5917413e-18,1.7624059e-32,6.6273e-41,3.9857388e-19,1.3751455e-19
147,147,148,14,9.377567e-13,3.126036e-17,2.5698562e-18,2.3989882e-20,0.0,1.8e-43,1.2238676e-13,2.9704522e-16,2.4108251e-18,7.5794394e-17,1.5552006e-15,3.5366e-41,0.0,5.2474425e-09,1.0,2.480517e-21,1.3444848e-19,9.46616e-36,3.655864e-39,8.86318e-19,3.8016744e-15
148,148,140,14,0.00012825467,1.0811785e-13,4.71604e-20,2.364282e-21,0.0,1.22e-43,1.8483833e-11,5.1528785e-14,5.313128e-16,1.7917379e-17,3.39081e-16,1.84e-43,0.0,4.6449964e-09,0.9998722,2.5184254e-22,4.0465636e-17,1e-45,4.0075946e-30,1.3686503e-20,1.485859e-10
149,149,150,14,1.6836422e-27,7.593336e-08,1.3399412e-07,2.0943508e-13,3.4165617e-36,0.0,1.094564e-05,7.811469e-12,2.1546871e-10,4.3051782e-10,3.1750675e-11,6.850748e-31,0.0,0.3836491,0.6163407,1.5783945e-10,7.6955796e-14,4.879547e-15,2.223878e-28,2.7530824e-09,2.5496212e-20
150,150,151,14,2.0849737e-23,2.1762947e-12,9.645151e-10,1.5943604e-15,2.6787e-41,7.3e-44,9.55926e-09,1.2748177e-12,4.926517e-13,1.901024e-12,1.1800851e-11,2.2266706e-28,0.0,0.0004978854,0.99950033,3.0618392e-13,6.160019e-17,2.1523771e-19,5.5630787e-31,4.0470482e-14,2.8468618e-18
151,151,146,14,3.1973945e-19,7.1570996e-16,3.3404968e-15,2.605789e-18,1.072e-42,9.63e-43,4.623784e-12,1.8085304e-14,3.119081e-16,3.7999202e-15,7.0510635e-15,1.2299194e-35,0.0,3.3918087e-07,1.0,3.0759966e-18,2.6715547e-18,3.24072e-32,1.7374897e-36,1.9720767e-18,8.967452e-19
152,152,153,6,5.2725816e-25,2.9382015e-06,7.145842e-06,1.9400165e-08,1.3456121e-36,5.8854087e-30,0.99971396,3.4836912e-08,4.1734e-13,0.0002749217,3.2742396e-13,3.4239025e-16,0.0,1.5919123e-06,4.349531e-11,1.885401e-14,1.350071e-12,1.6635906e-18,4.066941e-34,1.3481743e-16,2.6080953e-26
153,153,154,6,1.9900771e-26,2.6655156e-05,7.1708005e-06,1.4224686e-08,2.4567488e-36,9.3814944e-30,0.99982077,2.6520931e-08,1.8169824e-12,0.0001421506,2.279449e-13,1.1984651e-15,0.0,4.285067e-06,1.3811337e-11,2.8079537e-14,1.09497724e-13,3.3619924e-19,2.959589e-34,1.5760928e-14,3.065724e-25
154,154,1362,6,1.5017914e-29,7.9610045e-06,1.9194722e-07,1.8396369e-10,2.9752398e-37,6.483579e-33,0.9999543,1.7736978e-08,1.5517728e-11,2.619159e-06,3.0702736e-12,2.041137e-18,0.0,3.3139615e-05,2.855911e-11,1.1630871e-14,1.3610217e-14,1.1456595e-19,2.8777294e-33,4.0526588e-13,6.668604e-24
155,155,156,2,1.1178264e-36,1.6459261e-06,0.99937844,5.245799e-10,2.0226752e-32,1.2338275e-30,6.1220067e-07,6.2242805e-13,5.161156e-12,3.1710367e-11,2.1871792e-06,1.6645627e-17,0.0,0.00061371445,1.6450872e-11,5.984406e-09,1.8564846e-19,2.4692997e-15,1.2741831e-31,4.7760905e-06,2.1929949e-20
156,156,157,13,6.194763e-29,3.1890075e-08,0.45893848,1.0558109e-09,3.230574e-39,5.525405e-26,0.0035304704,2.2133795e-09,3.8264364e-08,2.169533e-10,0.00013866923,8.9974855e-15,0.0,0.53739333,6.359007e-08,1.990997e-10,3.3051778e-18,1.1034603e-20,2.2294763e-35,6.4140147e-09,5.2150026e-21
