source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88
1887,988,1001,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3037385047229727e-16,3.5069357061256827e-28,6.118983381757929e-18,1.850239654032208e-21,1.0,0.0,2.0139073369601653e-38,1.359063249321084e-25,1.1646575969804542e-16,1.607682712281349e-20,3.364737509428519e-27,0.0,7.57741377889981e-25,0.0,2.9172957375906163e-20,7.1312280111905e-26,2.872408608310571e-34,0.0,0.0,7.446621255102358e-35,6.605793759869621e-30,0.0,4.366168571192659e-35,1.833879300261888e-41,0.0,4.343229679446961e-19,0.0,1.2747599338662896e-26,3.832068420997463e-34,0.0,0.0,1.1978702882378873e-16,0.0,1.8193837573103844e-18,3.086313510480132e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,991,1004,1,girder,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.869047779955092e-20,2.1742017842163733e-36,5.46312367047604e-23,2.953875068799959e-31,7.93397569864851e-10,1.8209194152518648e-09,3.389984923238402e-37,2.1839148240071566e-25,3.695060687538174e-27,3.5905367740781977e-29,6.7336917021054016e-15,4.1536610795530033e-19,2.8458665182270963e-23,0.0,7.844108770894554e-19,0.0,2.7761718298562402e-14,3.0873605538425664e-13,9.919339209551403e-39,0.0,0.0,9.866542487311037e-42,1.2623036696484385e-40,5.792774169982148e-29,0.0,2.353886725145536e-22,0.0,5.273717253910862e-14,0.0,2.0438911008113791e-07,3.598772428559381e-32,0.0,0.0,1.0,0.0,3.6169256451101835e-17,7.797710502473187e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,991,1004,1,girder,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.869047779955092e-20,2.1742017842163733e-36,5.46312367047604e-23,2.953875068799959e-31,7.93397569864851e-10,1.8209194152518648e-09,3.389984923238402e-37,2.1839148240071566e-25,3.695060687538174e-27,3.5905367740781977e-29,6.7336917021054016e-15,4.1536610795530033e-19,2.8458665182270963e-23,0.0,7.844108770894554e-19,0.0,2.7761718298562402e-14,3.0873605538425664e-13,9.919339209551403e-39,0.0,0.0,9.866542487311037e-42,1.2623036696484385e-40,5.792774169982148e-29,0.0,2.353886725145536e-22,0.0,5.273717253910862e-14,0.0,2.0438911008113791e-07,3.598772428559381e-32,0.0,0.0,1.0,0.0,3.6169256451101835e-17,7.797710502473187e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,991,1004,1,girder,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.869047779955092e-20,2.1742017842163733e-36,5.46312367047604e-23,2.953875068799959e-31,7.93397569864851e-10,1.8209194152518648e-09,3.389984923238402e-37,2.1839148240071566e-25,3.695060687538174e-27,3.5905367740781977e-29,6.7336917021054016e-15,4.1536610795530033e-19,2.8458665182270963e-23,0.0,7.844108770894554e-19,0.0,2.7761718298562402e-14,3.0873605538425664e-13,9.919339209551403e-39,0.0,0.0,9.866542487311037e-42,1.2623036696484385e-40,5.792774169982148e-29,0.0,2.353886725145536e-22,0.0,5.273717253910862e-14,0.0,2.0438911008113791e-07,3.598772428559381e-32,0.0,0.0,1.0,0.0,3.6169256451101835e-17,7.797710502473187e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,992,1005,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1877032295711776e-32,0.0,1.260479379995777e-28,7.929628531762063e-15,4.595974513780469e-15,1.4751308319053624e-18,9.146362517672255e-37,0.0,4.725071165305405e-31,1.5573022510541156e-30,6.666770672967494e-17,2.198374546129877e-18,9.437757616004133e-34,0.0,1.7094066606659908e-07,0.0,4.275757372752513e-22,3.496500311506168e-11,3.8374852718212624e-39,0.0,0.0,3.1441446519293864e-38,5.201619899573721e-42,0.0,0.0,2.61203862998435e-33,0.0,1.0,0.0,1.3452535237177923e-20,4.203895392974451e-45,0.0,0.0,1.5862432590043381e-15,0.0,2.725265657946025e-14,3.577333982641626e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,992,1005,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1877032295711776e-32,0.0,1.260479379995777e-28,7.929628531762063e-15,4.595974513780469e-15,1.4751308319053624e-18,9.146362517672255e-37,0.0,4.725071165305405e-31,1.5573022510541156e-30,6.666770672967494e-17,2.198374546129877e-18,9.437757616004133e-34,0.0,1.7094066606659908e-07,0.0,4.275757372752513e-22,3.496500311506168e-11,3.8374852718212624e-39,0.0,0.0,3.1441446519293864e-38,5.201619899573721e-42,0.0,0.0,2.61203862998435e-33,0.0,1.0,0.0,1.3452535237177923e-20,4.203895392974451e-45,0.0,0.0,1.5862432590043381e-15,0.0,2.725265657946025e-14,3.577333982641626e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,992,1005,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1877032295711776e-32,0.0,1.260479379995777e-28,7.929628531762063e-15,4.595974513780469e-15,1.4751308319053624e-18,9.146362517672255e-37,0.0,4.725071165305405e-31,1.5573022510541156e-30,6.666770672967494e-17,2.198374546129877e-18,9.437757616004133e-34,0.0,1.7094066606659908e-07,0.0,4.275757372752513e-22,3.496500311506168e-11,3.8374852718212624e-39,0.0,0.0,3.1441446519293864e-38,5.201619899573721e-42,0.0,0.0,2.61203862998435e-33,0.0,1.0,0.0,1.3452535237177923e-20,4.203895392974451e-45,0.0,0.0,1.5862432590043381e-15,0.0,2.725265657946025e-14,3.577333982641626e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,993,1006,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1861737420358907e-10,1.6445246413746042e-39,1.0882755861525435e-23,1.6669015057146908e-09,6.968730872358719e-07,1.1126471965994256e-09,0.0,0.0,3.8450337863888873e-38,5.862858621028478e-25,2.6501938054572342e-14,3.1276570222615874e-10,2.8909426935674887e-11,0.0,2.4659376378860867e-16,0.0,1.1891789361056701e-16,1.0597267150174589e-13,1.407908509438902e-31,0.0,0.0,9.460825014127127e-27,2.834871077008023e-29,0.0,0.0,1.14424928110226e-18,1.8057132011289593e-41,1.0,0.0,4.0436926029840947e-10,0.0,0.0,9.647939926876366e-42,3.541651694138892e-11,0.0,3.764941691741797e-09,3.506003473652264e-11,5.57772808239865e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,993,1006,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1861737420358907e-10,1.6445246413746042e-39,1.0882755861525435e-23,1.6669015057146908e-09,6.968730872358719e-07,1.1126471965994256e-09,0.0,0.0,3.8450337863888873e-38,5.862858621028478e-25,2.6501938054572342e-14,3.1276570222615874e-10,2.8909426935674887e-11,0.0,2.4659376378860867e-16,0.0,1.1891789361056701e-16,1.0597267150174589e-13,1.407908509438902e-31,0.0,0.0,9.460825014127127e-27,2.834871077008023e-29,0.0,0.0,1.14424928110226e-18,1.8057132011289593e-41,1.0,0.0,4.0436926029840947e-10,0.0,0.0,9.647939926876366e-42,3.541651694138892e-11,0.0,3.764941691741797e-09,3.506003473652264e-11,5.57772808239865e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,993,1006,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1861737420358907e-10,1.6445246413746042e-39,1.0882755861525435e-23,1.6669015057146908e-09,6.968730872358719e-07,1.1126471965994256e-09,0.0,0.0,3.8450337863888873e-38,5.862858621028478e-25,2.6501938054572342e-14,3.1276570222615874e-10,2.8909426935674887e-11,0.0,2.4659376378860867e-16,0.0,1.1891789361056701e-16,1.0597267150174589e-13,1.407908509438902e-31,0.0,0.0,9.460825014127127e-27,2.834871077008023e-29,0.0,0.0,1.14424928110226e-18,1.8057132011289593e-41,1.0,0.0,4.0436926029840947e-10,0.0,0.0,9.647939926876366e-42,3.541651694138892e-11,0.0,3.764941691741797e-09,3.506003473652264e-11,5.57772808239865e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,993,1006,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1861737420358907e-10,1.6445246413746042e-39,1.0882755861525435e-23,1.6669015057146908e-09,6.968730872358719e-07,1.1126471965994256e-09,0.0,0.0,3.8450337863888873e-38,5.862858621028478e-25,2.6501938054572342e-14,3.1276570222615874e-10,2.8909426935674887e-11,0.0,2.4659376378860867e-16,0.0,1.1891789361056701e-16,1.0597267150174589e-13,1.407908509438902e-31,0.0,0.0,9.460825014127127e-27,2.834871077008023e-29,0.0,0.0,1.14424928110226e-18,1.8057132011289593e-41,1.0,0.0,4.0436926029840947e-10,0.0,0.0,9.647939926876366e-42,3.541651694138892e-11,0.0,3.764941691741797e-09,3.506003473652264e-11,5.57772808239865e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,993,1006,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1861737420358907e-10,1.6445246413746042e-39,1.0882755861525435e-23,1.6669015057146908e-09,6.968730872358719e-07,1.1126471965994256e-09,0.0,0.0,3.8450337863888873e-38,5.862858621028478e-25,2.6501938054572342e-14,3.1276570222615874e-10,2.8909426935674887e-11,0.0,2.4659376378860867e-16,0.0,1.1891789361056701e-16,1.0597267150174589e-13,1.407908509438902e-31,0.0,0.0,9.460825014127127e-27,2.834871077008023e-29,0.0,0.0,1.14424928110226e-18,1.8057132011289593e-41,1.0,0.0,4.0436926029840947e-10,0.0,0.0,9.647939926876366e-42,3.541651694138892e-11,0.0,3.764941691741797e-09,3.506003473652264e-11,5.57772808239865e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,993,1006,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1861737420358907e-10,1.6445246413746042e-39,1.0882755861525435e-23,1.6669015057146908e-09,6.968730872358719e-07,1.1126471965994256e-09,0.0,0.0,3.8450337863888873e-38,5.862858621028478e-25,2.6501938054572342e-14,3.1276570222615874e-10,2.8909426935674887e-11,0.0,2.4659376378860867e-16,0.0,1.1891789361056701e-16,1.0597267150174589e-13,1.407908509438902e-31,0.0,0.0,9.460825014127127e-27,2.834871077008023e-29,0.0,0.0,1.14424928110226e-18,1.8057132011289593e-41,1.0,0.0,4.0436926029840947e-10,0.0,0.0,9.647939926876366e-42,3.541651694138892e-11,0.0,3.764941691741797e-09,3.506003473652264e-11,5.57772808239865e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,994,1007,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642777249087685e-13,0.0,8.658772060711219e-23,6.124661645790861e-17,4.740271286607367e-09,3.003596260597874e-10,0.0,0.0,3.362071065721165e-33,6.130127160907686e-26,5.070383162098381e-16,2.9067782902902906e-11,1.9534080191767155e-21,0.0,1.9640534532072706e-08,0.0,3.370549767312366e-16,5.698635228252539e-15,0.0,0.0,0.0,0.0,9.814648389418195e-27,0.0,0.0,3.02570510778715e-21,0.0,1.0,0.0,3.356535882570455e-10,6.605182862216887e-39,0.0,0.0,1.7273607891277187e-11,0.0,8.192776426892145e-14,5.385871402825657e-18,1.0089124132599153e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,994,1007,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642777249087685e-13,0.0,8.658772060711219e-23,6.124661645790861e-17,4.740271286607367e-09,3.003596260597874e-10,0.0,0.0,3.362071065721165e-33,6.130127160907686e-26,5.070383162098381e-16,2.9067782902902906e-11,1.9534080191767155e-21,0.0,1.9640534532072706e-08,0.0,3.370549767312366e-16,5.698635228252539e-15,0.0,0.0,0.0,0.0,9.814648389418195e-27,0.0,0.0,3.02570510778715e-21,0.0,1.0,0.0,3.356535882570455e-10,6.605182862216887e-39,0.0,0.0,1.7273607891277187e-11,0.0,8.192776426892145e-14,5.385871402825657e-18,1.0089124132599153e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,994,1007,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642777249087685e-13,0.0,8.658772060711219e-23,6.124661645790861e-17,4.740271286607367e-09,3.003596260597874e-10,0.0,0.0,3.362071065721165e-33,6.130127160907686e-26,5.070383162098381e-16,2.9067782902902906e-11,1.9534080191767155e-21,0.0,1.9640534532072706e-08,0.0,3.370549767312366e-16,5.698635228252539e-15,0.0,0.0,0.0,0.0,9.814648389418195e-27,0.0,0.0,3.02570510778715e-21,0.0,1.0,0.0,3.356535882570455e-10,6.605182862216887e-39,0.0,0.0,1.7273607891277187e-11,0.0,8.192776426892145e-14,5.385871402825657e-18,1.0089124132599153e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,994,1007,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642777249087685e-13,0.0,8.658772060711219e-23,6.124661645790861e-17,4.740271286607367e-09,3.003596260597874e-10,0.0,0.0,3.362071065721165e-33,6.130127160907686e-26,5.070383162098381e-16,2.9067782902902906e-11,1.9534080191767155e-21,0.0,1.9640534532072706e-08,0.0,3.370549767312366e-16,5.698635228252539e-15,0.0,0.0,0.0,0.0,9.814648389418195e-27,0.0,0.0,3.02570510778715e-21,0.0,1.0,0.0,3.356535882570455e-10,6.605182862216887e-39,0.0,0.0,1.7273607891277187e-11,0.0,8.192776426892145e-14,5.385871402825657e-18,1.0089124132599153e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,994,1007,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642777249087685e-13,0.0,8.658772060711219e-23,6.124661645790861e-17,4.740271286607367e-09,3.003596260597874e-10,0.0,0.0,3.362071065721165e-33,6.130127160907686e-26,5.070383162098381e-16,2.9067782902902906e-11,1.9534080191767155e-21,0.0,1.9640534532072706e-08,0.0,3.370549767312366e-16,5.698635228252539e-15,0.0,0.0,0.0,0.0,9.814648389418195e-27,0.0,0.0,3.02570510778715e-21,0.0,1.0,0.0,3.356535882570455e-10,6.605182862216887e-39,0.0,0.0,1.7273607891277187e-11,0.0,8.192776426892145e-14,5.385871402825657e-18,1.0089124132599153e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,994,1007,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642777249087685e-13,0.0,8.658772060711219e-23,6.124661645790861e-17,4.740271286607367e-09,3.003596260597874e-10,0.0,0.0,3.362071065721165e-33,6.130127160907686e-26,5.070383162098381e-16,2.9067782902902906e-11,1.9534080191767155e-21,0.0,1.9640534532072706e-08,0.0,3.370549767312366e-16,5.698635228252539e-15,0.0,0.0,0.0,0.0,9.814648389418195e-27,0.0,0.0,3.02570510778715e-21,0.0,1.0,0.0,3.356535882570455e-10,6.605182862216887e-39,0.0,0.0,1.7273607891277187e-11,0.0,8.192776426892145e-14,5.385871402825657e-18,1.0089124132599153e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,995,1008,1,girder,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206566514475984e-35,0.0,2.399080977875496e-19,1.513616329463433e-29,5.347613869361161e-16,5.552560373092035e-17,7.059461403575563e-41,0.0,2.1019285909857796e-22,6.03916822814432e-17,3.025333389906318e-15,1.607527185265589e-15,8.625828164346968e-25,3.2458982910995964e-28,1.2116628073643202e-30,0.0,3.9026753531527495e-18,1.6634624782291934e-27,3.668792915735876e-36,0.0,0.0,1.4017188538641145e-41,6.722770200965225e-34,1.21440561213921e-17,1.306821621455063e-36,1.1698454364529013e-38,0.0,1.1498592769756222e-39,0.0,1.6513031206099883e-21,1.0,0.0,0.0,2.8849914266135796e-20,0.0,1.947611696437092e-21,9.532782533155697e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,996,1009,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8772249520832733e-25,0.0,1.393681581996832e-27,2.8758323658835096e-17,3.671385678111205e-12,2.165702513157175e-12,0.0,4.813022130178508e-34,2.1353931929385794e-32,1.5550488964682221e-27,4.1589309769252266e-16,2.549081862592977e-16,2.1187229947989327e-28,0.0,2.2319344332662383e-21,0.0,1.97641902867314e-21,1.2978877615833447e-23,7.381297105481744e-33,9.898343164538932e-35,0.0,6.8943884444781e-43,2.4062654912328092e-35,1.4972075351186005e-39,0.0,2.856610551982695e-32,2.866847509840724e-34,1.8296602296311632e-29,0.0,8.815279405147581e-16,0.0,0.0,0.0,1.000412085156333e-15,0.0,1.5502961336349313e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,996,1009,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8772249520832733e-25,0.0,1.393681581996832e-27,2.8758323658835096e-17,3.671385678111205e-12,2.165702513157175e-12,0.0,4.813022130178508e-34,2.1353931929385794e-32,1.5550488964682221e-27,4.1589309769252266e-16,2.549081862592977e-16,2.1187229947989327e-28,0.0,2.2319344332662383e-21,0.0,1.97641902867314e-21,1.2978877615833447e-23,7.381297105481744e-33,9.898343164538932e-35,0.0,6.8943884444781e-43,2.4062654912328092e-35,1.4972075351186005e-39,0.0,2.856610551982695e-32,2.866847509840724e-34,1.8296602296311632e-29,0.0,8.815279405147581e-16,0.0,0.0,0.0,1.000412085156333e-15,0.0,1.5502961336349313e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,996,1009,1,girder,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8772249520832733e-25,0.0,1.393681581996832e-27,2.8758323658835096e-17,3.671385678111205e-12,2.165702513157175e-12,0.0,4.813022130178508e-34,2.1353931929385794e-32,1.5550488964682221e-27,4.1589309769252266e-16,2.549081862592977e-16,2.1187229947989327e-28,0.0,2.2319344332662383e-21,0.0,1.97641902867314e-21,1.2978877615833447e-23,7.381297105481744e-33,9.898343164538932e-35,0.0,6.8943884444781e-43,2.4062654912328092e-35,1.4972075351186005e-39,0.0,2.856610551982695e-32,2.866847509840724e-34,1.8296602296311632e-29,0.0,8.815279405147581e-16,0.0,0.0,0.0,1.000412085156333e-15,0.0,1.5502961336349313e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,997,1010,1,girder,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4032178021693093e-14,1.401298464324817e-45,6.462262586335006e-20,1.0,7.18107795449896e-10,1.316776150920035e-19,0.0,0.0,5.507383224489396e-41,7.765486715960076e-32,1.3329997695932239e-11,9.110294983682987e-13,6.4430060882337235e-15,0.0,1.303658218253947e-16,0.0,3.543078005241638e-22,3.856270223003504e-16,1.3968377959896939e-27,0.0,0.0,5.830987382043914e-17,0.0,0.0,0.0,1.0885084271382747e-30,0.0,3.8312885849989264e-14,0.0,1.982165066263221e-21,0.0,0.0,0.0,9.424012018798132e-27,0.0,1.1943676554437843e-06,2.88284773635736e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,998,1011,1,girder,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995385408401489,0.0,3.301094152932672e-26,5.078696267446503e-05,1.727207063595415e-06,1.1501119067530707e-13,0.0,8.496257784806411e-37,1.879315164892401e-33,3.0092264065959548e-18,2.0250231075223332e-16,5.597858843131576e-10,1.2085852727274892e-20,0.0,9.123220545091694e-23,0.0,5.905665909489692e-17,2.7685296763446665e-11,2.2341576831108663e-21,0.0,0.0,4.357002039052089e-27,3.90257417864932e-24,6.318875165179898e-41,0.0,3.992905368251671e-27,0.0,1.0887022533490054e-10,0.0,1.5325008623223724e-11,0.0,4.198285995221759e-39,0.0,4.898235488326463e-07,0.0,1.991380388225491e-14,0.0004073384334333241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
