beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
1201,426,444,2,2.0520406e-21,0.0,0.9451211,3.5806759e-06,1.9534041e-10,2.0181477e-35,0.000838845,3.123056e-17,4.0907036e-17,1.2435981e-32,1.00045285e-10,1.2621817e-07,0.05382239,3.663743e-14,0.00020574823,0.0,3.0121788e-10,7.564911e-09,9.3443205e-06
1202,444,950,10,1.3910503e-15,0.0,0.000120504126,6.9876826e-15,0.00055187463,0.0,5.892756e-07,1.4577332e-11,3.293305e-13,9.522857e-33,0.9992488,1.5679385e-05,1.935939e-05,1.277401e-07,1.5912405e-11,0.0,4.1925705e-10,4.1998643e-05,1.379862e-07
1203,950,951,17,1.4014554e-11,0.0,3.8171117e-35,5.908525e-18,2.0778595e-08,2.623574e-32,0.00013950863,1.4285882e-13,1.9534367e-07,7.483974e-30,8.28018e-08,4.492734e-13,3.431011e-11,3.274735e-08,6.345843e-10,0.0,7.10963e-12,0.9998588,2.2208247e-22
1204,951,952,17,1.6057302e-09,0.0,2.2251171e-28,3.2598887e-17,6.4287956e-06,1.6073956e-26,1.3846439e-08,1.2272823e-10,2.8408447e-08,2.5015473e-35,4.7781783e-09,3.5148483e-07,1.0688259e-11,2.5341453e-13,5.9353895e-09,0.0,4.5876658e-10,0.9999923,1.3565871e-18
1205,952,953,14,0.0014381862,0.0,7.5519674e-16,1.5805369e-13,0.21378148,5.938878e-31,2.0291627e-06,1.1147454e-10,3.9499756e-10,1.6400467e-29,2.2777856e-08,0.0007462834,5.6028233e-07,1.2052392e-11,0.69480217,1e-45,0.00046184968,0.08876859,8.6610156e-16
1206,953,501,4,1.0016691e-06,0.0,7.317219e-23,3.5064373e-15,0.9905313,0.0,1.1770684e-11,2.2064864e-14,1.1314283e-17,9.738808e-31,1.0226729e-06,0.008070544,9.606847e-11,9.091223e-08,2.0422722e-05,7.92944e-40,1.44325195e-05,0.0013623487,2.865273e-19
1207,501,954,4,5.887099e-13,0.0,1.9776442e-25,3.8377038e-17,0.94751084,0.0,2.4070212e-10,2.5450744e-12,1.6945872e-15,4.6079837e-22,0.0005486839,0.050591554,5.10046e-13,1.15288215e-08,5.825087e-05,0.0,3.924291e-11,0.0012913918,5.845311e-16
1208,954,955,17,1.3254389e-12,0.0,2.1488415e-26,2.7994267e-16,1.0207091e-05,5.430263e-27,1.7226874e-05,5.320635e-15,2.4789742e-07,1.1326152e-33,0.06975424,0.00040804758,8.80506e-09,7.5740093e-16,1.4165371e-11,0.0,7.0792026e-07,0.9298083,5.9467996e-13
1209,955,956,17,3.1550285e-09,0.0,8.402152e-35,1.2302872e-17,1.9763603e-12,2.0004788e-29,8.4603903e-07,6.418321e-17,3.7161104e-11,1.1e-44,4.553495e-09,1.4589892e-13,3.0065735e-12,1.7118378e-14,8.0203995e-17,0.0,3.8061243e-10,1.0,2.4714619e-19
1210,956,467,17,0.00063008274,0.0,5.734417e-31,1.0776753e-15,3.1202717e-08,0.0,2.7826477e-08,1.3738232e-13,4.8589886e-06,6.440201e-31,2.7467703e-07,4.72738e-08,8.876896e-09,9.974538e-11,2.9951537e-09,0.0,2.0559435e-05,0.99934417,1.951595e-24
1211,467,957,11,2.1057775e-10,0.0,7.1603895e-20,1.718066e-14,4.5278122e-07,5.160879e-35,2.0975749e-11,6.1502185e-05,1.3139247e-06,3.8826633e-23,1.3267359e-09,0.53863704,5.237351e-06,4.077896e-10,0.46129397,6.096e-42,1.4503543e-06,1.7865123e-07,1.94461e-16
1212,957,958,11,5.355027e-15,0.0,3.7512813e-23,6.4192714e-11,8.461298e-06,2.4587038e-32,6.053296e-13,2.5987244e-08,1.2016224e-10,5.416317e-28,5.981279e-09,0.9803516,4.1753334e-10,7.832422e-18,0.019640297,7.852616e-33,1.0084461e-09,6.080009e-11,9.812382e-16
1213,958,490,14,3.0988985e-14,0.0,7.935106e-30,2.80226e-22,3.786637e-07,0.0,5.733357e-12,9.282711e-14,4.2172116e-16,1.949989e-15,3.696075e-12,0.00024165047,9.899625e-13,3.218344e-19,0.9997597,5.532273e-36,8.7785674e-16,1.6790115e-12,2.7470242e-28
