source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43
446,1483,1496,0,column,5,0.0,9.755277474710056e-09,5.596415348918526e-07,4.7492413647598486e-12,7.88931035414872e-43,1.0,9.195117698407277e-17,0.0,1.7190857071192056e-10,2.9809034308136066e-33,1.2777167754531e-16,1.0096532984671391e-12,2.653250069737517e-13,1.793963099603759e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,1484,1497,0,column,5,0.0,1.2971219121027389e-06,0.0006257305503822863,2.732926905613109e-11,7.262547105855073e-38,0.9993746280670166,1.784452126837423e-18,0.0,1.1429371893356688e-09,2.6913106790889907e-30,8.897120019890625e-12,2.142540173055707e-10,1.1215506503386725e-14,5.3325380028084695e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,1485,1498,0,column,2,1.741429474857137e-38,6.571763719875889e-07,1.0,2.7075940773300944e-13,1.8376262445161772e-30,2.0021425939376059e-07,8.529227317096193e-20,0.0,8.264438802361648e-14,2.0576890426513227e-24,1.3668086844623173e-12,3.1669538103074046e-09,1.6042494671906148e-23,1.9750597307798534e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,1486,1499,0,column,8,0.0,4.0964536651699746e-08,9.81908968060918e-15,0.011807209812104702,0.0,0.0011000026715919375,4.3085021193942e-15,0.0,0.9864211678504944,1.8732250388633862e-32,1.308119447915507e-27,4.889211258074511e-10,2.858717562258424e-15,0.0006700520752929151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,1487,1500,0,column,5,0.0,7.815334583938238e-07,3.5085549374667957e-13,1.3322463018994313e-05,0.0,0.9872267842292786,5.94619775950479e-17,0.0,0.012759821489453316,4.296125283328766e-31,3.560333008167572e-18,1.1851616354974226e-09,1.7852882800567516e-12,3.257365932540779e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,1488,1501,0,column,5,0.0,3.0075234462856315e-06,7.940619184410025e-07,6.224296811296881e-08,1.961817850054744e-44,0.9999961853027344,5.264340372868141e-18,0.0,1.9074837542820688e-10,8.258690056228934e-32,2.7134433649913126e-15,3.0380710967781166e-12,1.4598958435370346e-14,5.129773390047096e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,1489,1502,0,column,2,1.732412735810531e-37,5.087933407921241e-10,1.0,3.386082646911204e-14,2.2607381024792784e-33,4.0049332402739024e-16,1.5019957980986247e-24,0.0,8.143577365183827e-14,1.1925399005299738e-32,4.400089929351014e-22,1.4352711902150552e-17,7.483892328137261e-29,1.1795422816961826e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,1490,1503,0,column,2,1.4846997827759399e-33,1.7336461433092865e-10,1.0,2.3692574052831816e-13,7.314194745149023e-33,4.340884506605087e-16,4.483124292274874e-23,0.0,9.679752659141894e-12,2.0150306858518808e-29,1.0807120765401363e-25,1.873234115160093e-15,2.893592779753915e-32,2.115604997949065e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,1491,1504,0,column,2,2.5594108287359267e-38,4.670296809873575e-13,0.9999961853027344,6.68135768933098e-10,6.544957854126642e-33,1.0894874585831715e-10,4.57190058381074e-13,5.988642640013643e-35,2.804763880703831e-06,3.11248667360678e-22,3.0604167889965286e-19,3.179513726955796e-12,4.4899872900479345e-38,1.3777462612217892e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,1492,1505,0,column,2,3.036257626766616e-16,6.849279476917047e-10,1.0,3.704818896110851e-09,1.0857829237427036e-24,7.227009965009746e-22,7.016783918722212e-19,0.0,1.429214446715e-14,1.7646812138906792e-23,1.676773518367057e-17,1.2371149243906032e-11,1.0426916058431457e-22,2.0383985832016942e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,1493,1506,0,column,2,4.142238260544159e-42,8.755225877621342e-08,1.0,2.46900444533793e-10,1.3222341193213866e-24,4.788788076862077e-21,4.693519624160475e-26,0.0,1.7324509130491034e-16,9.689838114186191e-27,3.8578376604370135e-12,1.86416061352581e-14,6.37122121706557e-23,5.040892995782355e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,1494,1507,0,column,2,1.0564389122544796e-41,1.5668225050724516e-10,1.0,3.438844911954342e-12,2.2025075903334528e-30,4.64546027877064e-19,3.1814307714026475e-27,0.0,4.0844085417697604e-15,3.416855273814825e-32,9.176421829410778e-21,4.061551304748544e-16,1.1475142817010093e-26,1.1324173149901712e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,1495,1508,0,column,2,1.324887600704337e-35,1.6820888215293706e-12,1.0,4.0809373160486176e-14,8.108880706831044e-31,1.6516648231042856e-18,5.468121991779134e-25,0.0,2.6441838102349334e-15,4.609018933867931e-30,9.111038757778045e-25,2.25270085212352e-15,3.7169039686698316e-26,3.1305007693016413e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,1496,1509,0,column,2,3.249611138769251e-42,1.600942815815909e-11,1.0,1.3269981528820241e-14,2.1302346829167896e-32,5.916038754371107e-17,2.8660377874078716e-27,0.0,8.227000200202892e-16,3.7119863925199373e-34,2.3394510784801967e-19,4.4277313902571115e-17,1.8441952108843915e-27,6.81591573047591e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,1497,1510,0,column,2,1.2611686178923354e-44,3.542714921422885e-06,0.9999961853027344,1.9048952693001553e-10,2.143031114419841e-32,1.3441668151880507e-19,4.287539138561886e-27,0.0,3.292973460744693e-16,1.6998879643222764e-32,1.83639494127745e-13,1.6398770675871252e-15,4.396769493894081e-21,4.355293629846933e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,1498,1511,0,column,2,3.939474576651751e-39,2.0498604549890054e-11,1.0,8.086467151273424e-13,1.3658534169887988e-29,9.922121274218211e-20,1.4000933841158262e-25,0.0,5.266813477463552e-17,2.6885313966696353e-29,2.295725277324878e-19,1.1865428954584319e-14,1.4324895138085083e-21,2.0531199559652745e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,1499,1512,0,column,2,0.0,1.2880423394534546e-09,1.0,8.563068656930461e-12,1.4976315246990305e-30,1.5221421944537417e-18,8.280185517384285e-29,0.0,2.6327988933304476e-16,6.838417080073549e-33,1.729262760444977e-15,1.4032659311890433e-15,1.6770991792748228e-25,8.952251291277667e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,1500,1513,0,column,6,0.0,2.229487083714681e-18,3.596534420106934e-14,6.0213380191684946e-18,0.0,2.5625631446828864e-18,1.0,0.0,6.898988047510102e-09,6.58610278232664e-44,7.336252432906711e-23,1.9882687544550672e-21,4.608977167661259e-18,1.5793841979557096e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,1501,1514,0,column,6,0.0,1.3866712324701466e-19,2.131692031212876e-15,1.1317372857644719e-20,0.0,5.238103626588613e-16,1.0,0.0,7.6035129581431e-11,6.0395963812399616e-43,1.909579272809225e-19,2.464763965273608e-22,5.206202397105158e-19,9.379669316364383e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,1502,1515,0,column,6,1.1854985008187952e-42,6.082765045992748e-20,4.876261287117822e-12,8.749997298942621e-20,0.0,1.3387888020410799e-11,1.0,0.0,4.481292670277526e-09,7.645604237980096e-36,7.833527786691505e-18,5.428728845283554e-20,9.692935537432623e-21,3.9850758763145054e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,1503,1516,0,column,13,0.0,2.477784687496265e-13,1.653537249818376e-18,2.9622938768625318e-08,0.0,4.3819485995300056e-07,4.665318131813478e-10,6.670180690186129e-43,9.747893636813387e-05,2.293828896505687e-39,3.9185466768056375e-26,1.1515187924795599e-17,2.8141960875353866e-13,0.9999008178710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,1504,1517,0,column,6,0.0,2.827979254973391e-22,1.6629269516642829e-15,1.8534896924563005e-13,1.2305082074929084e-39,9.063962358446531e-10,0.9997901320457458,7.365183869731054e-32,0.00020813780429307371,7.632138980047146e-29,2.0068203332542773e-24,9.939047333632281e-14,2.187475655737909e-17,2.9755463515357405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,1505,1518,0,column,6,0.0,2.1518439920541874e-26,3.857857218639524e-17,2.7622958297511656e-18,5.9555184733804726e-43,2.8819865737590364e-14,0.9999942779541016,2.6624670822171524e-44,5.72841190660256e-06,4.647675533588411e-34,1.117609322637514e-28,1.1882350237650736e-17,2.0184184053392454e-19,1.1058135518382528e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,1506,1519,0,column,6,0.0,1.5892030646199332e-25,6.842826801926545e-18,1.978570918034064e-19,0.0,4.5375457575623935e-15,1.0,0.0,1.4115637725353736e-07,5.965327562630746e-42,3.340531601110285e-32,2.592518739318477e-21,2.439800235998126e-19,1.1099878478712258e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,1507,1520,0,column,6,0.0,8.106670544233418e-27,1.7641789833865597e-20,2.3532225673722124e-22,0.0,2.7025618089962612e-18,1.0,0.0,3.22630744342689e-09,1.8216880036222622e-44,1.4692172364786641e-33,7.3559731272332855e-25,9.378659228228594e-24,1.6777827149035236e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,1508,1521,0,column,6,0.0,4.4058043418229486e-20,2.427976744624142e-15,5.72890403003201e-17,0.0,3.391409411415086e-21,1.0,0.0,3.4531757364675286e-07,1.8216880036222622e-44,1.1696305549281923e-24,6.186942047428493e-23,4.878769010077794e-21,1.4580306346355333e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,1509,1522,0,column,6,0.0,8.131472188112528e-21,4.0800035469275645e-14,6.665865369447424e-14,0.0,2.1094305230513755e-15,0.9999618530273438,0.0,3.646846016636118e-05,1.0572842023930908e-35,5.919218788401994e-25,8.595775713775855e-17,1.875855791319686e-18,2.0869231676101663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,1510,1523,0,column,6,0.0,1.2693772967094675e-28,7.032778748335632e-20,6.324595046234776e-19,0.0,3.384835887866484e-18,1.0,0.0,3.723359753848854e-08,1.8262099691037854e-35,1.5637707878164434e-33,2.1291083201586264e-22,1.8613392677565787e-22,1.1518483920575778e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1511,1524,0,column,6,0.0,8.970292660258841e-26,5.2241700007807284e-18,7.964961926340083e-19,0.0,6.783436784908886e-19,1.0,0.0,1.779964833303893e-07,9.781063280987223e-43,2.1224502184322827e-30,5.0537853219543126e-20,1.9042359145062507e-23,3.7278445169089056e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,1512,1525,0,column,6,0.0,2.311810000791367e-17,6.553576630967777e-18,1.908517927705016e-17,0.0,5.665284697897732e-05,0.9999427199363708,0.0,4.039578449521741e-09,5.950416265051222e-25,1.146868634538693e-15,4.903952834665935e-16,3.0713113970744655e-15,5.063766420065896e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,1513,1526,0,column,5,0.0,1.3121825674644594e-12,5.609151703089279e-15,1.705703386050046e-15,2.9863632092611907e-40,0.9998740553855896,0.00012423688895069063,0.0,3.533943970790432e-12,4.095178957881107e-20,1.3688749569626402e-12,3.3011538381338967e-13,3.195086204074368e-14,6.907006078193945e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,1514,1527,0,column,5,0.0,5.2826371884718074e-14,9.34690436160679e-10,2.8954574327114833e-18,8.096677994829253e-22,1.0,1.8887108765852645e-08,0.0,9.839642935074305e-14,1.9936183932015633e-18,8.08587222921259e-15,3.420178029678311e-11,7.03288912524862e-19,7.321227651901907e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,1515,1528,0,column,5,0.0,1.633497888819599e-13,7.843549576120953e-17,4.0524938921080476e-18,0.0,1.0,3.3979299088090145e-17,0.0,5.011759236783764e-13,1.70732471519387e-22,5.112101393580588e-23,2.8696894738542722e-21,5.082702091645892e-15,6.815665856674778e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,1516,1529,0,column,5,8.407790785948902e-45,1.820431479171436e-11,1.0017338588946996e-14,1.1146915469383966e-15,0.0,1.0,1.4642383935221722e-17,0.0,1.0751510494616881e-13,1.0400628133356519e-20,2.8496906003512457e-23,6.6966300765144845e-21,3.098657617548554e-17,1.4006179473772487e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,1517,1530,0,column,5,0.0,3.647608473947295e-14,4.479188972675055e-17,1.9859805176179784e-20,0.0,1.0,6.111289113136084e-17,0.0,7.778659308474087e-15,1.468097015190887e-25,1.0572784801732417e-23,5.990916186710042e-24,1.3866871298475441e-19,2.6425666059629433e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,1518,1531,0,column,5,1.2611686178923354e-43,3.955988314707781e-12,1.4423095760795514e-14,4.638627043127916e-18,0.0,1.0,1.2093691120155375e-13,0.0,2.865750646226066e-14,4.19012620594641e-24,2.993021073249131e-22,9.577766142984567e-24,3.178239878460699e-20,7.623369978927098e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,1519,1532,0,column,5,0.0,2.415111296713568e-13,7.920909492240382e-18,2.6593128774640793e-18,0.0,1.0,8.7707861806674e-12,0.0,1.3385263559974499e-14,2.1565745636122495e-21,2.50323553779621e-21,7.142621790554782e-22,4.559044013357854e-22,2.2014670902209543e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,1520,1533,0,column,6,0.0,4.849594495275891e-16,6.4082967956376104e-15,3.682093514570622e-16,2.3401684354224445e-43,5.031065938965185e-06,0.999992311000824,3.2590446800310855e-39,1.4529680356645258e-06,9.190374686133929e-19,1.2593870089442965e-15,4.181146748272191e-12,2.268907175854984e-14,5.868830421640325e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1521,1534,0,column,5,0.0,3.5876773015093566e-13,4.038621990517472e-17,1.502076347892757e-16,0.0,1.0,6.079588221741261e-12,0.0,9.1676968239085e-09,2.3514162731144825e-24,6.830262217712936e-24,9.618070696601156e-18,4.222615992788766e-18,1.041094492393313e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,1522,1535,0,column,5,0.0,2.3013426085041928e-14,3.0780425561480586e-16,4.876841824653387e-18,0.0,1.0,1.0820351776033577e-12,0.0,2.4736993009533137e-10,1.5694672685374041e-24,3.2312929124654096e-22,1.0662433220610253e-20,1.0453175868299636e-12,6.540323482795429e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,1523,1536,0,column,9,0.0,1.5159754371634994e-27,2.545245067609486e-30,3.437229078119415e-21,1.0948663503786606e-17,4.682942895980974e-29,8.846200994170663e-24,0.0,3.187921270871029e-25,0.9999961853027344,1.4623992663533036e-13,2.914290917033213e-06,5.546339321797626e-42,2.515232613969851e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1524,1537,0,column,9,0.0,1.1501944145630443e-22,3.451794257591326e-25,1.5354161271795027e-17,7.416690796510721e-18,2.0662570581581545e-22,1.849332244978173e-18,0.0,1.2912770806918662e-20,0.8760368824005127,5.262614788392739e-10,0.12396345287561417,6.108063223330091e-35,1.1694817794533366e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1525,1538,0,column,11,0.0,5.11287491731325e-18,6.456472322047134e-20,2.5739597496494276e-16,2.372259875656603e-28,4.6216607879059554e-15,3.732969405052973e-14,0.0,3.642284770229848e-13,2.0022571334266104e-07,9.454403405995127e-12,1.0,7.669516346420371e-24,9.258220660360987e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,1526,1539,0,column,9,8.357965270988643e-07,1.96783131456435e-10,1.3776677220202915e-16,6.2825802160659805e-06,0.0,3.3599282905503816e-19,7.427782693988992e-20,4.069419528006603e-36,2.807842420870836e-17,0.999992311000824,4.058391167939932e-24,4.697277586527347e-20,6.53447461198783e-27,2.153103544074841e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,1527,1540,0,column,9,4.5112602076267244e-15,1.0134177466658307e-15,1.0694557315366859e-23,6.897359419721916e-12,0.0,4.79770332527356e-24,6.95002255922397e-20,1.401298464324817e-45,6.896794430914914e-23,1.0,5.574691430136736e-26,7.862713096846637e-19,2.1960884037627084e-31,2.790298396784707e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,1528,1541,0,column,9,7.04853127555383e-42,7.162732676554753e-29,1.570117074038723e-35,1.289008990226337e-19,5.1110539574036326e-36,2.1386793755583794e-31,6.638252526749055e-23,0.0,1.1882555626337973e-28,1.0,2.658600009334772e-20,1.9576256967978497e-18,3.672021350452252e-39,1.9762555723548432e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,1529,1542,0,column,9,8.407790785948902e-44,8.839292459426345e-30,7.794021161743615e-36,1.7355911884393752e-18,1.9365863178949543e-30,2.770961976466669e-32,2.6727289833570896e-24,0.0,1.1790989935285756e-27,1.0,1.3069426536473988e-19,1.4170670956023557e-18,2.160802231988868e-42,6.228392728902189e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,1530,1543,0,column,9,1.178772268190036e-41,5.437818529192029e-31,2.0981255461850188e-35,2.0168626272410494e-20,5.282763052138001e-27,2.473443621589579e-33,1.3082817928705367e-23,0.0,1.4952747055454058e-29,1.0,1.0644697361852365e-23,1.6582890757011512e-16,4.110989304789716e-41,4.27631712996193e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,1531,1544,0,column,9,0.0,5.942828186774218e-29,1.7161883470388123e-34,6.74117948783479e-20,2.047246979923172e-29,2.681040772858992e-32,2.1850848802511507e-22,0.0,1.616464587575295e-27,1.0,1.7756442559761702e-19,6.420580043922219e-15,4.6709299542538765e-39,2.859542881411777e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,1532,1545,0,column,9,0.0,2.356266765319315e-30,2.864083536912857e-33,4.902299858968355e-19,4.614489512288984e-23,1.0889096409926256e-33,4.9310556267433535e-25,0.0,2.6381528971102297e-27,1.0,1.4009042966257993e-19,1.071641351504081e-14,2.8306228979361305e-42,1.7192027811982477e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
